masses      stau_mix      LO_data      NLO_data      NLO_err      Alpha_err      time_elapsed
2.40690e+03 2.34210e-03 1.37735e-06 1.56218e-06 5.18993e-07 -7.54834e-08 9.32371e+04
2.19620e+03 9.99980e-01 9.96034e-06 1.08852e-05 2.71998e-06 3.57441e-07 9.32371e+04
1.93490e+03 6.15620e-03 1.68393e-05 1.96984e-05 3.68626e-06 -4.15361e-07 9.32371e+04
5.41040e+02 9.99960e-01 2.88637e-01 3.59077e-01 1.35127e-02 9.75479e-04 9.32371e+04
6.03650e+02 -1.35860e-02 6.72580e-02 8.06751e-02 4.00477e-03 -1.19215e-03 9.32371e+04
1.69270e+03 9.99510e-01 1.51655e-04 1.67210e-04 2.37655e-05 5.72954e-06 9.32371e+04
3.67980e+02 9.92290e-01 1.63565e+00 2.02061e+00 7.20032e-02 8.81770e-02 9.32371e+04
7.31560e+02 -5.08430e-03 2.52519e-02 2.90918e-02 1.72346e-03 -2.12768e-04 9.32371e+04
9.68640e+02 -9.06600e-04 4.62366e-03 5.04944e-03 3.52526e-04 -1.75127e-04 9.32371e+04
1.05880e+03 9.99980e-01 6.57681e-03 6.97295e-03 4.26714e-04 -1.08339e-04 9.32371e+04
1.07030e+03 1.00000e+00 5.82617e-03 6.48463e-03 4.57980e-04 -1.60845e-04 9.32371e+04
3.29610e+02 9.99950e-01 2.60454e+00 3.23445e+00 1.18926e-01 -3.98614e-02 9.32371e+04
1.36040e+03 1.00000e+00 9.81574e-04 1.12408e-03 9.81626e-05 -7.46382e-06 9.32371e+04
5.67440e+02 9.70030e-01 2.08163e-01 2.49572e-01 9.52389e-03 -3.73833e-03 9.32371e+04
2.87740e+02 1.00000e+00 4.83530e+00 5.71574e+00 2.06370e-01 -1.18006e-01 9.32371e+04
3.22230e+02 5.25330e-04 1.12972e+00 1.39504e+00 5.49070e-02 -3.51160e-02 9.32371e+04
1.29690e+03 -5.58430e-03 6.04669e-04 6.79877e-04 5.86689e-05 9.09875e-06 9.32371e+04
5.26060e+02 1.68790e-02 1.32861e-01 1.52892e-01 6.91389e-03 3.55511e-03 9.32371e+04
2.44320e+03 -2.84130e-02 1.17953e-06 1.30495e-06 4.60821e-07 -4.77667e-08 9.32371e+04
1.74330e+03 1.00340e-02 4.75562e-05 5.65980e-05 7.71393e-06 -4.71865e-07 9.32371e+04
8.18820e+02 -5.06680e-03 1.31675e-02 1.52477e-02 8.77367e-04 1.41682e-04 9.32371e+04
1.01920e+03 9.99990e-01 7.89026e-03 9.48736e-03 6.64567e-04 -1.26935e-04 9.32371e+04
2.07500e+03 2.16340e-03 7.99835e-06 9.04125e-06 2.02475e-06 1.00292e-07 9.32371e+04
4.80590e+02 -8.32060e-03 2.03282e-01 2.32199e-01 8.92294e-03 2.49710e-03 9.32371e+04
7.38680e+02 -4.88510e-04 2.29803e-02 2.58658e-02 1.37256e-03 -5.80062e-04 9.32371e+04
2.88170e+02 1.00000e+00 4.64898e+00 5.48279e+00 2.03457e-01 -1.01312e-01 9.32371e+04
1.20240e+03 1.00000e+00 2.63807e-03 2.89397e-03 2.34672e-04 -2.12702e-04 9.32371e+04
1.37960e+03 9.99980e-01 9.05498e-04 1.04530e-03 9.44561e-05 -1.80392e-05 9.32371e+04
1.66070e+03 -8.75710e-04 7.54206e-05 8.56933e-05 1.18605e-05 -3.57869e-06 9.32371e+04
7.05910e+02 9.99180e-01 7.44188e-02 8.91817e-02 4.16126e-03 2.86488e-03 9.32371e+04
2.29570e+02 1.52380e-01 4.26672e+00 5.26818e+00 1.83039e-01 -1.88798e-02 9.32371e+04
1.59760e+02 1.28270e-03 1.61281e+01 2.06928e+01 9.16666e-01 2.26150e-02 9.32371e+04
2.20130e+03 -1.04160e-02 3.92221e-06 4.69203e-06 1.25471e-06 -9.63367e-08 9.32371e+04
2.21040e+03 4.61020e-02 3.90861e-06 4.29997e-06 1.06208e-06 -1.56507e-08 9.32371e+04
2.06910e+03 1.00000e+00 1.94658e-05 2.20409e-05 4.50051e-06 -5.78721e-07 9.32371e+04
2.03190e+03 1.26070e-02 9.96502e-06 1.16182e-05 2.34333e-06 6.82178e-07 9.32371e+04
1.76530e+03 -4.70800e-03 4.18026e-05 4.72347e-05 7.57221e-06 -1.28789e-06 9.32371e+04
7.29220e+02 -2.00250e-03 2.48026e-02 2.73882e-02 1.57773e-03 3.96748e-04 9.32371e+04
2.91590e+02 9.99780e-01 4.42559e+00 5.34714e+00 1.41285e-01 -9.73661e-02 9.32371e+04
4.44630e+02 9.99830e-01 7.35080e-01 8.64586e-01 2.57001e-02 1.79252e-02 9.32371e+04
3.00970e+03 9.99980e-01 1.38897e-07 1.49177e-07 7.48211e-08 -8.33202e-09 9.32371e+04
2.86400e+03 1.00000e+00 2.94729e-07 3.27205e-07 1.52608e-07 -1.22266e-08 9.32371e+04
6.12250e+02 -6.16640e-03 6.15479e-02 7.50159e-02 3.30418e-03 -2.49166e-03 9.32371e+04
2.20570e+03 9.99920e-01 9.45109e-06 1.03774e-05 2.64253e-06 1.97423e-07 9.32371e+04
1.07670e+02 -2.39920e-01 6.07816e+01 7.46997e+01 3.66680e+00 5.13655e-01 9.32371e+04
6.88770e+02 8.02380e-02 3.24508e-02 3.87789e-02 2.07511e-03 -1.94832e-04 9.32371e+04
1.96980e+03 1.00000e+00 3.40613e-05 3.69776e-05 7.12180e-06 1.71436e-06 9.32371e+04
1.00970e+03 5.00250e-02 3.54759e-03 4.01874e-03 3.15118e-04 -8.81496e-05 9.32371e+04
1.38970e+03 9.99910e-01 8.89765e-04 9.57550e-04 8.48546e-05 -4.33701e-06 9.32371e+04
8.00660e+02 1.00000e+00 3.70174e-02 4.30793e-02 2.32318e-03 -4.59056e-04 9.32371e+04
1.75090e+03 9.98950e-01 1.10128e-04 1.19523e-04 1.73507e-05 -5.39081e-06 9.32371e+04
1.12490e+03 3.24990e-03 1.71053e-03 1.98239e-03 1.55158e-04 -9.74268e-05 9.32371e+04
1.72770e+03 9.99610e-01 1.26733e-04 1.35555e-04 1.79803e-05 -1.27990e-06 9.32371e+04
1.51010e+03 9.99690e-01 4.22632e-04 4.83115e-04 4.36046e-05 8.98110e-06 9.32371e+04
5.99820e+02 1.00000e+00 1.79478e-01 2.03645e-01 7.88231e-03 -3.49514e-03 9.32371e+04
5.41500e+02 6.18230e-03 1.14892e-01 1.34638e-01 5.23882e-03 -2.02024e-03 9.32371e+04
1.30730e+03 3.49540e-02 5.68949e-04 6.23268e-04 6.06737e-05 -1.69572e-05 9.32371e+04
1.91220e+03 3.69310e-03 1.87319e-05 2.11514e-05 3.73399e-06 1.02837e-06 9.32371e+04
2.25400e+03 -1.33980e-02 3.19130e-06 3.30496e-06 9.23435e-07 -4.51821e-08 9.32371e+04
2.65830e+02 1.81720e-03 2.48990e+00 2.90362e+00 1.23482e-01 -4.70876e-02 9.32371e+04
5.54480e+02 -1.12670e-02 1.02945e-01 1.16919e-01 5.05026e-03 -1.63330e-03 9.32371e+04
6.91820e+02 9.99830e-01 8.56681e-02 9.58718e-02 3.56414e-03 -3.08952e-03 9.32371e+04
8.65190e+02 2.45000e-02 9.49217e-03 1.10423e-02 7.54607e-04 -2.34961e-04 9.32371e+04
7.41850e+02 1.00000e+00 5.82752e-02 6.39890e-02 3.05226e-03 -2.34873e-03 9.32371e+04
1.81920e+03 9.99930e-01 7.57065e-05 8.27433e-05 1.24529e-05 -5.66405e-07 9.32371e+04
9.54090e+02 1.38850e-02 5.11912e-03 6.10271e-03 3.74713e-04 -3.94113e-04 9.32371e+04
9.43120e+02 -1.95150e-05 5.28051e-03 5.92889e-03 3.83698e-04 5.75648e-04 9.32371e+04
9.36940e+02 -4.13110e-03 5.93281e-03 6.48365e-03 4.54932e-04 -1.52490e-04 9.32371e+04
1.56780e+03 9.99970e-01 3.17699e-04 3.42165e-04 3.92576e-05 1.10770e-05 9.32371e+04
9.65560e+02 9.02900e-03 4.66142e-03 5.32418e-03 3.60432e-04 2.09630e-04 9.32371e+04
1.67950e+03 -3.40250e-03 6.64787e-05 7.86604e-05 1.12233e-05 1.73553e-07 9.32371e+04
1.30820e+03 9.98280e-04 5.59657e-04 6.33678e-04 5.96985e-05 -1.36752e-05 9.32371e+04
1.41970e+03 6.88000e-03 2.99192e-04 3.36368e-04 3.35887e-05 -1.50089e-05 9.32371e+04
2.43080e+03 9.99820e-01 2.72842e-06 3.07204e-06 9.85846e-07 -8.47906e-08 9.32371e+04
2.23150e+03 1.00000e+00 8.05808e-06 8.79570e-06 2.43237e-06 2.10192e-07 9.32371e+04
4.20640e+02 3.83970e-02 3.67675e-01 4.41886e-01 1.75256e-02 -5.41091e-03 9.32371e+04
9.68320e+02 1.02070e-02 4.66989e-03 5.24820e-03 3.35995e-04 -3.52511e-05 9.32371e+04
1.50700e+03 9.99990e-01 4.38681e-04 4.83691e-04 4.11615e-05 -1.68307e-05 9.32371e+04
1.92670e+03 9.99730e-01 4.02885e-05 4.76088e-05 7.57729e-06 -1.07983e-06 9.32371e+04
6.39010e+02 9.99780e-01 1.24975e-01 1.45267e-01 6.84660e-03 -9.53317e-04 9.32371e+04
2.00040e+03 -5.49880e-03 1.19998e-05 1.35018e-05 2.72849e-06 7.69564e-08 9.32371e+04
3.05070e+03 3.18950e-02 5.09081e-08 5.72887e-08 3.32887e-08 -4.65930e-09 9.32371e+04
3.81990e+02 -8.25900e-03 5.56299e-01 6.62944e-01 2.97480e-02 -1.30508e-02 9.32371e+04
9.09900e+02 9.99800e-01 1.62066e-02 1.90604e-02 1.49501e-03 -3.14659e-04 9.32371e+04
8.17230e+02 8.88600e-01 2.30658e-02 2.65583e-02 1.47618e-03 4.88782e-04 9.32371e+04
3.10880e+03 1.11510e-01 3.87860e-08 4.43803e-08 2.62338e-08 -2.85909e-09 9.32371e+04
2.24470e+03 4.26030e-04 3.37812e-06 3.63031e-06 1.05414e-06 -1.73762e-07 9.32371e+04
1.13740e+03 1.00000e+00 3.93106e-03 4.23714e-03 3.58414e-04 3.19822e-05 9.32371e+04
3.89280e+02 1.00000e+00 1.33418e+00 1.60638e+00 6.56593e-02 -9.53329e-04 9.32371e+04
1.61490e+03 1.16580e-02 1.01893e-04 1.11557e-04 1.34546e-05 -6.44671e-06 9.32371e+04
1.34780e+03 9.97250e-01 1.03138e-03 1.28165e-03 1.01147e-04 -4.00819e-05 9.32371e+04
4.11240e+02 9.99590e-01 1.04436e+00 1.23369e+00 4.37789e-02 -2.09792e-02 9.32371e+04
5.90960e+02 6.29640e-04 7.55156e-02 8.86204e-02 3.98218e-03 -3.19937e-03 9.32371e+04
3.26610e+03 9.98280e-03 1.86845e-08 2.00991e-08 1.25503e-08 -1.37622e-09 9.32371e+04
8.49780e+02 1.00000e+00 2.55489e-02 2.92032e-02 1.74497e-03 -7.97127e-04 9.32371e+04
7.93410e+02 1.33080e-03 1.52732e-02 1.76662e-02 1.13750e-03 -1.78215e-04 9.32371e+04
2.79390e+03 -2.42240e-02 1.81701e-07 2.12860e-07 1.08598e-07 -7.28195e-09 9.32371e+04
1.19720e+03 9.99980e-01 2.54257e-03 3.05884e-03 2.41413e-04 3.44898e-05 9.32371e+04
6.28040e+02 3.47320e-03 5.41131e-02 6.43242e-02 3.13809e-03 3.23967e-03 9.32371e+04
2.75980e+03 9.99980e-01 4.98294e-07 5.76558e-07 2.28396e-07 -3.80540e-08 9.32371e+04
9.08080e+02 1.00000e+00 1.75059e-02 2.00813e-02 1.24567e-03 -1.38252e-04 9.32371e+04
1.53510e+03 1.18390e-03 1.49882e-04 1.69007e-04 1.82759e-05 2.12427e-07 9.32371e+04
1.88230e+03 9.99980e-01 5.44247e-05 6.06931e-05 9.99350e-06 -3.66726e-06 9.32371e+04
4.76610e+02 -3.95080e-03 2.03842e-01 2.46711e-01 9.39805e-03 6.55201e-04 9.32371e+04
2.61450e+03 9.99780e-01 1.06053e-06 1.18126e-06 4.68773e-07 -2.38485e-08 9.32371e+04
1.58370e+03 9.99970e-01 2.91580e-04 3.23788e-04 3.28997e-05 -3.65207e-06 9.32371e+04
1.05510e+03 4.24490e-03 2.69564e-03 3.06305e-03 1.91741e-04 -8.66507e-05 9.32371e+04
2.64930e+03 9.94810e-03 4.09996e-07 4.26796e-07 2.07079e-07 -3.48370e-08 9.32371e+04
4.24700e+02 9.99990e-01 9.18543e-01 1.08731e+00 3.97125e-02 -3.46709e-02 9.32371e+04
6.28420e+02 5.16010e-05 5.36454e-02 6.47913e-02 3.13165e-03 5.67580e-04 9.32371e+04
2.31990e+03 9.99970e-01 5.22003e-06 5.46512e-06 1.66906e-06 -8.42236e-08 9.32371e+04
1.96940e+03 9.99990e-01 3.34136e-05 3.83072e-05 6.98127e-06 1.80203e-08 9.32371e+04
1.20820e+03 2.23650e-02 1.07841e-03 1.20078e-03 9.11955e-05 -5.93896e-05 9.32371e+04
6.70220e+02 -2.63610e-02 3.89264e-02 4.43177e-02 2.28401e-03 3.33815e-04 9.32371e+04
2.26390e+03 -3.38520e-03 2.94979e-06 3.26861e-06 9.51604e-07 4.36620e-08 9.32371e+04
3.03490e+03 9.99740e-01 1.26638e-07 1.32445e-07 6.47062e-08 -6.86814e-09 9.32371e+04
1.64970e+03 9.99770e-01 1.89951e-04 2.13912e-04 2.71379e-05 1.48848e-06 9.32371e+04
2.68060e+03 1.00000e+00 7.50306e-07 8.38184e-07 3.54809e-07 -7.27931e-08 9.32371e+04
3.93380e+02 3.75390e-03 5.02037e-01 5.68784e-01 2.07394e-02 8.35366e-04 9.32371e+04
6.31970e+02 4.60720e-05 5.37615e-02 6.07509e-02 2.89319e-03 -1.08818e-03 9.32371e+04
2.24770e+03 -2.19190e-03 3.26326e-06 3.69998e-06 9.71559e-07 3.63826e-09 9.32371e+04
1.26870e+03 -5.69810e-01 6.98145e-04 8.19649e-04 6.51151e-05 -1.23828e-05 9.32371e+04
1.30650e+03 1.00000e+00 1.38880e-03 1.59360e-03 1.29575e-04 -5.22401e-05 9.32371e+04
1.71880e+03 -1.45770e-02 5.54300e-05 6.31973e-05 9.60199e-06 7.43232e-08 9.32371e+04
1.02420e+03 -6.13460e-04 3.24531e-03 3.70684e-03 2.70007e-04 9.36868e-05 9.32371e+04
1.16950e+03 1.49100e-03 1.32254e-03 1.42318e-03 1.23096e-04 2.37150e-05 9.32371e+04
1.75740e+03 5.11140e-04 4.42043e-05 5.02123e-05 7.51276e-06 -1.94900e-08 9.32371e+04
7.88610e+02 9.99980e-01 4.03643e-02 4.65133e-02 2.30226e-03 -1.61892e-03 9.32371e+04
3.02270e+03 -2.45140e-03 5.77598e-08 6.44597e-08 3.92662e-08 -5.55712e-09 9.32371e+04
2.09070e+03 3.32740e-02 7.50258e-06 8.45874e-06 1.83245e-06 -1.51806e-07 9.32371e+04
1.35790e+03 9.99920e-01 9.61656e-04 1.19121e-03 9.31113e-05 -2.12548e-05 9.32371e+04
1.16290e+03 1.00000e+00 3.23144e-03 3.77410e-03 2.65697e-04 1.71721e-04 9.32371e+04
1.96150e+03 1.00000e+00 3.58521e-05 3.79816e-05 7.61868e-06 -7.91379e-07 9.32371e+04
8.00930e+02 9.99900e-01 3.81207e-02 4.30207e-02 2.32947e-03 -1.74188e-04 9.32371e+04
1.23990e+03 1.23980e-02 8.45736e-04 9.31178e-04 8.16745e-05 -3.78870e-06 9.32371e+04
1.44020e+03 9.99940e-01 6.29649e-04 6.90945e-04 6.07995e-05 -2.69294e-05 9.32371e+04
1.35210e+03 9.99960e-01 1.06174e-03 1.19226e-03 1.01338e-04 -2.79248e-05 9.32371e+04
7.25080e+02 9.99990e-01 6.39853e-02 7.34352e-02 3.78753e-03 -1.35524e-03 9.32371e+04
2.63980e+03 2.20970e-02 4.18141e-07 4.61211e-07 1.97710e-07 -1.38317e-08 9.32371e+04
7.61870e+02 9.99870e-01 4.99288e-02 5.72586e-02 3.48589e-03 -1.37685e-03 9.32371e+04
1.02510e+03 9.99920e-01 8.08698e-03 9.15389e-03 6.23971e-04 5.51251e-05 9.32371e+04
9.07410e+02 9.99990e-01 1.69068e-02 1.97176e-02 1.33595e-03 1.73886e-04 9.32371e+04
1.75610e+03 9.99990e-01 1.05946e-04 1.16255e-04 1.66287e-05 -6.96403e-07 9.32371e+04
4.87390e+02 9.61510e-01 4.38356e-01 5.02738e-01 2.05588e-02 -8.22178e-03 9.32371e+04
9.26260e+02 1.00000e+00 1.49095e-02 1.81424e-02 1.20649e-03 -7.87143e-04 9.32371e+04
1.11710e+03 9.99970e-01 4.46656e-03 5.15772e-03 3.39154e-04 -7.88594e-05 9.32371e+04
1.54080e+03 3.06010e-02 1.46647e-04 1.69161e-04 1.92061e-05 -4.60466e-06 9.32371e+04
1.00560e+03 -7.95780e-03 3.61861e-03 4.16957e-03 2.74243e-04 -3.08055e-05 9.32371e+04
6.67630e+02 -3.66370e-04 3.98681e-02 4.36553e-02 2.60417e-03 1.27525e-04 9.32371e+04
6.78410e+02 1.00000e+00 8.93931e-02 1.07921e-01 5.23964e-03 -5.74646e-04 9.32371e+04
1.08550e+03 -1.53120e-03 2.17610e-03 2.52481e-03 1.78297e-04 1.16280e-04 9.32371e+04
1.67060e+03 9.99980e-01 1.75303e-04 1.95201e-04 2.49721e-05 -6.61744e-06 9.32371e+04
1.59940e+03 1.81150e-03 1.04504e-04 1.24005e-04 1.38413e-05 6.95428e-07 9.32371e+04
6.21660e+02 9.99970e-01 1.47259e-01 1.78304e-01 7.38244e-03 -5.93366e-04 9.32371e+04
1.46960e+03 1.00000e+00 5.45740e-04 5.97407e-04 6.24210e-05 -4.11840e-05 9.32371e+04
1.36670e+03 -9.82900e-02 3.94998e-04 4.40711e-04 4.76428e-05 1.73391e-07 9.32371e+04
1.82130e+03 9.99990e-01 7.03854e-05 8.33621e-05 1.27882e-05 -1.29341e-06 9.32371e+04
2.31590e+03 9.99010e-01 5.21090e-06 5.61576e-06 1.65763e-06 -1.24218e-07 9.32371e+04
8.71720e+02 1.41660e-03 8.56107e-03 9.62801e-03 7.46181e-04 -1.27638e-04 9.32371e+04
9.47070e+02 9.99920e-01 1.32723e-02 1.41881e-02 1.10673e-03 6.47540e-04 9.32371e+04
5.89870e+02 1.56630e-02 7.59256e-02 8.81884e-02 4.30412e-03 1.26666e-03 9.32371e+04
3.41880e+03 9.95970e-01 2.03015e-08 2.17242e-08 1.11101e-08 -2.45114e-09 9.32371e+04
1.92130e+03 9.99980e-01 4.35197e-05 4.76876e-05 8.46563e-06 -1.41891e-06 9.32371e+04
1.36400e+03 1.00000e+00 1.02146e-03 1.15586e-03 9.77693e-05 -5.23872e-05 9.32371e+04
1.29580e+03 9.99970e-01 1.44792e-03 1.69108e-03 1.16763e-04 -5.27813e-05 9.32371e+04
2.12110e+03 1.00000e+00 1.49074e-05 1.63804e-05 3.75323e-06 3.56392e-07 9.32371e+04
9.87680e+02 9.99970e-01 1.05044e-02 1.12369e-02 6.88903e-04 7.57729e-05 9.32371e+04
1.57520e+03 9.97600e-01 2.87822e-04 3.34670e-04 3.73991e-05 -2.38433e-05 9.32371e+04
9.98450e+02 9.99990e-01 9.88109e-03 1.14583e-02 7.41617e-04 -1.56934e-04 9.32371e+04
1.40870e+03 -1.06120e-01 3.20423e-04 3.62082e-04 3.54900e-05 -2.61267e-06 9.32371e+04
1.93260e+03 -3.39440e-02 1.73468e-05 1.87038e-05 3.59538e-06 4.62819e-08 9.32371e+04
3.14700e+03 9.99990e-01 7.29387e-08 8.01704e-08 3.89113e-08 -6.39777e-09 9.32371e+04
2.82620e+02 1.00000e+00 5.06868e+00 6.13789e+00 2.13777e-01 -8.02133e-02 9.32371e+04
3.07270e+02 1.00000e+00 3.55733e+00 4.25726e+00 1.38093e-01 3.23565e-02 9.32371e+04
9.76980e+02 -5.06520e-02 4.53532e-03 4.89950e-03 3.29331e-04 -3.75295e-05 9.32371e+04
1.20920e+03 -5.42520e-03 9.92646e-04 1.18983e-03 8.78942e-05 1.12144e-05 9.32371e+04
2.05730e+03 -1.94730e-03 8.43307e-06 1.01210e-05 2.17835e-06 -1.54763e-07 9.32371e+04
2.43680e+03 3.18510e-02 1.20297e-06 1.29009e-06 4.59980e-07 -5.60013e-08 9.32371e+04
4.71820e+02 9.78000e-01 5.16774e-01 6.21165e-01 2.51959e-02 1.12303e-02 9.32371e+04
1.97230e+03 7.04750e-02 1.40323e-05 1.57228e-05 3.20180e-06 -5.78654e-07 9.32371e+04
2.62760e+03 9.99990e-01 9.69242e-07 1.09684e-06 4.11989e-07 -1.05855e-08 9.32371e+04
1.57910e+03 -2.20960e-02 1.21064e-04 1.35652e-04 1.58121e-05 -2.08315e-06 9.32371e+04
1.50690e+03 2.58790e-03 1.77721e-04 2.04723e-04 2.26328e-05 1.67407e-06 9.32371e+04
6.78970e+02 1.00000e+00 9.07419e-02 1.04547e-01 5.81583e-03 -2.80111e-03 9.32371e+04
1.50780e+03 1.00000e+00 4.35476e-04 5.09557e-04 4.97167e-05 -1.15214e-05 9.32371e+04
6.23320e+02 -9.32850e-03 5.66303e-02 6.68815e-02 3.33754e-03 2.11052e-03 9.32371e+04
2.21790e+03 9.99700e-01 8.82009e-06 9.88186e-06 2.44713e-06 -1.39938e-07 9.32371e+04
1.51250e+03 9.92520e-01 3.99707e-04 4.56167e-04 4.33942e-05 -4.12968e-06 9.32371e+04
8.02840e+02 -1.90210e-02 1.42173e-02 1.54197e-02 9.35563e-04 -4.12075e-04 9.32371e+04
1.80660e+03 4.80300e-03 3.39739e-05 3.97749e-05 6.10229e-06 4.34896e-07 9.32371e+04
1.42900e+03 9.96270e-03 2.82876e-04 3.11657e-04 3.64004e-05 -6.96003e-06 9.32371e+04
5.56950e+02 8.20940e-03 9.99483e-02 1.17800e-01 6.27295e-03 -9.84019e-04 9.32371e+04
2.41210e+03 -1.02930e-03 1.33155e-06 1.52548e-06 4.85455e-07 -4.16310e-08 9.32371e+04
1.56720e+03 1.90170e-03 1.28042e-04 1.44849e-04 1.71612e-05 -1.49593e-06 9.32371e+04
8.48660e+02 2.13000e-02 1.01913e-02 1.19887e-02 6.79634e-04 -1.56797e-04 9.32371e+04
1.14080e+03 2.71890e-02 1.51962e-03 1.75798e-03 1.45417e-04 -4.77561e-05 9.32371e+04
1.37780e+03 9.99980e-01 9.09407e-04 9.97711e-04 9.19387e-05 -1.01345e-05 9.32371e+04
1.45190e+03 -6.73510e-03 2.47938e-04 2.80934e-04 2.92179e-05 -4.83690e-06 9.32371e+04
1.29760e+03 1.00000e+00 1.49838e-03 1.72949e-03 1.28589e-04 -4.78360e-05 9.32371e+04
2.01620e+03 -3.52760e-03 1.09172e-05 1.22581e-05 2.43571e-06 8.16054e-08 9.32371e+04
1.34900e+03 1.00000e+00 1.08037e-03 1.21612e-03 9.56449e-05 -9.23891e-06 9.32371e+04
8.15640e+02 1.79070e-03 1.30505e-02 1.50881e-02 1.09637e-03 2.46581e-04 9.32371e+04
7.60420e+02 1.00000e+00 4.83907e-02 5.85896e-02 3.02714e-03 -8.63042e-04 9.32371e+04
1.69480e+03 6.27130e-03 6.30498e-05 7.14256e-05 1.00676e-05 -1.37959e-06 9.32371e+04
5.04830e+02 3.57120e-01 1.51102e-01 1.79505e-01 8.21326e-03 -2.02114e-03 9.32371e+04
1.97260e+03 3.76790e-01 1.36317e-05 1.43411e-05 3.09865e-06 2.52626e-07 9.32371e+04
1.81280e+03 9.99980e-01 7.89509e-05 9.12257e-05 1.34841e-05 -2.40385e-06 9.32371e+04
7.51630e+02 -7.02520e-02 2.11731e-02 2.36642e-02 1.34560e-03 -7.24296e-04 9.32371e+04
3.02770e+02 1.00000e+00 3.91009e+00 4.59053e+00 1.92883e-01 -4.58965e-02 9.32371e+04
5.53790e+02 1.00000e+00 2.58798e-01 3.05895e-01 1.39090e-02 -3.78930e-03 9.32371e+04
5.38660e+02 1.00000e+00 3.03473e-01 3.49855e-01 1.34751e-02 -2.51498e-03 9.32371e+04
2.71410e+03 -1.02210e-02 2.80787e-07 3.05891e-07 1.59051e-07 -2.15942e-09 9.32371e+04
1.13980e+03 9.99980e-01 3.78033e-03 4.27760e-03 3.01741e-04 2.66573e-04 9.32371e+04
2.27850e+03 6.92510e-03 2.67119e-06 3.07579e-06 8.36503e-07 -2.07367e-07 9.32371e+04
7.41140e+02 9.99610e-01 5.48861e-02 6.63046e-02 3.28354e-03 7.12481e-04 9.32371e+04
2.90740e+03 4.11380e-03 1.06717e-07 1.19814e-07 6.82586e-08 -8.92032e-09 9.32371e+04
9.82900e+02 9.99970e-01 1.05722e-02 1.20722e-02 7.66556e-04 -8.96950e-04 9.32371e+04
3.54130e+02 9.99400e-01 1.96885e+00 2.34091e+00 9.25359e-02 -5.53324e-02 9.32371e+04
1.53640e+03 -1.35180e-03 1.54538e-04 1.77185e-04 2.06688e-05 -1.84768e-06 9.32371e+04
3.48200e+02 9.99530e-01 2.14568e+00 2.53694e+00 9.51300e-02 -1.56954e-02 9.32371e+04
1.88770e+03 2.73820e-02 2.25455e-05 2.55350e-05 4.60102e-06 2.56730e-07 9.32371e+04
2.02510e+02 4.83030e-03 6.65200e+00 8.25022e+00 3.07213e-01 1.60081e-01 9.32371e+04
1.39500e+03 6.75910e-02 3.34904e-04 3.89574e-04 3.74680e-05 1.39128e-06 9.32371e+04
7.45960e+02 9.99980e-01 5.38814e-02 6.39115e-02 3.21288e-03 9.84052e-04 9.32371e+04
1.81720e+03 -2.96250e-02 3.31449e-05 3.76310e-05 5.96176e-06 9.86225e-07 9.32371e+04
9.05570e+02 6.69180e-03 6.81955e-03 7.88220e-03 5.46917e-04 1.85622e-04 9.32371e+04
2.86930e+02 9.40660e-03 1.78979e+00 2.20413e+00 7.07175e-02 -2.22248e-02 9.32371e+04
3.01440e+02 5.80030e-04 1.48454e+00 1.81267e+00 6.44881e-02 4.36099e-02 9.32371e+04
2.45150e+03 9.99730e-01 2.37701e-06 2.80721e-06 8.67587e-07 -1.10974e-07 9.32371e+04
1.59800e+02 -8.18410e-03 1.59037e+01 2.00437e+01 8.94477e-01 -3.32022e-01 9.32371e+04
2.82480e+03 9.99980e-01 3.57549e-07 4.05338e-07 1.79480e-07 -1.75907e-08 9.32371e+04
1.53650e+03 9.99590e-01 3.75835e-04 4.18700e-04 3.82437e-05 -1.26035e-05 9.32371e+04
2.65620e+03 9.99990e-01 8.59694e-07 9.43801e-07 3.96718e-07 -3.35383e-08 9.32371e+04
2.57600e+03 2.26980e-03 5.84101e-07 6.13349e-07 2.55120e-07 1.83242e-08 9.32371e+04
2.10950e+03 9.99970e-01 1.51442e-05 1.66243e-05 3.92284e-06 -9.72808e-07 9.32371e+04
1.81910e+03 1.59830e-03 3.16415e-05 3.71173e-05 6.29731e-06 -1.99912e-06 9.32371e+04
3.12240e+03 3.63480e-02 3.66169e-08 4.02039e-08 2.47440e-08 -3.13537e-09 9.32371e+04
2.61060e+03 2.84370e-02 4.84359e-07 5.16025e-07 2.42228e-07 -4.51436e-08 9.32371e+04
8.79510e+02 9.99980e-01 2.10354e-02 2.45586e-02 1.42633e-03 1.18630e-03 9.32371e+04
2.43770e+03 -1.22120e-02 1.19413e-06 1.28583e-06 4.58996e-07 -5.89172e-08 9.32371e+04
3.02950e+02 -6.24700e-03 1.47356e+00 1.75287e+00 6.48810e-02 1.74586e-02 9.32371e+04
2.91110e+03 -4.46670e-03 1.07054e-07 1.12181e-07 6.58849e-08 -1.11111e-08 9.32371e+04
3.10260e+02 2.24130e-02 1.32677e+00 1.61650e+00 6.39335e-02 7.37666e-02 9.32371e+04
1.09590e+03 9.99980e-01 5.08825e-03 5.73358e-03 3.94709e-04 -3.74554e-04 9.32371e+04
2.41670e+03 9.84160e-01 2.95252e-06 3.23869e-06 1.05644e-06 6.41016e-08 9.32371e+04
