masses     LO_data     LO_up     LO_down     NLO_data     NLO_up     NLO_down
9.68640e+02 4.44634e-03 4.17564e-03 4.88382e-03 5.06343e-03 3.93122e-03 6.22613e-03
1.05880e+03 2.62733e-03 2.26220e-03 2.83619e-03 2.78859e-03 2.21337e-03 3.60268e-03
1.07030e+03 2.31988e-03 2.17534e-03 2.63220e-03 2.64481e-03 2.11354e-03 3.27389e-03
3.29610e+02 1.02347e+00 9.82404e-01 1.06461e+00 1.26479e+00 8.87384e-01 1.64303e+00
1.36040e+03 4.12194e-04 3.68933e-04 4.59447e-04 4.45241e-04 3.53558e-04 5.67955e-04
5.67440e+02 8.99327e-02 8.31612e-02 9.75039e-02 1.03107e-01 7.98095e-02 1.34582e-01
2.87740e+02 1.77618e+00 1.72626e+00 1.83880e+00 2.21394e+00 1.56530e+00 2.85892e+00
3.22230e+02 1.12482e+00 1.09004e+00 1.18222e+00 1.35871e+00 1.00117e+00 1.82260e+00
1.29690e+03 6.04870e-04 5.38652e-04 6.84633e-04 6.54635e-04 5.19465e-04 8.36624e-04
5.26060e+02 1.28181e-01 1.22257e-01 1.39186e-01 1.53252e-01 1.14264e-01 1.96667e-01
2.44320e+03 1.12397e-06 9.85636e-07 1.34486e-06 1.23183e-06 9.61321e-07 1.57871e-06
1.74330e+03 4.91568e-05 4.15434e-05 5.55469e-05 5.33026e-05 4.16933e-05 6.57098e-05
8.18820e+02 1.27847e-02 1.10945e-02 1.39410e-02 1.44859e-02 1.11347e-02 1.82946e-02
1.01920e+03 3.19773e-03 2.91801e-03 3.72181e-03 3.57352e-03 2.84436e-03 4.55952e-03
2.07500e+03 8.23578e-06 7.06232e-06 9.36144e-06 8.48983e-06 6.59496e-06 1.10111e-05
4.80590e+02 2.01693e-01 1.87216e-01 2.09251e-01 2.33688e-01 1.77643e-01 3.00340e-01
7.38680e+02 2.27942e-02 2.06776e-02 2.46735e-02 2.54593e-02 2.11542e-02 3.34519e-02
2.88170e+02 1.77853e+00 1.70002e+00 1.83327e+00 2.18868e+00 1.59274e+00 2.90864e+00
1.20240e+03 1.01332e-03 9.53048e-04 1.16086e-03 1.18190e-03 9.17724e-04 1.51015e-03
1.37960e+03 3.64726e-04 3.29041e-04 4.24940e-04 4.10629e-04 3.20071e-04 5.07806e-04
1.66070e+03 7.41634e-05 6.82506e-05 8.55708e-05 8.14658e-05 6.51118e-05 1.03108e-04
7.05910e+02 2.98202e-02 2.69260e-02 3.11099e-02 3.22492e-02 2.55171e-02 4.32653e-02
2.29570e+02 4.28977e+00 4.16689e+00 4.39660e+00 5.53110e+00 3.79895e+00 7.44745e+00
1.59760e+02 1.59635e+01 1.59401e+01 1.57432e+01 2.18444e+01 1.35734e+01 2.99276e+01
2.20130e+03 4.11002e-06 3.52683e-06 4.75384e-06 4.32055e-06 3.39720e-06 5.71345e-06
2.21040e+03 3.92494e-06 3.29379e-06 4.63807e-06 4.33949e-06 3.28060e-06 5.43846e-06
2.06910e+03 8.32159e-06 6.93017e-06 9.95602e-06 8.88294e-06 7.04620e-06 1.12266e-05
2.03190e+03 1.01572e-05 8.96626e-06 1.19815e-05 1.07385e-05 8.53822e-06 1.39733e-05
1.76530e+03 4.37269e-05 3.82182e-05 4.95915e-05 4.55316e-05 3.67872e-05 5.66174e-05
7.29220e+02 2.40840e-02 2.20703e-02 2.67138e-02 2.76132e-02 2.17693e-02 3.46228e-02
2.91590e+02 1.70446e+00 1.61378e+00 1.74874e+00 2.09243e+00 1.51321e+00 2.77267e+00
4.44630e+02 2.87656e-01 2.71699e-01 3.00840e-01 3.41265e-01 2.55705e-01 4.35583e-01
3.00970e+03 6.29664e-08 5.33456e-08 7.61747e-08 6.57411e-08 5.27734e-08 8.71460e-08
2.86400e+03 1.27847e-07 1.12064e-07 1.55682e-07 1.39212e-07 1.11725e-07 1.77260e-07
6.12250e+02 6.25730e-02 5.74563e-02 6.71792e-02 6.84046e-02 5.47368e-02 8.91881e-02
2.20570e+03 4.01212e-06 3.46193e-06 4.73776e-06 4.35880e-06 3.34075e-06 5.61782e-06
1.07670e+02 6.10667e+01 6.28120e+01 6.01107e+01 9.02726e+01 5.28398e+01 1.21842e+02
6.88770e+02 3.30972e-02 2.97879e-02 3.68605e-02 3.77560e-02 2.97956e-02 4.70953e-02
1.96980e+03 1.41545e-05 1.24541e-05 1.66473e-05 1.54974e-05 1.20861e-05 1.96312e-05
1.00970e+03 3.51471e-03 3.07020e-03 3.94666e-03 3.86444e-03 2.99693e-03 4.94562e-03
1.38970e+03 3.46009e-04 3.13547e-04 4.01995e-04 3.81452e-04 3.05203e-04 4.96534e-04
8.00660e+02 1.44059e-02 1.32302e-02 1.61117e-02 1.62688e-02 1.19367e-02 2.04845e-02
1.75090e+03 4.67832e-05 3.97736e-05 5.13481e-05 5.00861e-05 3.96983e-05 6.55167e-05
1.12490e+03 1.71429e-03 1.48372e-03 1.86251e-03 1.80137e-03 1.49539e-03 2.37719e-03
1.72770e+03 5.25963e-05 4.65113e-05 5.96608e-05 5.56968e-05 4.42599e-05 7.17012e-05
1.51010e+03 1.73034e-04 1.51010e-04 2.03132e-04 1.91578e-04 1.50161e-04 2.38859e-04
5.99820e+02 6.69112e-02 6.41761e-02 7.46164e-02 8.13863e-02 5.95272e-02 9.92612e-02
5.41500e+02 1.10563e-01 1.04988e-01 1.20891e-01 1.27145e-01 1.01415e-01 1.69173e-01
1.30730e+03 5.53357e-04 4.94577e-04 6.44053e-04 6.02200e-04 4.80824e-04 7.88898e-04
1.91220e+03 1.97591e-05 1.68094e-05 2.21510e-05 2.06035e-05 1.62313e-05 2.71237e-05
2.25400e+03 3.13988e-06 2.71636e-06 3.73674e-06 3.34819e-06 2.57542e-06 4.27841e-06
2.65830e+02 2.40714e+00 2.34056e+00 2.46862e+00 3.05174e+00 2.17576e+00 4.07329e+00
5.54480e+02 1.00432e-01 9.37499e-02 1.08144e-01 1.17107e-01 8.92950e-02 1.51370e-01
6.91820e+02 3.20365e-02 3.03290e-02 3.57800e-02 3.77779e-02 2.88106e-02 4.52316e-02
8.65190e+02 9.34797e-03 8.49042e-03 9.96392e-03 1.01848e-02 8.20181e-03 1.31169e-02
7.41850e+02 2.23389e-02 2.03757e-02 2.36382e-02 2.57279e-02 2.11292e-02 3.18735e-02
1.81920e+03 3.23388e-05 2.79088e-05 3.85641e-05 3.36963e-05 2.76142e-05 4.50035e-05
9.54090e+02 5.10808e-03 4.50709e-03 5.69236e-03 5.68957e-03 4.44358e-03 6.92361e-03
9.43120e+02 5.43119e-03 5.01396e-03 6.06333e-03 6.03230e-03 4.76696e-03 7.37760e-03
9.36940e+02 5.49972e-03 5.02871e-03 6.35808e-03 6.17197e-03 5.00397e-03 7.90552e-03
1.56780e+03 1.29228e-04 1.13267e-04 1.44053e-04 1.39249e-04 1.10016e-04 1.80450e-04
9.65560e+02 4.69625e-03 4.24715e-03 5.18759e-03 5.17162e-03 4.13058e-03 6.50199e-03
1.67950e+03 6.74211e-05 5.95653e-05 8.06799e-05 7.30415e-05 5.76355e-05 9.54074e-05
1.30820e+03 5.64643e-04 4.96541e-04 6.40756e-04 6.11118e-04 4.81868e-04 7.98508e-04
1.41970e+03 2.85019e-04 2.54511e-04 3.28859e-04 3.18118e-04 2.60526e-04 4.05274e-04
2.43080e+03 1.26193e-06 1.04164e-06 1.46608e-06 1.32117e-06 1.00391e-06 1.70529e-06
2.23150e+03 3.46295e-06 3.00773e-06 4.19929e-06 3.86117e-06 2.92767e-06 4.84729e-06
4.20640e+02 3.62600e-01 3.49330e-01 3.86967e-01 4.34874e-01 3.28322e-01 5.53580e-01
9.68320e+02 4.61289e-03 4.24475e-03 5.16444e-03 5.02342e-03 4.21460e-03 6.36015e-03
1.50700e+03 1.78812e-04 1.59153e-04 2.07282e-04 1.92860e-04 1.56603e-04 2.51685e-04
1.92670e+03 1.74204e-05 1.54847e-05 2.02785e-05 1.89247e-05 1.52384e-05 2.40176e-05
6.39010e+02 4.84678e-02 4.46377e-02 5.34576e-02 5.55849e-02 4.32591e-02 7.33452e-02
2.00040e+03 1.20059e-05 1.01512e-05 1.38288e-05 1.27523e-05 1.02510e-05 1.64747e-05
3.05070e+03 5.15916e-08 4.38986e-08 6.15736e-08 5.58969e-08 4.22274e-08 7.10969e-08
3.81990e+02 5.55963e-01 5.16564e-01 5.87053e-01 6.79464e-01 4.99747e-01 8.34106e-01
9.09900e+02 6.74116e-03 6.18108e-03 7.19992e-03 7.45472e-03 5.98198e-03 9.68140e-03
8.17230e+02 1.27153e-02 1.20728e-02 1.43767e-02 1.45075e-02 1.15584e-02 1.85004e-02
3.10880e+03 3.84848e-08 3.27375e-08 4.63727e-08 4.11305e-08 3.34096e-08 5.45053e-08
2.24470e+03 3.28850e-06 2.82702e-06 3.80952e-06 3.40873e-06 2.77521e-06 4.45847e-06
1.13740e+03 1.57295e-03 1.42626e-03 1.80067e-03 1.70469e-03 1.37013e-03 2.16050e-03
3.89280e+02 5.07846e-01 4.84895e-01 5.30902e-01 6.02638e-01 4.66790e-01 7.97852e-01
1.61490e+03 9.65830e-05 8.82783e-05 1.10705e-04 1.06884e-04 8.47514e-05 1.38059e-04
1.34780e+03 4.43823e-04 3.93675e-04 5.03974e-04 4.87241e-04 3.86214e-04 6.23227e-04
4.11240e+02 4.03930e-01 3.83558e-01 4.29672e-01 4.79462e-01 3.54928e-01 6.19432e-01
5.90960e+02 7.34924e-02 6.74666e-02 7.78895e-02 8.38419e-02 6.54600e-02 1.11606e-01
3.26610e+03 1.79419e-08 1.53192e-08 2.16573e-08 1.98494e-08 1.57436e-08 2.56429e-08
8.49780e+02 1.04043e-02 9.34769e-03 1.12046e-02 1.14447e-02 9.25592e-03 1.44981e-02
7.93410e+02 1.56853e-02 1.37861e-02 1.66435e-02 1.65460e-02 1.31919e-02 2.20426e-02
2.79390e+03 1.87798e-07 1.61855e-07 2.20610e-07 2.00095e-07 1.57022e-07 2.53426e-07
1.19720e+03 1.09121e-03 9.80824e-04 1.28869e-03 1.20005e-03 9.24023e-04 1.52608e-03
6.28040e+02 5.34230e-02 4.95173e-02 5.77820e-02 6.19074e-02 4.80124e-02 7.93015e-02
2.75980e+03 2.15599e-07 1.87938e-07 2.67547e-07 2.39774e-07 1.87299e-07 3.06507e-07
9.08080e+02 6.86846e-03 6.06560e-03 7.58829e-03 7.77143e-03 6.16424e-03 9.67989e-03
1.53510e+03 1.54875e-04 1.33904e-04 1.68763e-04 1.61548e-04 1.30446e-04 2.08231e-04
1.88230e+03 2.26962e-05 1.97812e-05 2.68053e-05 2.46748e-05 1.91287e-05 3.21658e-05
4.76610e+02 2.09202e-01 1.93438e-01 2.23827e-01 2.43671e-01 1.87385e-01 3.15349e-01
2.61450e+03 4.80802e-07 3.90422e-07 5.63706e-07 5.07806e-07 3.76545e-07 6.59337e-07
1.58370e+03 1.13601e-04 9.99894e-05 1.35149e-04 1.24699e-04 9.91722e-05 1.64876e-04
1.05510e+03 2.65337e-03 2.29830e-03 2.89821e-03 2.93259e-03 2.30661e-03 3.67995e-03
2.64930e+03 4.05702e-07 3.38622e-07 4.75646e-07 4.21575e-07 3.29529e-07 5.30583e-07
4.24700e+02 3.47135e-01 3.27200e-01 3.72409e-01 4.17801e-01 3.03548e-01 5.36558e-01
6.28420e+02 5.15465e-02 4.92966e-02 5.84320e-02 6.17625e-02 4.74098e-02 7.91170e-02
2.31990e+03 2.18374e-06 1.91371e-06 2.71200e-06 2.38246e-06 1.80526e-06 3.04003e-06
1.96940e+03 1.41099e-05 1.22351e-05 1.66821e-05 1.51542e-05 1.21926e-05 1.97424e-05
1.20820e+03 1.02115e-03 9.04094e-04 1.12557e-03 1.09819e-03 8.86535e-04 1.41952e-03
6.70220e+02 3.80042e-02 3.56993e-02 4.18528e-02 4.57112e-02 3.46782e-02 5.58090e-02
2.26390e+03 2.97643e-06 2.56434e-06 3.49875e-06 3.14510e-06 2.44846e-06 4.06087e-06
3.03490e+03 5.42218e-08 4.68090e-08 6.63982e-08 5.83801e-08 4.59309e-08 7.64843e-08
1.64970e+03 7.84476e-05 7.05824e-05 9.26596e-05 8.74477e-05 6.90678e-05 1.12747e-04
2.68060e+03 3.32977e-07 2.83912e-07 3.84027e-07 3.53304e-07 2.73277e-07 4.62254e-07
3.93380e+02 4.87534e-01 4.64795e-01 5.13875e-01 5.69611e-01 4.41142e-01 7.57869e-01
6.31970e+02 5.24612e-02 4.94087e-02 5.78492e-02 6.11757e-02 4.67129e-02 7.66315e-02
2.24770e+03 3.25022e-06 2.79603e-06 3.68730e-06 3.44484e-06 2.71455e-06 4.36998e-06
1.26870e+03 6.94358e-04 6.21694e-04 7.90084e-04 7.89250e-04 6.08072e-04 9.83917e-04
1.30650e+03 5.51906e-04 5.12557e-04 6.34435e-04 6.17224e-04 4.84938e-04 7.98742e-04
1.71880e+03 5.53630e-05 4.91195e-05 6.20675e-05 5.85111e-05 4.64479e-05 7.54137e-05
1.02420e+03 3.19637e-03 2.93891e-03 3.55493e-03 3.45399e-03 2.88189e-03 4.45069e-03
1.16950e+03 1.29900e-03 1.14481e-03 1.42607e-03 1.39812e-03 1.11708e-03 1.80299e-03
1.75740e+03 4.47225e-05 3.92808e-05 5.17649e-05 4.87991e-05 3.72397e-05 6.10322e-05
7.88610e+02 1.55212e-02 1.42151e-02 1.79906e-02 1.73951e-02 1.43215e-02 2.29305e-02
3.02270e+03 5.87974e-08 4.95707e-08 6.85826e-08 6.51358e-08 5.01479e-08 7.84107e-08
2.09070e+03 7.35384e-06 6.48353e-06 8.49721e-06 7.94502e-06 6.30558e-06 1.03120e-05
1.35790e+03 4.24905e-04 3.77290e-04 4.84667e-04 4.49782e-04 3.67833e-04 5.76894e-04
1.16290e+03 1.35241e-03 1.17887e-03 1.48541e-03 1.48500e-03 1.20118e-03 1.90707e-03
1.96150e+03 1.47681e-05 1.28063e-05 1.69849e-05 1.59404e-05 1.23970e-05 2.05467e-05
8.00930e+02 1.42911e-02 1.33491e-02 1.58207e-02 1.59043e-02 1.32856e-02 2.07100e-02
1.23990e+03 8.51030e-04 7.65388e-04 9.36856e-04 9.33586e-04 7.35508e-04 1.17425e-03
1.44020e+03 2.60030e-04 2.36370e-04 3.01622e-04 2.80720e-04 2.26082e-04 3.61231e-04
1.35210e+03 4.35248e-04 3.85070e-04 5.05850e-04 4.79032e-04 3.83171e-04 6.05862e-04
7.25080e+02 2.51878e-02 2.39901e-02 2.80301e-02 2.81596e-02 2.20039e-02 3.64146e-02
2.63980e+03 4.23828e-07 3.50275e-07 4.89765e-07 4.37745e-07 3.40614e-07 5.54439e-07
7.61870e+02 1.85715e-02 1.76682e-02 2.09204e-02 2.08166e-02 1.79713e-02 2.69989e-02
1.02510e+03 3.17169e-03 2.87651e-03 3.51982e-03 3.46502e-03 2.72520e-03 4.41433e-03
9.07410e+02 6.71144e-03 6.19401e-03 7.69615e-03 7.90084e-03 5.99520e-03 9.89939e-03
1.75610e+03 4.42557e-05 3.98806e-05 5.24214e-05 4.82181e-05 3.86287e-05 6.08968e-05
4.87390e+02 1.87036e-01 1.74596e-01 2.00131e-01 2.16333e-01 1.66209e-01 2.76089e-01
9.26260e+02 5.89501e-03 5.47680e-03 6.75675e-03 6.65600e-03 5.47758e-03 8.60597e-03
1.11710e+03 1.79259e-03 1.55520e-03 1.89804e-03 1.89219e-03 1.56269e-03 2.49316e-03
1.54080e+03 1.44927e-04 1.31098e-04 1.67291e-04 1.58444e-04 1.26910e-04 2.03236e-04
1.00560e+03 3.64962e-03 3.27904e-03 4.07859e-03 3.91178e-03 3.36638e-03 4.99379e-03
6.67630e+02 3.92301e-02 3.66064e-02 4.33160e-02 4.54611e-02 3.57869e-02 5.67414e-02
6.78410e+02 3.60248e-02 3.23071e-02 3.99544e-02 4.20301e-02 3.16716e-02 5.26943e-02
1.08550e+03 2.11922e-03 1.92291e-03 2.37287e-03 2.36518e-03 1.88706e-03 2.93409e-03
1.67060e+03 7.12503e-05 6.32917e-05 8.30970e-05 7.65583e-05 6.12895e-05 9.82361e-05
1.59940e+03 1.07563e-04 9.31529e-05 1.23680e-04 1.14257e-04 9.01764e-05 1.43895e-04
6.21660e+02 5.74086e-02 5.23596e-02 6.09259e-02 6.55178e-02 5.06566e-02 8.35748e-02
1.46960e+03 2.20963e-04 1.96927e-04 2.44259e-04 2.37314e-04 1.91203e-04 2.95537e-04
1.36670e+03 3.92430e-04 3.56524e-04 4.51780e-04 4.32197e-04 3.52993e-04 5.59999e-04
1.82130e+03 3.23860e-05 2.83750e-05 3.60776e-05 3.34779e-05 2.67935e-05 4.36009e-05
2.31590e+03 2.24680e-06 1.92945e-06 2.61169e-06 2.37553e-06 1.84670e-06 3.00605e-06
8.71720e+02 8.87824e-03 8.02502e-03 9.54877e-03 9.82888e-03 7.97482e-03 1.27653e-02
9.47070e+02 5.40623e-03 4.82415e-03 5.68981e-03 5.85051e-03 4.58620e-03 7.31092e-03
5.89870e+02 7.33898e-02 6.77332e-02 7.94526e-02 8.65961e-02 6.80613e-02 1.09552e-01
3.41880e+03 9.12133e-09 7.57846e-09 1.09963e-08 9.88347e-09 7.72148e-09 1.27177e-08
1.92130e+03 1.83099e-05 1.60636e-05 2.24372e-05 1.90443e-05 1.51244e-05 2.51797e-05
1.36400e+03 4.00336e-04 3.49099e-04 4.68340e-04 4.44434e-04 3.53431e-04 5.55995e-04
1.29580e+03 6.14550e-04 5.26097e-04 6.82825e-04 6.69857e-04 5.26731e-04 8.33391e-04
2.12110e+03 6.46945e-06 5.45193e-06 7.55026e-06 6.63657e-06 5.29568e-06 8.62886e-06
9.87680e+02 4.00414e-03 3.71421e-03 4.49346e-03 4.51164e-03 3.54159e-03 5.63579e-03
1.57520e+03 1.25375e-04 1.08276e-04 1.40969e-04 1.34954e-04 1.02283e-04 1.69013e-04
9.98450e+02 3.89375e-03 3.34626e-03 4.16795e-03 4.32322e-03 3.35931e-03 5.32838e-03
1.40870e+03 3.11365e-04 2.76334e-04 3.58269e-04 3.40969e-04 2.59223e-04 4.38250e-04
1.93260e+03 1.71368e-05 1.50351e-05 2.04515e-05 1.86378e-05 1.45299e-05 2.37967e-05
3.14700e+03 3.16612e-08 2.67564e-08 3.88996e-08 3.40343e-08 2.75116e-08 4.45259e-08
2.82620e+02 1.93374e+00 1.85301e+00 1.95998e+00 2.38655e+00 1.67199e+00 3.18426e+00
3.07270e+02 1.37604e+00 1.30852e+00 1.41399e+00 1.72484e+00 1.21281e+00 2.22153e+00
9.76980e+02 4.36177e-03 3.87932e-03 4.95571e-03 5.01897e-03 3.88753e-03 5.95721e-03
1.20920e+03 9.93355e-04 9.07349e-04 1.14851e-03 1.11526e-03 8.73825e-04 1.42375e-03
2.05730e+03 9.07160e-06 7.55111e-06 1.04544e-05 9.29633e-06 7.65318e-06 1.19984e-05
2.43680e+03 1.20715e-06 9.94620e-07 1.45281e-06 1.24507e-06 9.73502e-07 1.62528e-06
4.71820e+02 2.17483e-01 2.04326e-01 2.32281e-01 2.52036e-01 1.89158e-01 3.25880e-01
1.97230e+03 1.41328e-05 1.20831e-05 1.57314e-05 1.53648e-05 1.16557e-05 1.95330e-05
2.62760e+03 4.33973e-07 3.66661e-07 5.19013e-07 4.67414e-07 3.66954e-07 6.03788e-07
1.57910e+03 1.16964e-04 1.04534e-04 1.34179e-04 1.32217e-04 1.00945e-04 1.63662e-04
1.50690e+03 1.71686e-04 1.58415e-04 2.10248e-04 1.90832e-04 1.50979e-04 2.47510e-04
6.78970e+02 3.70247e-02 3.27772e-02 3.83618e-02 4.08723e-02 3.18149e-02 5.13033e-02
1.50780e+03 1.85153e-04 1.52791e-04 1.94250e-04 1.90602e-04 1.51556e-04 2.47645e-04
6.23320e+02 5.55686e-02 5.20781e-02 6.09125e-02 6.55379e-02 4.98099e-02 8.26372e-02
2.21790e+03 3.83213e-06 3.33308e-06 4.40113e-06 3.99344e-06 3.01252e-06 5.15049e-06
1.51250e+03 1.76311e-04 1.56188e-04 2.02352e-04 1.88912e-04 1.49821e-04 2.32626e-04
8.02840e+02 1.45320e-02 1.31863e-02 1.58873e-02 1.60955e-02 1.22282e-02 2.02517e-02
1.80660e+03 3.38926e-05 2.94127e-05 3.90556e-05 3.69973e-05 2.91792e-05 4.77613e-05
1.42900e+03 2.81044e-04 2.48235e-04 3.14532e-04 3.00147e-04 2.40836e-04 3.85987e-04
5.56950e+02 9.75298e-02 9.24067e-02 1.05034e-01 1.13034e-01 8.88145e-02 1.48659e-01
2.41210e+03 1.38587e-06 1.18261e-06 1.64999e-06 1.46829e-06 1.12134e-06 1.86517e-06
1.56720e+03 1.27184e-04 1.12174e-04 1.45748e-04 1.35629e-04 1.05095e-04 1.74679e-04
8.48660e+02 1.04437e-02 9.55797e-03 1.11849e-02 1.13189e-02 9.23984e-03 1.51094e-02
1.14080e+03 1.50535e-03 1.39167e-03 1.72868e-03 1.73050e-03 1.32858e-03 2.19914e-03
1.37780e+03 3.81428e-04 3.38326e-04 4.25213e-04 4.08746e-04 3.24579e-04 5.14374e-04
1.45190e+03 2.47457e-04 2.17185e-04 2.87611e-04 2.65157e-04 2.11835e-04 3.37104e-04
1.29760e+03 5.93595e-04 5.22980e-04 6.85632e-04 6.59948e-04 5.09911e-04 8.41708e-04
2.01620e+03 1.10206e-05 9.69119e-06 1.32301e-05 1.16677e-05 9.15075e-06 1.50636e-05
1.34900e+03 4.39380e-04 3.86272e-04 5.10180e-04 4.75724e-04 3.86829e-04 6.02846e-04
8.15640e+02 1.27584e-02 1.19481e-02 1.40100e-02 1.44546e-02 1.10212e-02 1.92446e-02
7.60420e+02 1.91756e-02 1.77941e-02 2.09343e-02 2.24405e-02 1.72832e-02 2.74393e-02
1.69480e+03 6.14041e-05 5.68758e-05 7.18031e-05 6.66974e-05 5.43051e-05 8.57370e-05
5.04830e+02 1.61049e-01 1.47394e-01 1.69430e-01 1.83022e-01 1.39792e-01 2.35775e-01
1.97260e+03 1.39677e-05 1.23337e-05 1.63873e-05 1.51756e-05 1.17830e-05 1.88166e-05
1.81280e+03 3.26237e-05 2.89689e-05 3.74624e-05 3.60310e-05 2.85936e-05 4.60610e-05
7.51630e+02 2.05649e-02 1.91963e-02 2.23451e-02 2.30230e-02 1.86874e-02 2.93437e-02
3.02770e+02 1.45667e+00 1.41283e+00 1.49111e+00 1.80338e+00 1.33016e+00 2.32286e+00
5.53790e+02 1.02548e-01 9.56983e-02 1.07871e-01 1.18257e-01 9.32506e-02 1.50663e-01
5.38660e+02 1.15792e-01 1.06265e-01 1.25915e-01 1.34646e-01 1.05642e-01 1.73887e-01
2.71410e+03 2.75158e-07 2.44696e-07 3.40781e-07 2.98556e-07 2.32807e-07 3.84791e-07
1.13980e+03 1.52619e-03 1.36010e-03 1.68741e-03 1.66962e-03 1.32413e-03 2.11057e-03
2.27850e+03 2.73812e-06 2.30867e-06 3.28079e-06 2.96409e-06 2.20921e-06 3.69194e-06
7.41140e+02 2.27215e-02 2.08359e-02 2.40640e-02 2.59204e-02 2.02638e-02 3.23317e-02
2.90740e+03 1.05156e-07 8.62105e-08 1.23493e-07 1.10996e-07 8.71016e-08 1.40036e-07
9.82900e+02 4.21392e-03 3.79349e-03 4.64839e-03 4.67986e-03 3.72575e-03 5.86551e-03
3.54130e+02 7.62741e-01 7.33343e-01 8.02858e-01 9.22641e-01 6.78385e-01 1.19746e+00
1.53640e+03 1.47833e-04 1.32341e-04 1.72994e-04 1.63512e-04 1.31944e-04 2.06938e-04
3.48200e+02 8.15592e-01 7.80649e-01 8.62119e-01 1.00331e+00 7.48252e-01 1.28730e+00
1.88770e+03 2.19729e-05 1.86163e-05 2.61754e-05 2.39402e-05 1.86641e-05 3.04938e-05
2.02510e+02 6.76584e+00 6.65578e+00 6.87217e+00 8.94532e+00 5.92118e+00 1.17466e+01
1.39500e+03 3.43525e-04 2.96898e-04 3.84841e-04 3.67004e-04 2.89720e-04 4.74915e-04
7.45960e+02 2.14603e-02 2.00744e-02 2.32700e-02 2.44620e-02 2.05788e-02 3.13538e-02
1.81720e+03 3.20562e-05 2.79508e-05 3.75365e-05 3.50440e-05 2.76861e-05 4.49367e-05
9.05570e+02 6.83813e-03 6.24886e-03 7.45769e-03 7.64487e-03 6.01373e-03 9.87895e-03
2.86930e+02 1.80832e+00 1.71866e+00 1.86412e+00 2.23737e+00 1.59237e+00 2.93999e+00
3.01440e+02 1.48143e+00 1.42355e+00 1.53688e+00 1.81120e+00 1.33275e+00 2.44200e+00
2.45150e+03 1.12592e-06 9.57860e-07 1.29500e-06 1.14994e-06 9.11354e-07 1.53663e-06
1.59800e+02 1.57284e+01 1.55456e+01 1.57712e+01 2.16617e+01 1.44376e+01 2.92751e+01
2.82480e+03 1.60596e-07 1.34063e-07 1.89319e-07 1.69596e-07 1.35498e-07 2.23212e-07
1.53650e+03 1.49150e-04 1.32253e-04 1.75499e-04 1.64870e-04 1.29323e-04 2.08672e-04
2.65620e+03 3.82130e-07 3.30333e-07 4.46578e-07 3.98808e-07 3.09062e-07 5.12989e-07
2.57600e+03 5.81049e-07 5.06501e-07 6.84503e-07 6.13473e-07 4.76966e-07 7.83872e-07
2.10950e+03 6.73473e-06 5.73697e-06 7.95698e-06 7.11319e-06 5.57538e-06 8.81256e-06
1.81910e+03 3.17815e-05 2.81586e-05 3.73775e-05 3.47580e-05 2.67965e-05 4.32449e-05
3.12240e+03 3.67669e-08 2.99989e-08 4.32089e-08 3.90670e-08 3.06662e-08 5.07855e-08
2.61060e+03 4.83119e-07 4.01251e-07 5.63226e-07 5.18486e-07 3.99351e-07 6.57815e-07
8.79510e+02 8.08953e-03 7.39767e-03 8.92624e-03 9.36350e-03 7.38673e-03 1.16951e-02
2.43770e+03 1.19572e-06 1.01447e-06 1.41840e-06 1.27545e-06 9.75633e-07 1.62767e-06
3.02950e+02 1.44666e+00 1.38154e+00 1.48011e+00 1.80333e+00 1.26692e+00 2.34156e+00
2.91110e+03 9.96757e-08 8.89941e-08 1.22367e-07 1.11348e-07 8.65766e-08 1.42592e-07
3.10260e+02 1.30945e+00 1.26325e+00 1.38652e+00 1.59681e+00 1.16590e+00 2.03462e+00
1.09590e+03 1.99828e-03 1.83883e-03 2.21976e-03 2.19915e-03 1.81748e-03 2.82719e-03
2.41670e+03 1.33385e-06 1.13578e-06 1.54748e-06 1.40081e-06 1.09619e-06 1.80490e-06
1.48350e+03 1.98360e-04 1.81448e-04 2.36541e-04 2.22702e-04 1.79870e-04 2.84842e-04
2.61100e+03 4.77051e-07 4.01534e-07 5.78091e-07 5.26375e-07 3.99724e-07 6.69017e-07
9.58040e+02 5.01265e-03 4.40899e-03 5.40592e-03 5.47778e-03 4.29146e-03 6.96426e-03
1.53490e+03 1.53261e-04 1.36492e-04 1.76625e-04 1.65088e-04 1.33994e-04 2.09428e-04
6.11700e+02 6.19472e-02 5.59076e-02 6.71958e-02 7.13363e-02 5.53419e-02 9.06475e-02
2.25190e+03 3.15527e-06 2.72007e-06 3.67205e-06 3.29725e-06 2.62199e-06 4.36002e-06
2.47930e+03 9.54145e-07 7.89127e-07 1.16256e-06 1.01794e-06 7.96604e-07 1.30523e-06
3.95820e+02 4.70151e-01 4.48831e-01 5.02164e-01 5.60651e-01 4.26612e-01 7.31888e-01
8.17260e+02 1.28872e-02 1.17797e-02 1.43209e-02 1.47310e-02 1.17795e-02 1.79037e-02
8.40450e+02 1.09535e-02 1.00215e-02 1.22046e-02 1.24208e-02 9.62475e-03 1.53653e-02
2.39610e+03 1.45995e-06 1.25102e-06 1.78841e-06 1.55208e-06 1.25752e-06 2.03243e-06
1.20500e+03 1.04681e-03 9.42123e-04 1.16638e-03 1.14159e-03 9.26584e-04 1.43690e-03
