masses     LO_data     LO_up     LO_down     NLO_data     NLO_up     NLO_down
2.87390e+03 2.81366e-07 2.39680e-07 3.32718e-07 2.88521e-07 2.30193e-07 3.82139e-07
1.63600e+03 2.04986e-04 1.86199e-04 2.45645e-04 2.29764e-04 1.73219e-04 2.84365e-04
1.45840e+03 5.60053e-04 5.10310e-04 6.67234e-04 6.04016e-04 4.71103e-04 7.90659e-04
1.66700e+03 1.77115e-04 1.54687e-04 2.00190e-04 1.84319e-04 1.48961e-04 2.46574e-04
1.01180e+03 8.64893e-03 7.84297e-03 9.82463e-03 9.55783e-03 7.50053e-03 1.22801e-02
2.56040e+02 7.34258e+00 7.27405e+00 7.61341e+00 9.54666e+00 6.30980e+00 1.26445e+01
2.55820e+03 1.49110e-06 1.24311e-06 1.70536e-06 1.50074e-06 1.17112e-06 1.97469e-06
2.96210e+03 1.77536e-07 1.49386e-07 2.12451e-07 1.89854e-07 1.47422e-07 2.41632e-07
3.09340e+03 9.37319e-08 7.73235e-08 1.11800e-07 9.85385e-08 7.83262e-08 1.30265e-07
1.06400e+03 5.94034e-03 5.57002e-03 6.92560e-03 6.78842e-03 5.24238e-03 8.73564e-03
7.84030e+02 4.10695e-02 3.82687e-02 4.52896e-02 4.78281e-02 3.60112e-02 5.88381e-02
2.95870e+03 1.80102e-07 1.54601e-07 2.12818e-07 1.92314e-07 1.50993e-07 2.48427e-07
2.90860e+03 2.36807e-07 1.96607e-07 2.84532e-07 2.50336e-07 1.97959e-07 3.22569e-07
1.29850e+03 1.41563e-03 1.29564e-03 1.64209e-03 1.59713e-03 1.23822e-03 2.00282e-03
1.03460e+03 7.41075e-03 6.83108e-03 8.21715e-03 8.25174e-03 6.39457e-03 1.07369e-02
1.31530e+03 1.31218e-03 1.20535e-03 1.46337e-03 1.40515e-03 1.18881e-03 1.84689e-03
9.16370e+02 1.60314e-02 1.44640e-02 1.80226e-02 1.82042e-02 1.37524e-02 2.26535e-02
3.39290e+03 2.28686e-08 1.99128e-08 2.78577e-08 2.49397e-08 1.96840e-08 3.21834e-08
5.59500e+02 2.51157e-01 2.32770e-01 2.68418e-01 2.87089e-01 2.18765e-01 3.68767e-01
2.84250e+03 3.33850e-07 2.73209e-07 3.87408e-07 3.49503e-07 2.67463e-07 4.49185e-07
2.63210e+03 9.58967e-07 8.38020e-07 1.15774e-06 1.00719e-06 7.71510e-07 1.32242e-06
2.52930e+03 1.64533e-06 1.44557e-06 2.02994e-06 1.74188e-06 1.38326e-06 2.17826e-06
1.01110e+03 8.46194e-03 7.92105e-03 9.74090e-03 9.59268e-03 7.76671e-03 1.18579e-02
2.88870e+03 2.51823e-07 2.21056e-07 3.14869e-07 2.69931e-07 2.10128e-07 3.50295e-07
1.33480e+03 1.16734e-03 1.05289e-03 1.33897e-03 1.24583e-03 9.88348e-04 1.64326e-03
5.33840e+02 3.17749e-01 2.96092e-01 3.36514e-01 3.65161e-01 2.62087e-01 4.76977e-01
2.52010e+03 1.74406e-06 1.49386e-06 2.03888e-06 1.85323e-06 1.38483e-06 2.42749e-06
8.73350e+02 2.16989e-02 2.00392e-02 2.42218e-02 2.46253e-02 1.90667e-02 3.07727e-02
2.37350e+03 3.83395e-06 3.18161e-06 4.44600e-06 3.99532e-06 3.05855e-06 5.17586e-06
1.29520e+03 1.48629e-03 1.28737e-03 1.67624e-03 1.62901e-03 1.23449e-03 2.11454e-03
2.60960e+03 1.11500e-06 9.53560e-07 1.28360e-06 1.13473e-06 8.65607e-07 1.47741e-06
2.82040e+03 3.67215e-07 3.15301e-07 4.42239e-07 3.81798e-07 3.03162e-07 5.03700e-07
3.26970e+02 2.76741e+00 2.67268e+00 2.86184e+00 3.38919e+00 2.44074e+00 4.50951e+00
4.04400e+02 1.12269e+00 1.06554e+00 1.17750e+00 1.33385e+00 9.46806e-01 1.75266e+00
3.47900e+03 1.58345e-08 1.32995e-08 1.86469e-08 1.72784e-08 1.33619e-08 2.23463e-08
1.34060e+03 1.16215e-03 1.02839e-03 1.31148e-03 1.25498e-03 9.90085e-04 1.59955e-03
2.28340e+03 6.14666e-06 5.26646e-06 7.17832e-06 6.39875e-06 5.06982e-06 8.39023e-06
1.75410e+03 1.08801e-04 9.57456e-05 1.25810e-04 1.14254e-04 8.91843e-05 1.47151e-04
6.09900e+02 1.60624e-01 1.48334e-01 1.74961e-01 1.83518e-01 1.42944e-01 2.38492e-01
2.11730e+03 1.46994e-05 1.30861e-05 1.70378e-05 1.58886e-05 1.17344e-05 2.06752e-05
2.90640e+03 2.35376e-07 1.99002e-07 2.79900e-07 2.48796e-07 1.92598e-07 3.18526e-07
2.33810e+03 4.74493e-06 4.01160e-06 5.36172e-06 4.91199e-06 3.68429e-06 6.26031e-06
3.47060e+03 1.61654e-08 1.36489e-08 2.01915e-08 1.77823e-08 1.41285e-08 2.29993e-08
3.38330e+03 2.44737e-08 2.06516e-08 2.96554e-08 2.70187e-08 2.12105e-08 3.31059e-08
5.64190e+02 2.38231e-01 2.23398e-01 2.52821e-01 2.69968e-01 2.14347e-01 3.49280e-01
2.20320e+03 9.48656e-06 8.05033e-06 1.11391e-05 9.89264e-06 7.67744e-06 1.26780e-05
1.66310e+03 1.77602e-04 1.60406e-04 2.06246e-04 1.89145e-04 1.47675e-04 2.48139e-04
3.09280e+03 9.28483e-08 7.88309e-08 1.13062e-07 1.01066e-07 7.78320e-08 1.27096e-07
2.34100e+03 4.55705e-06 3.85322e-06 5.26248e-06 4.63793e-06 3.65647e-06 6.22389e-06
1.74370e+03 1.12351e-04 1.01453e-04 1.31496e-04 1.22111e-04 9.51483e-05 1.61380e-04
3.02860e+03 1.28636e-07 1.07784e-07 1.53023e-07 1.36010e-07 1.03139e-07 1.73309e-07
9.76320e+02 1.08203e-02 9.99366e-03 1.20490e-02 1.21879e-02 9.31103e-03 1.54650e-02
1.53050e+03 3.88857e-04 3.38878e-04 4.37885e-04 4.01420e-04 3.24938e-04 5.29644e-04
1.52650e+03 3.83913e-04 3.36399e-04 4.39102e-04 4.14229e-04 3.19555e-04 5.28376e-04
1.56380e+03 3.15608e-04 2.77219e-04 3.64265e-04 3.48915e-04 2.65174e-04 4.45405e-04
1.72400e+03 1.21618e-04 1.14562e-04 1.45934e-04 1.36201e-04 1.05264e-04 1.78622e-04
3.34920e+03 2.78594e-08 2.38643e-08 3.30864e-08 3.03981e-08 2.36815e-08 3.94500e-08
1.52700e+03 3.93763e-04 3.36414e-04 4.40763e-04 4.10372e-04 3.19742e-04 5.25451e-04
2.08100e+03 1.84488e-05 1.56210e-05 2.15259e-05 1.95210e-05 1.47852e-05 2.51031e-05
3.43520e+03 1.91110e-08 1.63924e-08 2.33097e-08 2.10154e-08 1.62780e-08 2.61488e-08
3.36350e+03 2.64153e-08 2.23054e-08 3.18806e-08 2.85714e-08 2.31343e-08 3.62532e-08
2.51490e+03 1.77602e-06 1.54259e-06 2.08895e-06 1.82558e-06 1.49147e-06 2.44501e-06
2.92050e+03 2.18523e-07 1.81903e-07 2.62012e-07 2.27041e-07 1.83846e-07 2.98345e-07
2.18940e+03 1.00266e-05 8.56369e-06 1.18725e-05 1.10221e-05 8.55361e-06 1.41432e-05
8.79310e+02 2.11320e-02 1.93904e-02 2.28027e-02 2.40205e-02 1.76601e-02 3.04830e-02
4.84390e+02 4.93391e-01 4.70559e-01 5.28876e-01 5.86501e-01 4.23771e-01 7.72156e-01
1.09040e+03 5.31431e-03 4.72307e-03 5.95320e-03 5.61206e-03 4.48224e-03 7.48267e-03
1.22720e+03 2.21501e-03 2.01816e-03 2.53548e-03 2.50745e-03 1.87597e-03 3.19154e-03
6.88350e+02 8.49044e-02 7.76091e-02 9.46017e-02 9.70938e-02 7.66424e-02 1.24614e-01
3.08940e+03 9.54193e-08 8.12182e-08 1.12485e-07 1.00354e-07 7.82550e-08 1.30599e-07
2.85000e+03 3.17510e-07 2.63594e-07 3.75273e-07 3.27638e-07 2.49933e-07 4.30851e-07
1.71650e+03 1.33958e-04 1.16934e-04 1.51948e-04 1.39211e-04 1.11645e-04 1.82209e-04
1.76980e+03 1.00168e-04 8.51899e-05 1.15545e-04 1.03510e-04 8.25340e-05 1.40164e-04
1.24030e+03 2.11852e-03 1.83644e-03 2.31915e-03 2.26049e-03 1.71709e-03 2.91353e-03
3.46690e+03 1.63531e-08 1.41886e-08 2.04552e-08 1.84063e-08 1.45664e-08 2.31295e-08
2.01600e+03 2.58873e-05 2.22245e-05 3.05371e-05 2.81907e-05 2.09054e-05 3.60669e-05
7.61500e+02 4.77599e-02 4.41994e-02 5.39031e-02 5.29091e-02 4.26812e-02 7.08430e-02
3.54610e+02 1.99457e+00 1.88476e+00 2.05536e+00 2.43842e+00 1.74907e+00 3.11843e+00
1.57010e+03 3.09037e-04 2.72782e-04 3.53493e-04 3.26596e-04 2.50913e-04 4.17533e-04
1.44490e+03 6.08437e-04 5.34898e-04 7.08590e-04 6.64543e-04 5.23588e-04 8.58118e-04
2.59770e+03 1.17696e-06 9.75639e-07 1.43887e-06 1.20270e-06 9.60716e-07 1.57407e-06
5.99190e+02 1.76807e-01 1.64148e-01 1.91917e-01 2.00768e-01 1.53970e-01 2.61719e-01
1.28640e+03 1.56198e-03 1.35163e-03 1.76232e-03 1.68945e-03 1.30392e-03 2.20814e-03
6.65680e+02 1.02083e-01 9.29365e-02 1.11385e-01 1.13724e-01 8.85595e-02 1.46963e-01
3.30320e+03 3.47757e-08 2.94877e-08 4.07555e-08 3.75726e-08 2.88989e-08 5.01330e-08
6.68930e+02 1.00395e-01 9.24874e-02 1.07801e-01 1.14589e-01 8.75745e-02 1.41422e-01
1.09950e+03 4.91178e-03 4.28694e-03 5.50596e-03 5.64452e-03 4.27381e-03 6.76737e-03
5.11590e+02 3.81358e-01 3.57581e-01 4.13105e-01 4.47632e-01 3.42113e-01 5.88586e-01
2.53840e+03 1.56406e-06 1.31634e-06 1.90682e-06 1.63005e-06 1.33556e-06 2.16499e-06
2.41410e+03 3.11498e-06 2.62018e-06 3.63483e-06 3.18531e-06 2.44425e-06 4.13780e-06
1.78110e+03 9.17636e-05 8.17423e-05 1.05219e-04 9.85631e-05 7.64802e-05 1.25394e-04
2.05900e+03 2.04821e-05 1.74586e-05 2.37972e-05 2.10314e-05 1.65079e-05 2.79064e-05
1.03760e+03 7.28770e-03 6.53149e-03 8.32536e-03 8.04521e-03 6.48231e-03 1.05862e-02
1.20010e+03 2.58472e-03 2.33687e-03 3.01481e-03 2.95635e-03 2.32638e-03 3.73040e-03
1.37140e+03 9.69253e-04 8.53304e-04 1.08719e-03 1.02007e-03 8.13902e-04 1.35611e-03
2.39190e+03 3.46721e-06 2.97830e-06 4.15467e-06 3.73193e-06 2.79727e-06 4.68987e-06
1.19710e+03 2.74353e-03 2.42043e-03 3.15490e-03 2.85680e-03 2.27114e-03 3.77016e-03
1.54030e+03 3.57958e-04 3.19003e-04 4.20332e-04 3.83555e-04 3.00364e-04 4.75324e-04
2.38520e+03 3.60157e-06 3.04262e-06 4.18645e-06 3.72845e-06 2.82655e-06 4.78036e-06
1.22810e+03 2.26855e-03 2.00697e-03 2.52217e-03 2.43135e-03 1.87733e-03 3.05000e-03
2.55370e+03 1.45476e-06 1.25114e-06 1.75800e-06 1.52294e-06 1.16695e-06 1.97976e-06
1.49080e+03 4.69807e-04 4.33965e-04 5.36446e-04 5.06548e-04 3.94145e-04 6.37146e-04
3.11850e+03 8.11882e-08 7.02200e-08 9.87642e-08 8.76601e-08 7.12249e-08 1.15330e-07
5.94320e+02 1.83118e-01 1.70587e-01 1.98920e-01 2.08253e-01 1.64330e-01 2.72582e-01
1.41170e+03 7.43404e-04 6.70262e-04 8.69432e-04 8.16205e-04 6.30405e-04 1.02777e-03
1.86490e+02 2.46869e+01 2.44337e+01 2.43811e+01 3.25817e+01 2.13110e+01 4.41704e+01
2.61240e+03 1.11842e-06 9.26577e-07 1.26613e-06 1.11714e-06 8.81996e-07 1.48113e-06
2.07160e+03 1.90289e-05 1.66040e-05 2.19338e-05 1.99524e-05 1.57183e-05 2.66060e-05
1.80900e+03 7.84724e-05 7.04813e-05 9.20804e-05 8.72759e-05 6.32449e-05 1.07684e-04
2.04230e+03 2.22913e-05 1.94379e-05 2.58489e-05 2.33621e-05 1.90970e-05 3.02059e-05
2.85990e+03 3.00142e-07 2.52937e-07 3.55558e-07 3.04572e-07 2.41018e-07 4.06840e-07
1.18410e+03 2.86329e-03 2.57670e-03 3.35214e-03 3.22508e-03 2.42673e-03 3.98205e-03
1.67730e+03 1.64201e-04 1.42821e-04 1.91332e-04 1.78313e-04 1.42958e-04 2.25876e-04
1.30790e+03 1.32662e-03 1.21179e-03 1.55931e-03 1.49137e-03 1.17248e-03 1.94835e-03
8.56710e+02 2.45694e-02 2.21962e-02 2.67259e-02 2.71764e-02 2.20475e-02 3.42050e-02
7.52880e+02 5.19811e-02 4.79858e-02 5.74186e-02 5.72476e-02 4.47236e-02 7.49523e-02
2.58710e+03 1.23797e-06 1.04903e-06 1.47145e-06 1.28447e-06 1.01949e-06 1.68596e-06
1.67920e+03 1.66428e-04 1.42946e-04 1.90184e-04 1.75171e-04 1.41456e-04 2.23181e-04
2.21000e+03 9.00866e-06 7.96790e-06 1.09650e-05 9.84830e-06 7.15486e-06 1.22009e-05
2.59700e+03 1.15288e-06 9.70086e-07 1.37289e-06 1.17974e-06 9.64797e-07 1.59681e-06
2.91270e+03 2.28235e-07 1.90847e-07 2.75354e-07 2.42819e-07 1.89312e-07 3.13384e-07
3.41260e+03 2.16567e-08 1.76271e-08 2.51241e-08 2.24720e-08 1.83465e-08 3.03507e-08
2.02290e+03 2.46610e-05 2.18739e-05 2.90384e-05 2.64145e-05 2.01471e-05 3.42810e-05
1.13750e+03 3.78864e-03 3.41412e-03 4.26965e-03 4.20800e-03 3.22874e-03 5.41208e-03
1.44810e+03 6.26844e-04 5.36979e-04 7.02858e-04 6.64596e-04 5.08015e-04 8.67452e-04
1.12530e+03 4.18143e-03 3.76230e-03 4.48102e-03 4.63449e-03 3.55980e-03 5.79647e-03
2.11740e+03 1.49062e-05 1.27139e-05 1.74252e-05 1.55766e-05 1.22642e-05 2.05021e-05
3.17780e+03 6.16180e-08 5.19889e-08 7.53235e-08 6.71901e-08 5.31601e-08 8.61970e-08
1.68090e+03 1.68981e-04 1.41781e-04 1.82089e-04 1.69905e-04 1.33332e-04 2.31181e-04
3.07510e+03 1.00449e-07 8.55011e-08 1.23988e-07 1.10263e-07 8.59732e-08 1.38806e-07
1.96870e+03 3.29572e-05 2.94891e-05 3.88490e-05 3.51912e-05 2.73897e-05 4.49752e-05
3.16110e+02 3.15535e+00 3.06024e+00 3.32957e+00 3.92454e+00 2.83797e+00 5.33514e+00
5.50160e+02 2.69486e-01 2.47738e-01 2.91392e-01 3.11157e-01 2.31905e-01 3.98561e-01
2.27600e+03 6.32694e-06 5.51235e-06 7.55058e-06 6.75689e-06 5.27120e-06 8.72050e-06
1.31830e+03 1.30798e-03 1.15271e-03 1.47509e-03 1.41071e-03 1.07250e-03 1.82593e-03
2.24010e+03 7.82973e-06 6.57419e-06 9.29866e-06 8.30199e-06 6.25177e-06 1.05930e-05
2.99570e+02 4.00584e+00 3.81730e+00 4.09056e+00 4.90096e+00 3.48178e+00 6.49973e+00
2.66970e+03 8.09306e-07 6.94590e-07 9.48090e-07 8.49817e-07 6.52812e-07 1.07743e-06
1.95800e+03 3.57674e-05 3.08103e-05 4.25041e-05 3.79313e-05 2.83977e-05 4.77133e-05
1.45460e+03 5.79663e-04 5.14659e-04 6.55106e-04 6.13612e-04 4.86607e-04 8.34980e-04
1.60170e+03 2.48513e-04 2.25985e-04 2.96994e-04 2.74749e-04 2.13838e-04 3.49825e-04
2.24040e+03 7.72775e-06 6.71532e-06 9.19053e-06 7.87566e-06 6.37902e-06 1.08724e-05
1.75010e+03 1.12240e-04 9.74773e-05 1.30453e-04 1.23858e-04 9.27826e-05 1.50792e-04
4.07410e+02 1.10321e+00 1.03874e+00 1.15069e+00 1.29378e+00 9.71586e-01 1.75008e+00
3.41880e+02 2.31528e+00 2.19971e+00 2.42360e+00 2.80506e+00 2.00711e+00 3.67986e+00
1.47330e+03 5.20972e-04 4.68460e-04 5.74231e-04 5.70633e-04 4.46455e-04 7.36281e-04
1.42520e+03 7.05584e-04 6.14103e-04 7.70367e-04 7.28434e-04 5.88317e-04 9.72436e-04
6.11680e+02 1.61899e-01 1.48612e-01 1.74563e-01 1.82172e-01 1.40282e-01 2.30783e-01
2.94700e+03 1.91202e-07 1.60212e-07 2.32488e-07 2.01636e-07 1.55618e-07 2.70002e-07
2.35180e+03 4.19384e-06 3.66698e-06 4.91505e-06 4.58252e-06 3.41135e-06 5.80670e-06
2.97740e+03 1.61848e-07 1.39295e-07 1.95613e-07 1.73325e-07 1.37031e-07 2.23467e-07
1.50110e+03 4.51215e-04 4.00601e-04 4.94208e-04 4.75285e-04 3.82974e-04 6.15276e-04
8.03910e+02 3.67824e-02 3.21836e-02 3.79839e-02 4.12828e-02 3.10552e-02 5.31844e-02
1.17010e+03 3.16908e-03 2.83971e-03 3.63741e-03 3.62412e-03 2.67496e-03 4.35142e-03
1.15560e+03 3.35266e-03 3.12620e-03 3.89139e-03 3.89978e-03 2.99020e-03 4.99097e-03
1.46560e+03 5.52760e-04 4.84193e-04 6.32006e-04 5.91464e-04 4.58405e-04 7.79013e-04
5.30130e+02 3.23634e-01 3.05234e-01 3.48111e-01 3.79130e-01 2.87242e-01 4.96617e-01
3.09440e+03 9.27281e-08 8.03491e-08 1.12685e-07 1.00052e-07 7.59720e-08 1.28854e-07
3.38410e+03 2.39762e-08 1.99146e-08 2.85590e-08 2.63806e-08 2.04861e-08 3.31140e-08
3.06240e+03 1.10298e-07 9.26551e-08 1.29425e-07 1.17800e-07 8.92805e-08 1.45501e-07
2.92080e+03 2.15400e-07 1.87163e-07 2.63162e-07 2.33312e-07 1.83850e-07 3.03887e-07
1.19310e+03 2.71375e-03 2.40521e-03 3.03428e-03 3.00787e-03 2.38030e-03 3.84706e-03
3.32150e+03 3.14600e-08 2.71752e-08 3.86710e-08 3.42572e-08 2.65130e-08 4.58292e-08
1.56480e+03 3.14499e-04 2.78151e-04 3.62247e-04 3.34192e-04 2.54480e-04 4.25644e-04
2.28350e+03 6.26959e-06 5.32138e-06 7.18401e-06 6.27893e-06 5.10755e-06 8.42543e-06
1.58320e+03 2.85935e-04 2.50592e-04 3.22292e-04 3.07854e-04 2.24321e-04 3.81699e-04
2.03800e+03 2.26576e-05 1.96763e-05 2.74362e-05 2.34416e-05 1.96412e-05 3.13510e-05
7.82770e+02 4.33295e-02 3.86574e-02 4.52649e-02 4.38393e-02 3.79741e-02 6.06432e-02
1.79720e+03 8.52710e-05 7.58669e-05 9.97203e-05 9.21300e-05 6.69527e-05 1.19891e-04
3.28500e+03 3.81561e-08 3.23401e-08 4.61284e-08 4.06402e-08 3.22157e-08 5.31274e-08
2.17670e+03 1.07580e-05 9.53533e-06 1.29519e-05 1.17301e-05 8.89901e-06 1.53107e-05
3.31420e+03 3.36450e-08 2.76513e-08 3.97697e-08 3.54020e-08 2.82602e-08 4.60031e-08
1.86820e+03 5.92588e-05 4.88383e-05 6.65660e-05 6.17941e-05 4.67185e-05 7.96431e-05
3.34290e+03 2.87903e-08 2.47191e-08 3.47454e-08 3.23780e-08 2.51372e-08 3.96902e-08
2.33190e+03 4.67621e-06 4.13183e-06 5.66383e-06 4.96954e-06 3.94190e-06 6.40331e-06
3.34180e+03 2.85834e-08 2.46964e-08 3.55103e-08 3.08758e-08 2.45771e-08 3.92598e-08
1.29000e+03 1.50549e-03 1.38537e-03 1.68698e-03 1.62313e-03 1.29303e-03 2.15387e-03
4.38540e+02 7.81741e-01 7.36304e-01 8.33919e-01 9.35954e-01 7.02001e-01 1.22638e+00
3.56480e+02 1.93224e+00 1.85865e+00 2.02160e+00 2.31796e+00 1.68816e+00 3.15345e+00
2.29840e+03 5.65649e-06 4.93403e-06 6.66080e-06 5.89677e-06 4.57929e-06 7.69782e-06
3.36430e+03 2.67170e-08 2.25241e-08 3.13448e-08 2.85559e-08 2.28109e-08 3.68866e-08
3.44060e+03 1.86665e-08 1.57800e-08 2.20614e-08 2.03376e-08 1.65074e-08 2.68025e-08
2.85690e+03 3.06310e-07 2.54710e-07 3.79907e-07 3.22286e-07 2.51960e-07 4.30570e-07
1.89340e+03 4.98589e-05 4.41635e-05 5.95007e-05 5.33265e-05 4.20396e-05 6.91221e-05
1.89730e+03 4.92868e-05 4.20836e-05 5.65422e-05 5.33352e-05 4.00764e-05 6.79636e-05
5.75720e+02 2.13440e-01 1.99867e-01 2.31425e-01 2.48077e-01 1.92916e-01 3.24092e-01
2.37150e+03 3.87653e-06 3.28238e-06 4.52584e-06 4.02540e-06 3.17686e-06 5.36686e-06
1.94060e+03 3.96879e-05 3.39955e-05 4.41670e-05 4.13122e-05 3.23341e-05 5.43511e-05
3.01870e+03 1.35076e-07 1.13994e-07 1.61362e-07 1.42061e-07 1.13635e-07 1.86782e-07
2.86980e+03 2.86783e-07 2.42025e-07 3.43639e-07 3.02775e-07 2.29109e-07 3.84193e-07
2.18910e+03 1.01274e-05 8.77080e-06 1.18512e-05 1.07498e-05 8.24190e-06 1.34844e-05
2.08110e+03 1.85606e-05 1.60799e-05 2.14729e-05 1.88817e-05 1.47750e-05 2.49524e-05
2.71430e+03 6.43837e-07 5.35963e-07 7.52655e-07 6.60121e-07 5.17627e-07 8.74248e-07
3.02560e+02 3.85292e+00 3.64374e+00 3.95762e+00 4.80424e+00 3.27832e+00 6.25821e+00
2.13790e+03 1.30411e-05 1.14260e-05 1.60001e-05 1.39471e-05 1.09318e-05 1.85554e-05
2.74720e+03 5.41118e-07 4.41884e-07 6.35888e-07 5.54538e-07 4.31966e-07 7.17344e-07
2.68990e+02 6.09254e+00 5.94652e+00 6.21109e+00 7.55480e+00 5.26371e+00 1.02729e+01
1.45600e+03 5.82703e-04 5.13110e-04 6.65241e-04 6.22235e-04 4.97684e-04 7.80709e-04
1.80990e+03 7.73351e-05 6.90623e-05 9.12378e-05 8.65053e-05 6.59536e-05 1.08818e-04
1.86810e+03 5.85359e-05 5.05027e-05 6.72425e-05 6.05441e-05 4.64501e-05 7.96726e-05
8.04370e+02 3.56013e-02 3.22824e-02 3.91573e-02 4.00381e-02 3.13165e-02 5.15048e-02
2.73880e+03 5.55974e-07 4.76827e-07 6.67309e-07 5.88343e-07 4.46895e-07 7.46583e-07
2.26250e+03 6.81346e-06 5.77820e-06 8.25923e-06 7.14492e-06 5.52323e-06 9.40729e-06
2.18020e+03 1.07312e-05 9.33667e-06 1.25408e-05 1.12649e-05 8.91140e-06 1.43738e-05
2.82070e+03 3.70067e-07 2.95053e-07 4.30011e-07 3.88951e-07 2.97533e-07 4.95271e-07
1.11910e+03 4.22499e-03 3.89741e-03 4.81001e-03 4.72232e-03 3.77515e-03 6.14147e-03
2.78950e+02 5.26824e+00 5.15142e+00 5.49037e+00 6.72582e+00 4.62257e+00 8.71523e+00
1.36190e+03 1.00083e-03 8.70054e-04 1.15423e-03 1.09993e-03 8.21072e-04 1.40443e-03
2.91600e+03 2.26407e-07 1.85078e-07 2.67570e-07 2.36872e-07 1.85383e-07 3.05855e-07
1.65160e+03 1.92982e-04 1.65376e-04 2.21807e-04 2.05423e-04 1.60694e-04 2.67515e-04
3.01840e+03 1.35004e-07 1.10708e-07 1.58098e-07 1.41221e-07 1.11296e-07 1.81540e-07
2.65070e+03 8.88588e-07 7.66759e-07 1.04527e-06 9.34902e-07 7.03404e-07 1.17021e-06
1.88890e+03 5.15066e-05 4.45890e-05 6.11001e-05 5.49483e-05 4.25158e-05 7.17508e-05
2.51350e+03 1.83812e-06 1.55273e-06 2.07344e-06 1.85424e-06 1.51592e-06 2.54901e-06
2.35080e+03 4.18187e-06 3.79421e-06 5.15076e-06 4.52285e-06 3.47580e-06 5.71060e-06
1.89200e+03 5.17315e-05 4.31495e-05 5.87078e-05 5.26592e-05 4.24996e-05 6.88906e-05
8.17150e+02 3.19269e-02 2.79430e-02 3.56754e-02 3.68009e-02 2.89544e-02 4.63670e-02
7.06420e+02 7.32922e-02 6.87177e-02 8.02273e-02 8.19199e-02 6.36017e-02 1.07238e-01
1.29430e+03 1.45089e-03 1.31817e-03 1.71823e-03 1.55898e-03 1.29103e-03 2.04821e-03
3.86290e+02 1.36762e+00 1.31759e+00 1.46142e+00 1.68032e+00 1.16204e+00 2.15486e+00
1.53250e+03 3.73491e-04 3.28824e-04 4.27943e-04 4.10147e-04 3.05068e-04 5.09652e-04
2.25710e+03 7.01454e-06 6.22124e-06 8.38529e-06 7.51422e-06 5.60850e-06 9.73567e-06
3.41190e+03 2.05793e-08 1.81638e-08 2.54272e-08 2.32341e-08 1.82960e-08 2.88893e-08
8.38790e+02 2.77413e-02 2.52218e-02 3.07664e-02 3.24145e-02 2.41556e-02 3.88379e-02
6.52790e+02 1.15113e-01 1.03664e-01 1.22037e-01 1.26774e-01 9.82828e-02 1.64876e-01
1.98450e+03 3.06150e-05 2.72526e-05 3.68781e-05 3.20473e-05 2.47895e-05 4.13713e-05
2.45100e+03 2.54446e-06 2.10538e-06 2.97126e-06 2.66554e-06 2.05840e-06 3.43376e-06
2.28350e+03 6.11965e-06 5.25772e-06 7.31105e-06 6.46540e-06 5.01779e-06 8.19582e-06
1.97650e+03 3.16367e-05 2.76707e-05 3.70407e-05 3.36633e-05 2.67792e-05 4.36157e-05
3.11930e+03 8.30441e-08 6.93671e-08 9.98872e-08 8.79199e-08 6.91383e-08 1.12102e-07
2.27430e+02 1.17425e+01 1.13591e+01 1.20605e+01 1.52548e+01 9.65630e+00 2.04179e+01
4.30500e+02 8.50635e-01 8.09674e-01 9.05943e-01 1.01029e+00 7.29967e-01 1.31733e+00
2.87380e+02 4.71181e+00 4.59431e+00 4.91633e+00 5.79350e+00 4.01058e+00 7.80533e+00
3.34190e+03 2.92403e-08 2.46231e-08 3.44754e-08 3.12469e-08 2.48557e-08 3.98132e-08
1.74030e+03 1.17704e-04 1.02501e-04 1.36297e-04 1.28427e-04 9.56920e-05 1.62699e-04
3.03320e+03 1.27216e-07 1.05726e-07 1.46891e-07 1.36236e-07 1.04765e-07 1.70459e-07
2.13740e+03 1.32555e-05 1.17765e-05 1.55757e-05 1.41303e-05 1.11340e-05 1.87288e-05
3.36530e+03 2.60986e-08 2.23471e-08 3.16537e-08 2.81953e-08 2.29059e-08 3.64883e-08
1.11820e+03 4.30115e-03 4.03391e-03 4.95704e-03 4.92058e-03 3.76044e-03 6.02810e-03
3.11150e+03 8.56262e-08 7.23439e-08 1.07289e-07 8.96098e-08 7.14637e-08 1.16411e-07
5.49920e+02 2.69836e-01 2.51091e-01 2.89374e-01 3.11071e-01 2.35206e-01 4.01612e-01
9.63240e+02 1.18672e-02 1.07603e-02 1.31187e-02 1.33389e-02 1.01971e-02 1.63255e-02
3.46510e+03 1.73912e-08 1.40738e-08 2.04248e-08 1.83237e-08 1.47133e-08 2.36543e-08
3.24040e+03 4.66942e-08 3.99515e-08 5.54771e-08 4.95235e-08 3.94827e-08 6.53065e-08
1.65610e+03 1.86373e-04 1.60426e-04 2.18003e-04 1.97292e-04 1.54163e-04 2.55377e-04
1.15150e+03 3.62440e-03 3.12034e-03 3.96883e-03 3.86990e-03 3.07833e-03 4.99170e-03
2.32580e+02 1.06833e+01 1.05475e+01 1.10340e+01 1.39848e+01 9.60424e+00 1.83587e+01
1.38840e+03 8.39223e-04 7.61937e-04 9.91773e-04 9.18277e-04 7.30388e-04 1.14748e-03
1.23190e+03 2.21759e-03 1.93067e-03 2.50720e-03 2.27980e-03 1.83781e-03 3.00479e-03
