masses      stau_mix      LO_data      LO_err      NLO_data      NLO_err      Alpha_err      time_elapsed
8.63630e+02 1.00000e+00 2.35778e-02 0.00000e+00 2.63030e-02 1.86347e-03 -6.55207e-04 1.09633e+05
2.64180e+03 1.00000e+00 9.54544e-07 0.00000e+00 1.02478e-06 3.99736e-07 -4.33039e-08 1.09633e+05
2.56900e+03 1.00000e+00 1.31550e-06 0.00000e+00 1.49483e-06 5.54897e-07 2.15242e-08 1.09633e+05
1.07930e+03 1.00000e+00 5.45742e-03 0.00000e+00 6.46963e-03 4.90924e-04 -7.74898e-05 1.09633e+05
3.30960e+03 1.00000e+00 3.36806e-08 0.00000e+00 3.77195e-08 1.81930e-08 -3.96910e-09 1.09633e+05
1.38860e+03 1.00000e+00 8.47243e-04 0.00000e+00 1.00017e-03 9.22377e-05 -1.30293e-07 1.09633e+05
2.50510e+03 1.00000e+00 1.90538e-06 0.00000e+00 2.04161e-06 7.45689e-07 3.43312e-08 1.09633e+05
2.80440e+03 1.00000e+00 4.02567e-07 0.00000e+00 4.31286e-07 2.03223e-07 -2.97348e-08 1.09633e+05
2.18690e+03 1.00000e+00 1.05302e-05 0.00000e+00 1.12255e-05 2.64090e-06 2.49754e-07 1.09633e+05
2.67210e+03 1.00000e+00 7.79193e-07 0.00000e+00 8.61732e-07 3.44490e-07 -2.90729e-08 1.09633e+05
2.97750e+03 1.00000e+00 1.73693e-07 0.00000e+00 1.84372e-07 9.47110e-08 -1.58115e-08 1.09633e+05
1.65050e+03 1.00000e+00 1.86566e-04 0.00000e+00 2.17468e-04 2.68768e-05 -2.44187e-06 1.09633e+05
1.20780e+03 1.00000e+00 2.46472e-03 0.00000e+00 2.96065e-03 2.09296e-04 -1.77812e-04 1.09633e+05
6.09580e+02 1.00000e+00 1.60067e-01 0.00000e+00 1.87055e-01 8.67080e-03 -3.43447e-03 1.09633e+05
5.27880e+02 1.00000e+00 3.32828e-01 0.00000e+00 3.85139e-01 1.73512e-02 7.52995e-03 1.09633e+05
6.48370e+02 1.00000e+00 1.16736e-01 0.00000e+00 1.36914e-01 8.16512e-03 -3.73760e-03 1.09633e+05
6.98190e+02 1.00000e+00 8.03036e-02 0.00000e+00 9.18177e-02 5.16995e-03 1.24137e-03 1.09633e+05
3.37130e+03 1.00000e+00 2.45952e-08 0.00000e+00 2.76956e-08 1.55179e-08 -1.30719e-09 1.09633e+05
1.68140e+03 1.00000e+00 1.55623e-04 0.00000e+00 1.78511e-04 2.54339e-05 1.69477e-05 1.09633e+05
2.57240e+03 1.00000e+00 1.39008e-06 0.00000e+00 1.47709e-06 5.45050e-07 -9.15244e-08 1.09633e+05
1.36210e+03 1.00000e+00 9.89404e-04 0.00000e+00 1.14090e-03 1.09575e-04 -8.18960e-05 1.09633e+05
9.43220e+02 1.00000e+00 1.34078e-02 0.00000e+00 1.55208e-02 9.98595e-04 2.43289e-04 1.09633e+05
6.57800e+02 1.00000e+00 1.09070e-01 0.00000e+00 1.30099e-01 7.07339e-03 3.04874e-03 1.09633e+05
3.14760e+03 1.00000e+00 7.25987e-08 0.00000e+00 8.06232e-08 3.85182e-08 -6.19173e-09 1.09633e+05
1.32110e+03 1.00000e+00 1.26255e-03 0.00000e+00 1.41805e-03 1.28096e-04 -3.42161e-05 1.09633e+05
2.34110e+03 1.00000e+00 4.54965e-06 0.00000e+00 4.98846e-06 1.48618e-06 -5.94422e-08 1.09633e+05
2.21790e+03 1.00000e+00 9.07013e-06 0.00000e+00 9.93637e-06 2.56271e-06 -6.98459e-07 1.09633e+05
2.25470e+03 1.00000e+00 7.27537e-06 0.00000e+00 7.84365e-06 2.18199e-06 -9.44396e-08 1.09633e+05
3.41540e+03 1.00000e+00 2.16612e-08 0.00000e+00 2.28227e-08 1.20680e-08 -2.02363e-09 1.09633e+05
6.91790e+02 1.00000e+00 8.23870e-02 0.00000e+00 9.72810e-02 4.96948e-03 -2.16950e-03 1.09633e+05
2.44500e+03 1.00000e+00 2.64207e-06 0.00000e+00 2.75069e-06 9.48039e-07 -1.79595e-07 1.09633e+05
4.38350e+02 1.00000e+00 7.88465e-01 0.00000e+00 9.38441e-01 4.69339e-02 1.13228e-02 1.09633e+05
9.30860e+02 1.00000e+00 1.45865e-02 0.00000e+00 1.66716e-02 1.39651e-03 -2.22145e-04 1.09633e+05
1.92270e+03 1.00000e+00 4.38317e-05 0.00000e+00 4.65798e-05 8.95586e-06 1.17675e-06 1.09633e+05
1.97470e+03 1.00000e+00 3.15153e-05 0.00000e+00 3.77776e-05 6.68126e-06 1.42856e-06 1.09633e+05
1.30300e+03 1.00000e+00 1.40230e-03 0.00000e+00 1.63101e-03 1.42487e-04 -2.75078e-05 1.09633e+05
1.28030e+03 1.00000e+00 1.66052e-03 0.00000e+00 1.86195e-03 1.75946e-04 5.40959e-05 1.09633e+05
2.33220e+03 1.00000e+00 4.74669e-06 0.00000e+00 5.09047e-06 1.56824e-06 -1.56852e-07 1.09633e+05
2.82610e+03 1.00000e+00 3.52445e-07 0.00000e+00 3.96704e-07 1.79448e-07 -1.62869e-08 1.09633e+05
1.51820e+02 1.00000e+00 4.98603e+01 0.00000e+00 6.47483e+01 4.20308e+00 2.69447e+00 1.09633e+05
1.50460e+03 1.00000e+00 4.48243e-04 0.00000e+00 4.87877e-04 6.06056e-05 -1.56054e-05 1.09633e+05
2.08840e+03 1.00000e+00 1.75666e-05 0.00000e+00 1.90228e-05 4.60132e-06 -4.26788e-07 1.09633e+05
3.20800e+03 1.00000e+00 5.37150e-08 0.00000e+00 6.12652e-08 2.85200e-08 -4.73484e-09 1.09633e+05
9.37690e+02 1.00000e+00 1.45695e-02 0.00000e+00 1.61555e-02 1.21665e-03 -1.66854e-04 1.09633e+05
1.47310e+03 1.00000e+00 5.23037e-04 0.00000e+00 6.19608e-04 6.20463e-05 4.47915e-05 1.09633e+05
2.98690e+03 1.00000e+00 1.53750e-07 0.00000e+00 1.75018e-07 8.33135e-08 -8.60375e-09 1.09633e+05
9.89380e+02 1.00000e+00 1.01076e-02 0.00000e+00 1.14282e-02 1.02295e-03 -4.34733e-04 1.09633e+05
3.94940e+02 1.00000e+00 1.25392e+00 0.00000e+00 1.47786e+00 8.80088e-02 3.49501e-02 1.09633e+05
2.15440e+03 1.00000e+00 1.27252e-05 0.00000e+00 1.33713e-05 3.24016e-06 -5.22203e-07 1.09633e+05
7.63460e+02 1.00000e+00 4.85167e-02 0.00000e+00 5.51121e-02 2.75820e-03 -1.03522e-03 1.09633e+05
2.84660e+03 1.00000e+00 3.18810e-07 0.00000e+00 3.56014e-07 1.56911e-07 -2.61854e-08 1.09633e+05
1.38310e+03 1.00000e+00 8.41732e-04 0.00000e+00 9.85711e-04 9.87593e-05 -1.96335e-06 1.09633e+05
1.85820e+03 1.00000e+00 6.06425e-05 0.00000e+00 7.11696e-05 1.11374e-05 -4.04942e-06 1.09633e+05
1.88470e+03 1.00000e+00 5.20136e-05 0.00000e+00 5.84652e-05 9.47321e-06 4.06230e-06 1.09633e+05
1.62920e+03 1.00000e+00 2.21012e-04 0.00000e+00 2.49403e-04 3.32317e-05 6.83771e-06 1.09633e+05
1.82970e+03 1.00000e+00 7.55272e-05 0.00000e+00 7.99763e-05 1.30324e-05 -4.82264e-07 1.09633e+05
4.94520e+02 1.00000e+00 4.41607e-01 0.00000e+00 5.31847e-01 2.47105e-02 -2.28830e-02 1.09633e+05
3.76780e+02 1.00000e+00 1.48615e+00 0.00000e+00 1.82736e+00 9.68885e-02 7.55886e-03 1.09633e+05
1.10060e+03 1.00000e+00 4.80066e-03 0.00000e+00 5.62309e-03 5.11377e-04 2.39061e-04 1.09633e+05
1.64440e+03 1.00000e+00 1.98781e-04 0.00000e+00 2.22547e-04 2.79766e-05 4.29484e-07 1.09633e+05
2.51740e+03 1.00000e+00 1.81145e-06 0.00000e+00 1.94833e-06 6.90099e-07 6.50237e-08 1.09633e+05
1.35860e+03 1.00000e+00 1.00196e-03 0.00000e+00 1.17103e-03 1.01904e-04 7.97678e-05 1.09633e+05
3.05180e+03 1.00000e+00 1.17635e-07 0.00000e+00 1.25567e-07 5.81649e-08 -6.42712e-09 1.09633e+05
4.59100e+02 1.00000e+00 6.54064e-01 0.00000e+00 7.48147e-01 3.53565e-02 -1.79484e-02 1.09633e+05
1.94430e+03 1.00000e+00 3.68035e-05 0.00000e+00 4.28757e-05 7.36773e-06 -1.28261e-07 1.09633e+05
1.04410e+03 1.00000e+00 7.13365e-03 0.00000e+00 7.93448e-03 6.48297e-04 -3.85546e-04 1.09633e+05
2.86870e+03 1.00000e+00 2.74714e-07 0.00000e+00 3.14174e-07 1.52752e-07 3.72890e-10 1.09633e+05
2.87390e+03 1.00000e+00 2.79984e-07 0.00000e+00 2.98927e-07 1.44707e-07 -2.01944e-08 1.09633e+05
1.63600e+03 1.00000e+00 2.10402e-04 0.00000e+00 2.31386e-04 3.13112e-05 1.71268e-06 1.09633e+05
1.45840e+03 1.00000e+00 5.70465e-04 0.00000e+00 6.27059e-04 7.30527e-05 8.36027e-07 1.09633e+05
1.66700e+03 1.00000e+00 1.72709e-04 0.00000e+00 1.94711e-04 2.76655e-05 -3.50654e-06 1.09633e+05
1.01180e+03 1.00000e+00 8.34370e-03 0.00000e+00 9.37324e-03 8.49475e-04 4.18496e-04 1.09633e+05
2.56040e+02 1.00000e+00 7.11052e+00 0.00000e+00 8.99326e+00 4.25226e-01 -9.86972e-03 1.09633e+05
2.55820e+03 1.00000e+00 1.43859e-06 0.00000e+00 1.58731e-06 6.18064e-07 -1.05255e-07 1.09633e+05
2.96210e+03 1.00000e+00 1.77960e-07 0.00000e+00 1.91640e-07 9.11534e-08 -1.65461e-08 1.09633e+05
3.09340e+03 1.00000e+00 9.47417e-08 0.00000e+00 1.04427e-07 5.52329e-08 -8.67763e-09 1.09633e+05
1.06400e+03 1.00000e+00 6.35726e-03 0.00000e+00 7.40324e-03 5.14154e-04 -2.88392e-04 1.09633e+05
7.84030e+02 1.00000e+00 4.15729e-02 0.00000e+00 4.82986e-02 2.52870e-03 1.62309e-04 1.09633e+05
2.95870e+03 1.00000e+00 1.73929e-07 0.00000e+00 2.00456e-07 9.79599e-08 -1.05906e-08 1.09633e+05
2.90860e+03 1.00000e+00 2.37560e-07 0.00000e+00 2.58857e-07 1.25934e-07 -1.77489e-08 1.09633e+05
1.29850e+03 1.00000e+00 1.40662e-03 0.00000e+00 1.67604e-03 1.31208e-04 -1.64607e-05 1.09633e+05
1.03460e+03 1.00000e+00 7.24428e-03 0.00000e+00 8.60938e-03 6.09456e-04 -2.61927e-04 1.09633e+05
1.31530e+03 1.00000e+00 1.36470e-03 0.00000e+00 1.51826e-03 1.29130e-04 6.15110e-05 1.09633e+05
9.16370e+02 1.00000e+00 1.56343e-02 0.00000e+00 1.85137e-02 1.22344e-03 -4.06320e-04 1.09633e+05
3.39290e+03 1.00000e+00 2.27922e-08 0.00000e+00 2.60187e-08 1.15400e-08 -2.82683e-09 1.09633e+05
5.59500e+02 1.00000e+00 2.43296e-01 0.00000e+00 2.83391e-01 1.40576e-02 1.17193e-02 1.09633e+05
2.84250e+03 1.00000e+00 3.16119e-07 0.00000e+00 3.67048e-07 1.62392e-07 -2.28847e-08 1.09633e+05
2.63210e+03 1.00000e+00 9.85300e-07 0.00000e+00 1.02306e-06 4.23221e-07 3.06488e-09 1.09633e+05
2.52930e+03 1.00000e+00 1.70109e-06 0.00000e+00 1.84109e-06 6.52723e-07 -1.14068e-07 1.09633e+05
1.01110e+03 1.00000e+00 8.50547e-03 0.00000e+00 9.79606e-03 8.80753e-04 6.13122e-04 1.09633e+05
2.88870e+03 1.00000e+00 2.55971e-07 0.00000e+00 2.88021e-07 1.32252e-07 -8.04271e-09 1.09633e+05
1.33480e+03 1.00000e+00 1.17911e-03 0.00000e+00 1.24519e-03 1.18207e-04 3.05818e-05 1.09633e+05
5.33840e+02 1.00000e+00 3.10124e-01 0.00000e+00 3.65501e-01 1.44908e-02 4.28683e-03 1.09633e+05
2.52010e+03 1.00000e+00 1.78039e-06 0.00000e+00 1.92186e-06 6.86191e-07 -1.14646e-07 1.09633e+05
8.73350e+02 1.00000e+00 2.16736e-02 0.00000e+00 2.55272e-02 1.79764e-03 5.56192e-04 1.09633e+05
2.37350e+03 1.00000e+00 3.81890e-06 0.00000e+00 4.14245e-06 1.29912e-06 1.76811e-07 1.09633e+05
1.29520e+03 1.00000e+00 1.50865e-03 0.00000e+00 1.70471e-03 1.51363e-04 1.98973e-05 1.09633e+05
2.60960e+03 1.00000e+00 1.09260e-06 0.00000e+00 1.23243e-06 4.42587e-07 -6.42566e-08 1.09633e+05
2.82040e+03 1.00000e+00 3.64735e-07 0.00000e+00 3.89387e-07 1.83881e-07 -9.82272e-09 1.09633e+05
3.26970e+02 1.00000e+00 2.71753e+00 0.00000e+00 3.38299e+00 1.48224e-01 -3.50820e-02 1.09633e+05
4.04400e+02 1.00000e+00 1.11444e+00 0.00000e+00 1.32657e+00 5.84125e-02 -4.63469e-02 1.09633e+05
3.47900e+03 1.00000e+00 1.58948e-08 0.00000e+00 1.82486e-08 7.91557e-09 -1.20073e-09 1.09633e+05
1.34060e+03 1.00000e+00 1.12839e-03 0.00000e+00 1.28757e-03 1.01298e-04 1.01985e-05 1.09633e+05
2.28340e+03 1.00000e+00 6.25388e-06 0.00000e+00 6.52319e-06 1.94883e-06 -3.63816e-07 1.09633e+05
1.75410e+03 1.00000e+00 1.10618e-04 0.00000e+00 1.19153e-04 1.85535e-05 3.23510e-06 1.09633e+05
6.09900e+02 1.00000e+00 1.60165e-01 0.00000e+00 1.86678e-01 7.47771e-03 -3.80484e-04 1.09633e+05
2.11730e+03 1.00000e+00 1.53416e-05 0.00000e+00 1.70836e-05 3.83906e-06 -1.72109e-07 1.09633e+05
2.90640e+03 1.00000e+00 2.27557e-07 0.00000e+00 2.55807e-07 1.24220e-07 -2.09901e-08 1.09633e+05
2.33810e+03 1.00000e+00 4.46439e-06 0.00000e+00 5.03926e-06 1.60709e-06 -5.49583e-08 1.09633e+05
3.47060e+03 1.00000e+00 1.65703e-08 0.00000e+00 1.80609e-08 8.62637e-09 -2.20763e-09 1.09633e+05
3.38330e+03 1.00000e+00 2.41737e-08 0.00000e+00 2.68506e-08 1.17081e-08 -1.68233e-09 1.09633e+05
5.64190e+02 1.00000e+00 2.38077e-01 0.00000e+00 2.71814e-01 1.39769e-02 -6.97483e-03 1.09633e+05
2.20320e+03 1.00000e+00 9.73526e-06 0.00000e+00 1.05256e-05 2.69744e-06 3.09553e-07 1.09633e+05
1.66310e+03 1.00000e+00 1.78183e-04 0.00000e+00 1.97395e-04 2.77586e-05 -1.88757e-05 1.09633e+05
3.09280e+03 1.00000e+00 8.91367e-08 0.00000e+00 1.00427e-07 4.98691e-08 -1.21368e-08 1.09633e+05
2.34100e+03 1.00000e+00 4.62068e-06 0.00000e+00 4.82178e-06 1.52713e-06 -1.84738e-07 1.09633e+05
1.74370e+03 1.00000e+00 1.14841e-04 0.00000e+00 1.24388e-04 1.94378e-05 -4.53636e-06 1.09633e+05
3.02860e+03 1.00000e+00 1.25723e-07 0.00000e+00 1.44591e-07 7.01115e-08 -9.14962e-09 1.09633e+05
9.76320e+02 1.00000e+00 1.07465e-02 0.00000e+00 1.21849e-02 1.02178e-03 -3.50212e-04 1.09633e+05
1.53050e+03 1.00000e+00 3.81858e-04 0.00000e+00 4.35017e-04 4.66013e-05 -1.60830e-06 1.09633e+05
1.52650e+03 1.00000e+00 3.84732e-04 0.00000e+00 4.24292e-04 4.79282e-05 1.13171e-05 1.09633e+05
1.56380e+03 1.00000e+00 3.00832e-04 0.00000e+00 3.41270e-04 4.01605e-05 1.13931e-06 1.09633e+05
1.72400e+03 1.00000e+00 1.26470e-04 0.00000e+00 1.42210e-04 2.10164e-05 5.15990e-06 1.09633e+05
3.34920e+03 1.00000e+00 2.81220e-08 0.00000e+00 3.07909e-08 1.43238e-08 -3.28697e-09 1.09633e+05
1.52700e+03 1.00000e+00 3.87926e-04 0.00000e+00 4.25765e-04 4.74421e-05 -2.78782e-06 1.09633e+05
2.08100e+03 1.00000e+00 1.86336e-05 0.00000e+00 2.06159e-05 4.63811e-06 -8.48061e-07 1.09633e+05
3.43520e+03 1.00000e+00 1.88997e-08 0.00000e+00 2.07008e-08 1.11957e-08 -3.01213e-09 1.09633e+05
3.36350e+03 1.00000e+00 2.73354e-08 0.00000e+00 2.88327e-08 1.44729e-08 -3.00810e-09 1.09633e+05
2.51490e+03 1.00000e+00 1.74360e-06 0.00000e+00 1.96825e-06 7.17780e-07 -2.02101e-07 1.09633e+05
2.92050e+03 1.00000e+00 2.18735e-07 0.00000e+00 2.46405e-07 1.21400e-07 -3.26803e-08 1.09633e+05
2.18940e+03 1.00000e+00 1.00891e-05 0.00000e+00 1.11888e-05 2.78008e-06 2.84262e-07 1.09633e+05
8.79310e+02 1.00000e+00 2.06242e-02 0.00000e+00 2.36721e-02 1.41342e-03 -1.23640e-03 1.09633e+05
4.84390e+02 1.00000e+00 5.10394e-01 0.00000e+00 5.85832e-01 2.32639e-02 1.84501e-03 1.09633e+05
1.09040e+03 1.00000e+00 5.17660e-03 0.00000e+00 5.86792e-03 4.72359e-04 -2.12367e-04 1.09633e+05
1.22720e+03 1.00000e+00 2.27778e-03 0.00000e+00 2.59810e-03 2.15606e-04 3.84953e-05 1.09633e+05
6.88350e+02 1.00000e+00 8.72345e-02 0.00000e+00 1.00129e-01 5.39366e-03 -2.53824e-03 1.09633e+05
3.08940e+03 1.00000e+00 9.58916e-08 0.00000e+00 1.07064e-07 5.20107e-08 -7.81612e-09 1.09633e+05
2.85000e+03 1.00000e+00 3.20856e-07 0.00000e+00 3.34024e-07 1.54154e-07 -1.45842e-08 1.09633e+05
1.71650e+03 1.00000e+00 1.29798e-04 0.00000e+00 1.47695e-04 1.89372e-05 -1.70251e-05 1.09633e+05
1.76980e+03 1.00000e+00 1.00674e-04 0.00000e+00 1.10516e-04 1.67853e-05 -3.33935e-06 1.09633e+05
1.24030e+03 1.00000e+00 2.08397e-03 0.00000e+00 2.30516e-03 2.00968e-04 8.02655e-06 1.09633e+05
3.46690e+03 1.00000e+00 1.67604e-08 0.00000e+00 1.81493e-08 9.58259e-09 -1.82655e-09 1.09633e+05
2.01600e+03 1.00000e+00 2.61363e-05 0.00000e+00 2.82971e-05 5.91337e-06 -1.92575e-06 1.09633e+05
7.61500e+02 1.00000e+00 4.93463e-02 0.00000e+00 5.61046e-02 3.27523e-03 -1.25667e-03 1.09633e+05
3.54610e+02 1.00000e+00 2.03346e+00 0.00000e+00 2.33939e+00 9.22494e-02 1.89111e-02 1.09633e+05
1.57010e+03 1.00000e+00 2.96716e-04 0.00000e+00 3.39464e-04 3.77288e-05 -1.24040e-06 1.09633e+05
1.44490e+03 1.00000e+00 6.07939e-04 0.00000e+00 7.11724e-04 7.12815e-05 2.89415e-05 1.09633e+05
2.59770e+03 1.00000e+00 1.18643e-06 0.00000e+00 1.27403e-06 5.03886e-07 -3.79568e-08 1.09633e+05
5.99190e+02 1.00000e+00 1.82090e-01 0.00000e+00 1.97008e-01 1.05969e-02 -4.20947e-03 1.09633e+05
1.28640e+03 1.00000e+00 1.60617e-03 0.00000e+00 1.74684e-03 1.41806e-04 -1.40442e-05 1.09633e+05
6.65680e+02 1.00000e+00 1.03724e-01 0.00000e+00 1.17589e-01 6.21402e-03 -4.90190e-03 1.09633e+05
3.30320e+03 1.00000e+00 3.42229e-08 0.00000e+00 3.76159e-08 1.81667e-08 -6.71555e-09 1.09633e+05
6.68930e+02 1.00000e+00 9.91448e-02 0.00000e+00 1.16427e-01 5.78193e-03 -2.97879e-03 1.09633e+05
1.09950e+03 1.00000e+00 4.79063e-03 0.00000e+00 5.37260e-03 4.41497e-04 1.90388e-04 1.09633e+05
5.11590e+02 1.00000e+00 3.90443e-01 0.00000e+00 4.38160e-01 2.13512e-02 -4.60926e-03 1.09633e+05
2.53840e+03 1.00000e+00 1.54167e-06 0.00000e+00 1.73857e-06 6.58740e-07 -1.07175e-07 1.09633e+05
2.41410e+03 1.00000e+00 3.00947e-06 0.00000e+00 3.33466e-06 1.16462e-06 8.92028e-08 1.09633e+05
1.78110e+03 1.00000e+00 9.45144e-05 0.00000e+00 1.04264e-04 1.56076e-05 1.85431e-06 1.09633e+05
2.05900e+03 1.00000e+00 2.11213e-05 0.00000e+00 2.27834e-05 5.27801e-06 3.61809e-08 1.09633e+05
1.03760e+03 1.00000e+00 7.42845e-03 0.00000e+00 8.45023e-03 8.62713e-04 4.62034e-04 1.09633e+05
1.20010e+03 1.00000e+00 2.75691e-03 0.00000e+00 2.97215e-03 2.60999e-04 -1.37413e-04 1.09633e+05
1.37140e+03 1.00000e+00 9.37947e-04 0.00000e+00 1.07950e-03 1.12494e-04 9.11868e-06 1.09633e+05
2.39190e+03 1.00000e+00 3.47850e-06 0.00000e+00 3.84177e-06 1.15420e-06 -1.56660e-07 1.09633e+05
1.19710e+03 1.00000e+00 2.69575e-03 0.00000e+00 3.01469e-03 2.36961e-04 -1.62864e-05 1.09633e+05
1.54030e+03 1.00000e+00 3.55460e-04 0.00000e+00 4.14865e-04 4.34678e-05 -1.46776e-05 1.09633e+05
2.38520e+03 1.00000e+00 3.47693e-06 0.00000e+00 3.94441e-06 1.27172e-06 6.51499e-08 1.09633e+05
1.22810e+03 1.00000e+00 2.25927e-03 0.00000e+00 2.62310e-03 2.18965e-04 -1.18785e-04 1.09633e+05
2.55370e+03 1.00000e+00 1.51405e-06 0.00000e+00 1.64103e-06 5.92378e-07 -1.05544e-07 1.09633e+05
1.49080e+03 1.00000e+00 4.71838e-04 0.00000e+00 5.33624e-04 5.02757e-05 3.05277e-06 1.09633e+05
3.11850e+03 1.00000e+00 8.43550e-08 0.00000e+00 8.94712e-08 4.68934e-08 -7.88103e-09 1.09633e+05
5.94320e+02 1.00000e+00 1.82373e-01 0.00000e+00 2.19134e-01 1.13799e-02 1.42008e-03 1.09633e+05
1.41170e+03 1.00000e+00 7.23471e-04 0.00000e+00 8.26109e-04 8.04113e-05 -3.96771e-05 1.09633e+05
1.86490e+02 1.00000e+00 2.45037e+01 0.00000e+00 3.03114e+01 2.04034e+00 1.32692e-01 1.09633e+05
2.61240e+03 1.00000e+00 1.08746e-06 0.00000e+00 1.16278e-06 4.53739e-07 -1.50701e-08 1.09633e+05
2.07160e+03 1.00000e+00 1.94722e-05 0.00000e+00 2.15389e-05 4.62611e-06 1.52921e-06 1.09633e+05
1.80900e+03 1.00000e+00 7.92548e-05 0.00000e+00 8.82404e-05 1.42474e-05 6.03219e-06 1.09633e+05
2.04230e+03 1.00000e+00 2.22295e-05 0.00000e+00 2.51498e-05 5.04454e-06 -4.76236e-07 1.09633e+05
2.85990e+03 1.00000e+00 2.99182e-07 0.00000e+00 3.33991e-07 1.53437e-07 -2.59153e-08 1.09633e+05
1.18410e+03 1.00000e+00 2.83556e-03 0.00000e+00 3.44316e-03 3.20723e-04 2.46465e-04 1.09633e+05
1.67730e+03 1.00000e+00 1.62116e-04 0.00000e+00 1.94766e-04 2.35746e-05 4.67569e-06 1.09633e+05
1.30790e+03 1.00000e+00 1.31364e-03 0.00000e+00 1.51784e-03 1.57659e-04 -5.63465e-05 1.09633e+05
8.56710e+02 1.00000e+00 2.45445e-02 0.00000e+00 2.82185e-02 1.93813e-03 7.78447e-05 1.09633e+05
7.52880e+02 1.00000e+00 5.31688e-02 0.00000e+00 6.42365e-02 3.37950e-03 -6.53875e-04 1.09633e+05
2.58710e+03 1.00000e+00 1.20840e-06 0.00000e+00 1.31311e-06 4.81708e-07 8.38931e-09 1.09633e+05
1.67920e+03 1.00000e+00 1.65525e-04 0.00000e+00 1.87537e-04 2.41007e-05 3.00005e-06 1.09633e+05
2.21000e+03 1.00000e+00 8.90196e-06 0.00000e+00 1.02972e-05 2.62613e-06 -2.65940e-07 1.09633e+05
2.59700e+03 1.00000e+00 1.15417e-06 0.00000e+00 1.28956e-06 4.83870e-07 -1.03473e-07 1.09633e+05
2.91270e+03 1.00000e+00 2.35139e-07 0.00000e+00 2.56474e-07 1.22542e-07 -9.41618e-09 1.09633e+05
3.41260e+03 1.00000e+00 2.12498e-08 0.00000e+00 2.37501e-08 1.09960e-08 -3.26138e-09 1.09633e+05
2.02290e+03 1.00000e+00 2.53676e-05 0.00000e+00 2.71062e-05 5.25312e-06 -8.84995e-07 1.09633e+05
1.13750e+03 1.00000e+00 3.94065e-03 0.00000e+00 4.51019e-03 3.49394e-04 -2.52661e-05 1.09633e+05
1.44810e+03 1.00000e+00 6.50383e-04 0.00000e+00 6.57985e-04 6.41951e-05 -1.79132e-05 1.09633e+05
1.12530e+03 1.00000e+00 4.19374e-03 0.00000e+00 4.88755e-03 3.20699e-04 -3.71909e-04 1.09633e+05
2.11740e+03 1.00000e+00 1.53876e-05 0.00000e+00 1.70101e-05 3.66181e-06 -4.88738e-09 1.09633e+05
3.17780e+03 1.00000e+00 6.37778e-08 0.00000e+00 6.81900e-08 3.35236e-08 -1.31003e-08 1.09633e+05
1.68090e+03 1.00000e+00 1.63227e-04 0.00000e+00 1.79025e-04 2.33715e-05 6.19400e-06 1.09633e+05
3.07510e+03 1.00000e+00 1.00797e-07 0.00000e+00 1.09523e-07 5.72193e-08 -1.51025e-08 1.09633e+05
1.96870e+03 1.00000e+00 3.51948e-05 0.00000e+00 3.83639e-05 7.17792e-06 -8.87567e-07 1.09633e+05
3.16110e+02 1.00000e+00 3.20413e+00 0.00000e+00 3.79654e+00 1.88638e-01 -2.19092e-02 1.09633e+05
5.50160e+02 1.00000e+00 2.67730e-01 0.00000e+00 3.14998e-01 1.55478e-02 -1.59803e-02 1.09633e+05
2.27600e+03 1.00000e+00 6.46424e-06 0.00000e+00 7.05081e-06 1.92936e-06 -1.86531e-07 1.09633e+05
1.31830e+03 1.00000e+00 1.26543e-03 0.00000e+00 1.48403e-03 1.30097e-04 -1.02962e-04 1.09633e+05
2.24010e+03 1.00000e+00 7.45904e-06 0.00000e+00 8.85865e-06 2.34422e-06 4.07208e-07 1.09633e+05
2.99570e+02 1.00000e+00 3.94119e+00 0.00000e+00 4.64720e+00 2.26041e-01 6.50230e-02 1.09633e+05
2.66970e+03 1.00000e+00 8.06386e-07 0.00000e+00 8.77766e-07 3.41298e-07 -1.10538e-08 1.09633e+05
1.95800e+03 1.00000e+00 3.40402e-05 0.00000e+00 4.03702e-05 7.10617e-06 4.09493e-07 1.09633e+05
1.45460e+03 1.00000e+00 5.87192e-04 0.00000e+00 6.66187e-04 6.94836e-05 7.01206e-06 1.09633e+05
1.60170e+03 1.00000e+00 2.47170e-04 0.00000e+00 2.81441e-04 3.23845e-05 7.40307e-06 1.09633e+05
2.24040e+03 1.00000e+00 7.88745e-06 0.00000e+00 8.72420e-06 2.41052e-06 -4.14104e-07 1.09633e+05
1.75010e+03 1.00000e+00 1.13417e-04 0.00000e+00 1.22734e-04 1.90554e-05 -5.74701e-06 1.09633e+05
4.07410e+02 1.00000e+00 1.07290e+00 0.00000e+00 1.31156e+00 6.26236e-02 3.59255e-02 1.09633e+05
3.41880e+02 1.00000e+00 2.27410e+00 0.00000e+00 2.77138e+00 1.33948e-01 -1.16863e-03 1.09633e+05
1.47330e+03 1.00000e+00 5.08120e-04 0.00000e+00 5.77261e-04 6.12343e-05 8.30154e-06 1.09633e+05
1.42520e+03 1.00000e+00 6.83709e-04 0.00000e+00 8.19143e-04 8.51225e-05 2.85554e-06 1.09633e+05
6.11680e+02 1.00000e+00 1.58706e-01 0.00000e+00 1.91156e-01 8.69480e-03 -4.79308e-04 1.09633e+05
