masses      stau_mix      LO_data      NLO_data      NLO_err      Alpha_err
2.01600e+03 1.00000e+00 1.08310e-05 1.28983e-05 2.34465e-06 -1.87256e-07
7.61500e+02 1.00000e+00 1.91638e-02 2.19280e-02 1.34071e-03 1.16807e-04
3.54610e+02 1.00000e+00 7.69448e-01 9.25290e-01 3.11541e-02 -2.16474e-03
1.57010e+03 1.00000e+00 1.34253e-04 1.42549e-04 1.76572e-05 2.13228e-06
1.44490e+03 1.00000e+00 2.60420e-04 2.95448e-04 2.67594e-05 -6.78756e-06
2.59770e+03 1.00000e+00 5.01904e-07 5.88656e-07 2.27686e-07 -4.55570e-09
5.99190e+02 1.00000e+00 7.14867e-02 8.11058e-02 3.25111e-03 1.57090e-03
1.28640e+03 1.00000e+00 6.43181e-04 7.42340e-04 6.05361e-05 5.23898e-06
6.65680e+02 1.00000e+00 4.07661e-02 4.76474e-02 2.26222e-03 4.44551e-04
3.30320e+03 1.00000e+00 1.59496e-08 1.72687e-08 1.13093e-08 -1.73238e-09
6.68930e+02 1.00000e+00 3.85412e-02 4.55559e-02 2.21381e-03 -6.76156e-04
1.09950e+03 1.00000e+00 2.05254e-03 2.22462e-03 1.55910e-04 -5.66436e-05
5.11590e+02 1.00000e+00 1.52689e-01 1.76323e-01 6.53232e-03 9.68171e-04
2.53840e+03 1.00000e+00 6.95008e-07 7.43764e-07 3.10079e-07 -1.86381e-09
2.41410e+03 1.00000e+00 1.34203e-06 1.51807e-06 4.94210e-07 -1.19735e-08
1.78110e+03 1.00000e+00 3.96609e-05 4.55366e-05 7.08476e-06 -4.04957e-07
2.05900e+03 1.00000e+00 8.86435e-06 1.00528e-05 2.24568e-06 -4.66457e-07
1.03760e+03 1.00000e+00 2.96244e-03 3.43709e-03 2.21259e-04 -9.53252e-05
1.20010e+03 1.00000e+00 1.02631e-03 1.17740e-03 1.06010e-04 -3.42856e-05
1.37140e+03 1.00000e+00 3.80323e-04 4.28841e-04 3.90817e-05 -8.07163e-06
2.39190e+03 1.00000e+00 1.48763e-06 1.62941e-06 5.25845e-07 -6.63366e-08
1.19710e+03 1.00000e+00 1.07075e-03 1.23009e-03 9.94671e-05 -1.61932e-05
1.54030e+03 1.00000e+00 1.49752e-04 1.64280e-04 1.80439e-05 3.95376e-06
2.38520e+03 1.00000e+00 1.55310e-06 1.74875e-06 5.69659e-07 -9.26146e-09
1.22810e+03 1.00000e+00 9.31735e-04 1.03622e-03 7.65977e-05 -5.02507e-06
2.55370e+03 1.00000e+00 6.37717e-07 7.32807e-07 2.88243e-07 -2.00579e-08
1.49080e+03 1.00000e+00 1.95799e-04 2.16625e-04 2.45646e-05 9.25113e-06
3.11850e+03 1.00000e+00 3.69092e-08 4.03133e-08 2.46292e-08 -2.93043e-09
5.94320e+02 1.00000e+00 7.43925e-02 8.72305e-02 3.17269e-03 -5.64141e-04
1.41170e+03 1.00000e+00 3.12366e-04 3.55353e-04 3.48452e-05 -2.06237e-07
1.86490e+02 1.00000e+00 9.05867e+00 1.16673e+01 3.15963e-01 2.32724e-01
2.61240e+03 1.00000e+00 4.66370e-07 5.15751e-07 2.19345e-07 9.76774e-10
2.07160e+03 1.00000e+00 8.33300e-06 9.21361e-06 2.01786e-06 -1.73765e-07
1.80900e+03 1.00000e+00 3.42620e-05 3.73505e-05 5.88247e-06 -4.98660e-08
2.04230e+03 1.00000e+00 9.90409e-06 1.06410e-05 2.31705e-06 -1.98589e-07
2.85990e+03 1.00000e+00 1.32036e-07 1.46940e-07 8.48083e-08 -8.71779e-09
1.18410e+03 1.00000e+00 1.22088e-03 1.31007e-03 1.01419e-04 1.04734e-06
1.67730e+03 1.00000e+00 6.85418e-05 7.70897e-05 1.07479e-05 -8.93938e-07
1.30790e+03 1.00000e+00 5.93201e-04 6.35284e-04 5.47035e-05 1.73424e-05
8.56710e+02 1.00000e+00 9.94489e-03 1.16428e-02 5.75506e-04 6.21744e-05
7.52880e+02 1.00000e+00 2.08932e-02 2.42041e-02 1.32289e-03 3.75187e-04
2.58710e+03 1.00000e+00 5.52749e-07 6.11091e-07 2.45368e-07 -1.98171e-08
1.67920e+03 1.00000e+00 6.90336e-05 7.66790e-05 1.09565e-05 -9.45272e-07
2.21000e+03 1.00000e+00 3.92628e-06 4.43251e-06 1.13342e-06 1.12554e-07
2.59700e+03 1.00000e+00 5.07610e-07 5.87169e-07 2.42444e-07 -8.71936e-09
2.91270e+03 1.00000e+00 1.02520e-07 1.12404e-07 7.10427e-08 -5.17969e-09
3.41260e+03 1.00000e+00 9.39300e-09 1.01683e-08 7.23460e-09 -1.39260e-09
2.02290e+03 1.00000e+00 1.07468e-05 1.28066e-05 2.45202e-06 2.01560e-08
1.13750e+03 1.00000e+00 1.58029e-03 1.79135e-03 1.21732e-04 -1.09417e-05
1.44810e+03 1.00000e+00 2.52975e-04 2.77192e-04 2.94542e-05 -1.48747e-06
1.12530e+03 1.00000e+00 1.67481e-03 1.91077e-03 1.52588e-04 -2.00399e-06
2.11740e+03 1.00000e+00 6.66187e-06 7.06011e-06 1.76992e-06 9.66374e-08
3.17780e+03 1.00000e+00 2.81338e-08 3.07563e-08 1.79784e-08 -3.00144e-09
1.68090e+03 1.00000e+00 7.05503e-05 7.81527e-05 1.05918e-05 -7.29209e-07
3.07510e+03 1.00000e+00 4.43485e-08 5.06088e-08 2.90094e-08 -4.29075e-09
1.96870e+03 1.00000e+00 1.46164e-05 1.56804e-05 3.20591e-06 -5.40538e-07
3.16110e+02 1.00000e+00 1.24331e+00 1.46706e+00 3.94899e-02 -1.62271e-02
5.50160e+02 1.00000e+00 1.06991e-01 1.25957e-01 4.88933e-03 3.63614e-04
2.27600e+03 1.00000e+00 2.80181e-06 3.12912e-06 8.92654e-07 -5.93546e-08
1.31830e+03 1.00000e+00 5.19074e-04 5.88979e-04 5.07557e-05 1.80470e-05
2.24010e+03 1.00000e+00 3.49743e-06 3.80508e-06 9.85191e-07 -5.41425e-08
2.99570e+02 1.00000e+00 1.52632e+00 1.85264e+00 5.58309e-02 2.75726e-02
2.66970e+03 1.00000e+00 3.57002e-07 3.95576e-07 1.82402e-07 -1.05829e-08
1.95800e+03 1.00000e+00 1.53587e-05 1.69168e-05 3.27410e-06 2.90287e-07
1.45460e+03 1.00000e+00 2.47054e-04 2.74251e-04 2.71869e-05 -1.65473e-05
1.60170e+03 1.00000e+00 1.04219e-04 1.20806e-04 1.50902e-05 -2.32639e-06
2.24040e+03 1.00000e+00 3.53506e-06 3.72460e-06 1.00742e-06 -7.40063e-08
1.75010e+03 1.00000e+00 4.75289e-05 5.30218e-05 8.03719e-06 -4.14567e-07
4.07410e+02 1.00000e+00 4.18913e-01 5.13355e-01 1.44584e-02 -6.94788e-03
3.41880e+02 1.00000e+00 8.98602e-01 1.09483e+00 3.42780e-02 1.98641e-02
1.47330e+03 1.00000e+00 2.10452e-04 2.45090e-04 2.79831e-05 -3.10135e-06
1.42520e+03 1.00000e+00 2.80165e-04 3.21295e-04 3.37362e-05 4.15303e-06
6.11680e+02 1.00000e+00 6.07653e-02 7.29332e-02 3.39345e-03 1.10602e-04
2.94700e+03 1.00000e+00 8.74411e-08 9.49994e-08 5.84910e-08 -6.33546e-09
2.35180e+03 1.00000e+00 1.90488e-06 2.11516e-06 6.60457e-07 -2.15487e-08
2.97740e+03 1.00000e+00 7.44680e-08 8.07447e-08 4.84640e-08 -2.00712e-09
1.50110e+03 1.00000e+00 1.81862e-04 2.11223e-04 2.44387e-05 2.95270e-06
8.03910e+02 1.00000e+00 1.45704e-02 1.57923e-02 8.24094e-04 -4.36393e-04
1.17010e+03 1.00000e+00 1.30733e-03 1.50455e-03 1.14495e-04 -1.35621e-05
1.15560e+03 1.00000e+00 1.42583e-03 1.61459e-03 1.14000e-04 -2.01069e-06
1.46560e+03 1.00000e+00 2.29167e-04 2.62282e-04 2.56015e-05 -1.12322e-05
5.30130e+02 1.00000e+00 1.27189e-01 1.46026e-01 5.49784e-03 4.19289e-04
3.09440e+03 1.00000e+00 4.24115e-08 4.64762e-08 2.67326e-08 -2.73830e-09
3.38410e+03 1.00000e+00 1.03737e-08 1.18990e-08 7.30357e-09 -1.48445e-09
3.06240e+03 1.00000e+00 4.91884e-08 5.41007e-08 3.18560e-08 -5.28562e-09
2.92080e+03 1.00000e+00 9.91446e-08 1.09690e-07 6.87935e-08 -4.65832e-09
1.19310e+03 1.00000e+00 1.16013e-03 1.28720e-03 9.97293e-05 -4.87805e-05
3.32150e+03 1.00000e+00 1.42337e-08 1.52893e-08 9.37707e-09 -1.18223e-09
1.56480e+03 1.00000e+00 1.32644e-04 1.46843e-04 1.77508e-05 -3.03923e-06
2.28350e+03 1.00000e+00 2.83058e-06 2.91623e-06 8.37568e-07 -6.61485e-08
1.58320e+03 1.00000e+00 1.21011e-04 1.29230e-04 1.51199e-05 3.28611e-06
2.03800e+03 1.00000e+00 1.02059e-05 1.09479e-05 2.25781e-06 -4.21438e-08
7.82770e+02 1.00000e+00 1.67520e-02 1.92100e-02 1.13732e-03 2.01264e-04
1.79720e+03 1.00000e+00 3.58437e-05 3.95993e-05 6.68179e-06 -1.25649e-06
3.28500e+03 1.00000e+00 1.69610e-08 1.83762e-08 1.09649e-08 -1.74564e-09
2.17670e+03 1.00000e+00 4.70905e-06 5.22706e-06 1.26963e-06 -1.03984e-07
3.31420e+03 1.00000e+00 1.51864e-08 1.62517e-08 1.03034e-08 -1.96803e-09
1.86820e+03 1.00000e+00 2.45011e-05 2.81636e-05 4.89574e-06 -2.92080e-07
3.34290e+03 1.00000e+00 1.29285e-08 1.44061e-08 8.08751e-09 -1.51097e-09
2.33190e+03 1.00000e+00 2.11892e-06 2.25348e-06 6.92878e-07 -4.32452e-08
3.34180e+03 1.00000e+00 1.28042e-08 1.48213e-08 8.81492e-09 -1.86425e-09
1.29000e+03 1.00000e+00 6.45912e-04 7.27681e-04 5.85946e-05 -1.90740e-05
4.38540e+02 1.00000e+00 3.07303e-01 3.63808e-01 1.11396e-02 -4.58277e-03
3.56480e+02 1.00000e+00 7.43364e-01 8.85290e-01 3.30448e-02 -1.09116e-02
2.29840e+03 1.00000e+00 2.52441e-06 2.73797e-06 8.08367e-07 -3.31937e-08
3.36430e+03 1.00000e+00 1.16272e-08 1.26022e-08 8.45615e-09 -1.48764e-09
3.44060e+03 1.00000e+00 8.45429e-09 8.68577e-09 5.65417e-09 -1.03023e-09
2.85690e+03 1.00000e+00 1.37499e-07 1.51185e-07 8.95186e-08 -5.61208e-09
1.89340e+03 1.00000e+00 2.10545e-05 2.40229e-05 4.35012e-06 -1.70178e-07
1.89730e+03 1.00000e+00 2.10880e-05 2.35892e-05 4.20384e-06 -1.15604e-06
5.75720e+02 1.00000e+00 8.62143e-02 1.03301e-01 3.61495e-03 -9.93464e-06
2.37150e+03 1.00000e+00 1.70817e-06 1.92597e-06 6.09311e-07 -6.96882e-08
1.94060e+03 1.00000e+00 1.63748e-05 1.88036e-05 3.56926e-06 -2.04676e-07
3.01870e+03 1.00000e+00 5.90651e-08 6.75852e-08 3.91592e-08 -5.64757e-09
2.86980e+03 1.00000e+00 1.23802e-07 1.39559e-07 8.11110e-08 -1.05884e-08
2.18910e+03 1.00000e+00 4.42130e-06 4.98459e-06 1.28215e-06 3.16134e-09
2.08110e+03 1.00000e+00 8.07648e-06 8.99155e-06 1.92921e-06 -1.97693e-07
2.71430e+03 1.00000e+00 2.79832e-07 3.13593e-07 1.44855e-07 -1.53794e-08
3.02560e+02 1.00000e+00 1.47846e+00 1.82822e+00 4.96663e-02 1.66812e-03
2.13790e+03 1.00000e+00 5.59295e-06 6.48303e-06 1.60296e-06 -1.33937e-07
2.74720e+03 1.00000e+00 2.39707e-07 2.62177e-07 1.32491e-07 -1.09099e-08
2.68990e+02 1.00000e+00 2.42319e+00 2.80002e+00 7.78481e-02 8.87470e-03
1.45600e+03 1.00000e+00 2.43256e-04 2.75413e-04 3.02381e-05 4.28005e-06
1.80990e+03 1.00000e+00 3.48052e-05 3.84469e-05 5.89381e-06 -3.08388e-07
1.86810e+03 1.00000e+00 2.32949e-05 2.84615e-05 4.78158e-06 -1.50626e-07
8.04370e+02 1.00000e+00 1.47991e-02 1.67278e-02 8.89726e-04 -7.62179e-04
2.73880e+03 1.00000e+00 2.50206e-07 2.76941e-07 1.43104e-07 -9.81533e-09
2.26250e+03 1.00000e+00 2.94809e-06 3.32428e-06 9.37105e-07 -5.42967e-08
2.18020e+03 1.00000e+00 4.81318e-06 5.19558e-06 1.31109e-06 -1.53688e-07
2.82070e+03 1.00000e+00 1.63917e-07 1.81226e-07 1.05337e-07 -8.75194e-09
1.11910e+03 1.00000e+00 1.77747e-03 1.97825e-03 1.52852e-04 1.68580e-05
2.78950e+02 1.00000e+00 2.04363e+00 2.50240e+00 6.84827e-02 3.47779e-02
1.36190e+03 1.00000e+00 4.11807e-04 4.60137e-04 4.67754e-05 -1.57215e-05
2.91600e+03 1.00000e+00 1.05704e-07 1.12927e-07 6.50104e-08 -6.31455e-09
1.65160e+03 1.00000e+00 7.91483e-05 9.16137e-05 1.23143e-05 1.74465e-06
3.01840e+03 1.00000e+00 6.00325e-08 6.56941e-08 4.00969e-08 -3.14337e-09
2.65070e+03 1.00000e+00 4.02149e-07 4.45279e-07 1.89103e-07 -2.59430e-08
1.88890e+03 1.00000e+00 2.27291e-05 2.44208e-05 4.44118e-06 -3.15296e-07
2.51350e+03 1.00000e+00 7.87777e-07 8.63776e-07 3.34769e-07 -2.48790e-08
2.35080e+03 1.00000e+00 1.87150e-06 2.01066e-06 6.47987e-07 -4.96542e-08
1.89200e+03 1.00000e+00 2.17197e-05 2.48048e-05 4.35750e-06 1.66543e-07
8.17150e+02 1.00000e+00 1.31077e-02 1.45239e-02 8.03946e-04 -1.97353e-04
7.06420e+02 1.00000e+00 2.90032e-02 3.56912e-02 1.44364e-03 -2.65468e-05
1.29430e+03 1.00000e+00 6.17450e-04 7.16135e-04 6.04051e-05 -3.86913e-06
3.86290e+02 1.00000e+00 5.31790e-01 6.38442e-01 2.04240e-02 -2.13658e-03
1.53250e+03 1.00000e+00 1.59488e-04 1.76988e-04 1.93593e-05 -3.36048e-07
2.25710e+03 1.00000e+00 3.09907e-06 3.48887e-06 9.18842e-07 -1.57110e-07
3.41190e+03 1.00000e+00 9.49856e-09 1.04334e-08 6.87927e-09 -1.41686e-09
8.38790e+02 1.00000e+00 1.07845e-02 1.25897e-02 6.39288e-04 1.01614e-04
6.52790e+02 1.00000e+00 4.35288e-02 5.31150e-02 2.25645e-03 3.70472e-04
1.98450e+03 1.00000e+00 1.31129e-05 1.47734e-05 2.90272e-06 -8.75575e-08
2.45100e+03 1.00000e+00 1.12825e-06 1.20114e-06 4.37286e-07 -1.60324e-08
2.28350e+03 1.00000e+00 2.72336e-06 3.00069e-06 8.49287e-07 -1.31223e-07
1.97650e+03 1.00000e+00 1.40701e-05 1.54223e-05 2.94610e-06 -3.64496e-07
3.11930e+03 1.00000e+00 3.69636e-08 4.09543e-08 2.40072e-08 -3.06462e-09
2.27430e+02 1.00000e+00 4.46544e+00 5.43703e+00 1.49572e-01 1.14137e-01
4.30500e+02 1.00000e+00 3.34353e-01 3.88745e-01 1.20872e-02 -6.53890e-03
2.87380e+02 1.00000e+00 1.81841e+00 2.16445e+00 7.12579e-02 1.80345e-02
3.34190e+03 1.00000e+00 1.30621e-08 1.41743e-08 9.53341e-09 -1.23504e-09
1.74030e+03 1.00000e+00 5.06840e-05 5.62106e-05 8.52208e-06 -5.71185e-07
3.03320e+03 1.00000e+00 5.48403e-08 6.20886e-08 3.62064e-08 -2.62261e-09
2.13740e+03 1.00000e+00 5.81405e-06 6.44778e-06 1.63340e-06 -1.65841e-07
3.36530e+03 1.00000e+00 1.17184e-08 1.30919e-08 8.40790e-09 -1.43310e-09
1.11820e+03 1.00000e+00 1.75476e-03 1.98123e-03 1.51843e-04 -3.27240e-05
3.11150e+03 1.00000e+00 3.95788e-08 4.16971e-08 2.53461e-08 -3.61257e-09
5.49920e+02 1.00000e+00 1.03558e-01 1.27726e-01 4.69434e-03 2.04068e-03
9.63240e+02 1.00000e+00 4.83238e-03 5.49270e-03 3.82177e-04 1.61189e-04
3.46510e+03 1.00000e+00 7.41904e-09 7.99505e-09 5.47071e-09 -1.18824e-09
3.24040e+03 1.00000e+00 2.08073e-08 2.32182e-08 1.32527e-08 -2.03114e-09
1.65610e+03 1.00000e+00 7.79991e-05 8.86577e-05 1.17264e-05 -2.98009e-06
1.15150e+03 1.00000e+00 1.47931e-03 1.65122e-03 1.12996e-04 -1.91889e-05
2.32580e+02 1.00000e+00 4.23405e+00 5.19711e+00 1.33362e-01 -6.41786e-02
1.38840e+03 1.00000e+00 3.62611e-04 3.92230e-04 3.91598e-05 -2.57446e-05
1.23190e+03 1.00000e+00 8.28724e-04 1.00005e-03 7.43763e-05 -1.41524e-05
3.04890e+03 1.00000e+00 5.19620e-08 5.69420e-08 3.52790e-08 -3.06714e-09
1.29860e+03 1.00000e+00 5.80924e-04 6.55570e-04 5.45949e-05 -5.18034e-06
2.71750e+03 1.00000e+00 2.80823e-07 3.16879e-07 1.54861e-07 -1.55076e-08
1.29380e+03 1.00000e+00 6.14048e-04 7.03120e-04 6.13348e-05 -3.25037e-07
1.11080e+03 1.00000e+00 1.89079e-03 2.06750e-03 1.27021e-04 -1.47873e-06
2.52380e+03 1.00000e+00 7.45345e-07 8.31678e-07 3.29314e-07 -3.18800e-09
9.08470e+02 1.00000e+00 6.82507e-03 7.74695e-03 4.09189e-04 -1.72607e-04
1.28380e+03 1.00000e+00 6.62440e-04 7.61368e-04 6.35000e-05 1.28625e-05
1.56920e+03 1.00000e+00 1.28179e-04 1.42576e-04 1.74428e-05 -3.36110e-06
1.33720e+03 1.00000e+00 4.96266e-04 5.30091e-04 4.55173e-05 -4.62806e-07
1.71600e+02 1.00000e+00 1.26424e+01 1.60112e+01 4.60600e-01 -1.29416e-01
8.92400e+02 1.00000e+00 7.75948e-03 8.69496e-03 6.22360e-04 -1.79097e-04
2.74520e+03 1.00000e+00 2.44114e-07 2.59861e-07 1.39316e-07 -1.75510e-08
3.54230e+02 1.00000e+00 7.61733e-01 9.20024e-01 2.86172e-02 -1.21802e-02
1.45330e+03 1.00000e+00 2.39162e-04 2.77158e-04 3.07150e-05 5.86534e-06
1.38900e+03 1.00000e+00 3.61385e-04 3.97538e-04 4.15835e-05 -9.30152e-06
1.89770e+03 1.00000e+00 2.12592e-05 2.33360e-05 4.23950e-06 5.71193e-07
2.42960e+03 1.00000e+00 1.24604e-06 1.38390e-06 4.59985e-07 -2.72799e-08
2.45330e+03 1.00000e+00 1.10120e-06 1.21621e-06 4.18651e-07 1.50686e-09
3.00870e+02 1.00000e+00 1.50122e+00 1.79888e+00 4.94178e-02 1.08357e-02
2.89880e+03 1.00000e+00 1.10361e-07 1.21602e-07 7.41340e-08 -6.50198e-09
6.01890e+02 1.00000e+00 6.67883e-02 7.95192e-02 3.48750e-03 4.43723e-04
3.43170e+03 1.00000e+00 8.65250e-09 9.59510e-09 5.90535e-09 -8.62187e-10
3.03000e+03 1.00000e+00 5.66486e-08 6.43838e-08 3.77476e-08 -3.67154e-09
9.88480e+02 1.00000e+00 4.18379e-03 4.61483e-03 3.18799e-04 2.03115e-05
3.42580e+03 1.00000e+00 9.02352e-09 9.72290e-09 6.22569e-09 -1.30363e-09
1.83400e+03 1.00000e+00 3.06873e-05 3.21486e-05 5.29557e-06 -1.42067e-06
1.53800e+03 1.00000e+00 1.50491e-04 1.74736e-04 1.78384e-05 -6.69995e-06
1.44970e+02 1.00000e+00 2.25353e+01 2.74696e+01 7.90394e-01 6.69554e-01
2.88980e+03 1.00000e+00 1.14764e-07 1.26828e-07 7.86404e-08 -4.32170e-09
9.93010e+02 1.00000e+00 3.99323e-03 4.69128e-03 2.79392e-04 5.54989e-05
9.60600e+02 1.00000e+00 4.83525e-03 5.80123e-03 3.40611e-04 2.02795e-04
3.23630e+03 1.00000e+00 2.18156e-08 2.27276e-08 1.41859e-08 -2.07690e-09
2.83400e+03 1.00000e+00 1.57304e-07 1.70769e-07 9.82789e-08 -4.25552e-09
1.25980e+03 1.00000e+00 7.86081e-04 8.64960e-04 6.73129e-05 6.62890e-07
1.15070e+03 1.00000e+00 1.44132e-03 1.60003e-03 1.24072e-04 -4.48853e-05
1.15850e+03 1.00000e+00 1.41657e-03 1.50572e-03 1.02014e-04 5.13582e-06
7.82710e+02 1.00000e+00 1.64590e-02 1.91375e-02 1.00755e-03 -3.87380e-04
2.31940e+03 1.00000e+00 2.26698e-06 2.45900e-06 7.81348e-07 -3.69222e-08
7.36090e+02 1.00000e+00 2.41964e-02 2.81225e-02 1.48863e-03 3.19192e-04
3.29110e+03 1.00000e+00 1.64677e-08 1.77075e-08 1.04710e-08 -2.62366e-09
2.32440e+03 1.00000e+00 2.14621e-06 2.44362e-06 7.14443e-07 -1.02782e-08
1.01890e+03 1.00000e+00 3.38303e-03 3.92730e-03 2.24170e-04 -1.06879e-04
2.00150e+03 1.00000e+00 1.22717e-05 1.35045e-05 2.71899e-06 -1.24071e-07
9.67660e+02 1.00000e+00 4.51983e-03 5.41305e-03 3.28588e-04 4.55043e-05
1.01940e+03 1.00000e+00 3.40460e-03 3.62676e-03 2.47189e-04 6.59128e-05
2.63980e+03 1.00000e+00 4.11790e-07 4.55092e-07 2.01838e-07 -9.56950e-09
2.28870e+03 1.00000e+00 2.58641e-06 3.02823e-06 8.53045e-07 -1.18187e-07
1.78690e+03 1.00000e+00 3.84411e-05 4.17250e-05 6.73898e-06 -3.17922e-07
3.42300e+02 1.00000e+00 8.66003e-01 1.07057e+00 3.58259e-02 6.20616e-03
8.47900e+02 1.00000e+00 1.04302e-02 1.20613e-02 6.87714e-04 2.06857e-04
3.00790e+03 1.00000e+00 6.27853e-08 7.04804e-08 4.30719e-08 -3.86073e-09
2.66740e+03 1.00000e+00 3.58561e-07 3.96558e-07 1.81186e-07 -8.95759e-09
6.31460e+02 1.00000e+00 5.38837e-02 6.12185e-02 2.75460e-03 -1.84267e-04
1.56410e+03 1.00000e+00 1.35199e-04 1.46851e-04 1.80973e-05 -3.53158e-06
9.07110e+02 1.00000e+00 6.97523e-03 7.77357e-03 4.94172e-04 2.30152e-04
2.99580e+03 1.00000e+00 6.72001e-08 7.41434e-08 4.56050e-08 -6.17206e-09
4.55390e+02 1.00000e+00 2.58885e-01 3.05889e-01 1.01811e-02 -5.97020e-03
2.65360e+03 1.00000e+00 3.81698e-07 4.26290e-07 1.95399e-07 -1.11600e-08
3.01870e+03 1.00000e+00 5.97422e-08 6.71083e-08 3.95315e-08 -5.39631e-09
1.07970e+03 1.00000e+00 2.31672e-03 2.53877e-03 1.68331e-04 -4.40450e-05
2.36400e+03 1.00000e+00 1.73665e-06 1.94939e-06 6.13343e-07 -3.44402e-08
1.64210e+03 1.00000e+00 8.65041e-05 9.70566e-05 1.22007e-05 -6.11926e-07
8.35710e+02 1.00000e+00 1.09926e-02 1.28444e-02 7.50283e-04 2.98936e-04
1.65560e+03 1.00000e+00 8.00340e-05 8.91320e-05 1.22660e-05 -3.02189e-06
2.63200e+03 1.00000e+00 4.27736e-07 4.74650e-07 2.17227e-07 -1.40584e-08
3.13330e+03 1.00000e+00 3.52828e-08 3.78457e-08 2.14042e-08 -2.92565e-09
7.22800e+02 1.00000e+00 2.55341e-02 3.03490e-02 1.65659e-03 -6.51082e-04
3.18740e+03 1.00000e+00 2.66134e-08 2.88330e-08 1.73460e-08 -2.60209e-09
2.20050e+03 1.00000e+00 4.25609e-06 4.57485e-06 1.19105e-06 -1.93415e-07
2.51610e+03 1.00000e+00 7.97286e-07 8.72806e-07 3.21217e-07 -3.22205e-08
2.02990e+03 1.00000e+00 1.03414e-05 1.17576e-05 2.45118e-06 -4.91014e-07
1.32470e+03 1.00000e+00 5.27939e-04 5.81648e-04 4.75072e-05 -1.54605e-05
1.07360e+03 1.00000e+00 2.39421e-03 2.66660e-03 1.91270e-04 1.50226e-05
2.53260e+03 1.00000e+00 7.43152e-07 8.12545e-07 3.24139e-07 -3.16243e-08
1.87730e+03 1.00000e+00 2.30569e-05 2.63138e-05 4.66759e-06 3.61417e-07
1.90250e+03 1.00000e+00 2.04570e-05 2.26540e-05 4.25660e-06 -8.18400e-07
2.89520e+03 1.00000e+00 1.10840e-07 1.23647e-07 7.37744e-08 -5.85225e-09
5.62680e+02 1.00000e+00 9.33724e-02 1.12355e-01 4.66676e-03 3.06739e-03
7.08510e+02 1.00000e+00 2.89345e-02 3.38909e-02 1.50244e-03 -5.93987e-05
2.01210e+03 1.00000e+00 1.12146e-05 1.23749e-05 2.70854e-06 -6.82846e-08
1.09520e+03 1.00000e+00 2.06058e-03 2.39112e-03 1.50413e-04 -2.35314e-05
2.40400e+03 1.00000e+00 1.46062e-06 1.58631e-06 5.04716e-07 -1.82590e-08
2.70790e+03 1.00000e+00 2.89359e-07 3.24804e-07 1.63758e-07 -1.84913e-08
3.41470e+03 1.00000e+00 9.42042e-09 1.03210e-08 6.37874e-09 -1.28331e-09
1.52680e+03 1.00000e+00 1.63924e-04 1.81404e-04 1.86643e-05 -2.37123e-06
1.33940e+03 1.00000e+00 4.62721e-04 5.26640e-04 4.57667e-05 7.41859e-06
1.81870e+03 1.00000e+00 3.28303e-05 3.57652e-05 6.24042e-06 -1.16277e-06
3.08040e+03 1.00000e+00 4.32487e-08 4.93022e-08 2.97570e-08 -3.41443e-09
2.38800e+02 1.00000e+00 3.71480e+00 4.55405e+00 1.16016e-01 -7.42071e-02
1.94220e+03 1.00000e+00 1.65513e-05 1.80980e-05 3.48300e-06 6.06038e-07
3.36510e+03 1.00000e+00 1.17585e-08 1.30254e-08 8.59649e-09 -1.31568e-09
2.44740e+03 1.00000e+00 1.14754e-06 1.22576e-06 4.54752e-07 9.88644e-09
1.18380e+03 1.00000e+00 1.18727e-03 1.31631e-03 9.99303e-05 -2.38336e-05
5.88710e+02 1.00000e+00 7.55893e-02 8.95386e-02 3.66232e-03 -9.65706e-04
1.42650e+03 1.00000e+00 2.91090e-04 3.25320e-04 3.44325e-05 -3.21598e-06
8.42330e+02 1.00000e+00 1.10831e-02 1.26414e-02 8.02246e-04 9.78987e-05
1.63120e+03 1.00000e+00 8.99656e-05 9.98332e-05 1.18587e-05 1.97255e-06
1.54470e+03 1.00000e+00 1.44268e-04 1.63462e-04 1.91580e-05 -6.01891e-06
2.89820e+03 1.00000e+00 1.07424e-07 1.22902e-07 7.23846e-08 -5.71924e-09
2.02330e+03 1.00000e+00 1.08332e-05 1.20225e-05 2.52469e-06 -4.84542e-08
6.46300e+02 1.00000e+00 4.76141e-02 5.44943e-02 2.10471e-03 -8.96221e-04
2.92150e+03 1.00000e+00 9.55638e-08 1.06001e-07 6.48299e-08 -5.63962e-09
1.46920e+03 1.00000e+00 2.23577e-04 2.47409e-04 2.47911e-05 -3.10441e-06
3.21280e+03 1.00000e+00 2.33657e-08 2.58717e-08 1.58327e-08 -2.75320e-09
1.12020e+03 1.00000e+00 1.75994e-03 2.07828e-03 1.48940e-04 4.28773e-06
3.23430e+03 1.00000e+00 2.13125e-08 2.39740e-08 1.33937e-08 -1.19904e-09
1.93770e+03 1.00000e+00 1.75248e-05 1.92681e-05 3.47370e-06 1.48956e-08
1.72180e+03 1.00000e+00 5.49489e-05 6.19694e-05 8.68487e-06 -1.20448e-06
2.78320e+03 1.00000e+00 1.97754e-07 2.20454e-07 1.17753e-07 -8.34469e-09
1.39800e+03 1.00000e+00 3.56632e-04 3.82440e-04 3.77517e-05 -3.90161e-06
2.92000e+03 1.00000e+00 9.99744e-08 1.09799e-07 6.87591e-08 -5.35758e-09
