file                  m1000011      m1000015      m2000015      staumix11     2000015_-2000015_13000_LO_test 2000015_-2000015_13000_NLO_1_relerr 2000015_-2000015_13000_NLO_1 2000015_-2000015_13000_NLO_05 2000015_-2000015_13000_NLO_2 2000015_-2000015_13000_NLO_pdf 2000015_-2000015_13000_NLO_aup 2000015_-2000015_13000_NLO_adn 
121_1.slha 8.00000e+01   8.00000e+01   1.30000e+02   8.75000e-01   3.00980e+01   7.55340e-04   3.62170e+01   3.68880e+01   3.57940e+01   7.76710e-01   3.59800e+01   3.64000e+01  
121_2.slha 2.00000e+02   2.00000e+02   2.00000e+02   2.50000e-01   1.70950e+01   7.65530e-04   2.00550e+01   2.04720e+01   1.97440e+01   4.12190e-01   1.99630e+01   2.01060e+01  
121_3.slha 2.80000e+02   2.80000e+02   2.80000e+02   5.00000e-01   3.49280e+00   7.73970e-04   4.04540e+00   4.13140e+00   3.97230e+00   9.83370e-02   4.03510e+00   4.04620e+00  
121_4.slha 3.60000e+02   3.60000e+02   5.10000e+02   6.25000e-01   2.12530e-01   7.76010e-04   2.44550e-01   2.49950e-01   2.38840e-01   8.53590e-03   2.44910e-01   2.43580e-01  
122_1.slha 1.00000e+02   1.00000e+02   1.00000e+02   2.50000e-01   1.97050e+02   7.37760e-04   2.41770e+02   2.45560e+02   2.39680e+02   4.28860e+00   2.39790e+02   2.43450e+02  
122_2.slha 2.00000e+02   2.00000e+02   3.00000e+02   8.75000e-01   1.43310e+00   7.77710e-04   1.65710e+00   1.69230e+00   1.62650e+00   4.32590e-02   1.65400e+00   1.65670e+00  
122_3.slha 2.80000e+02   2.80000e+02   3.30000e+02   1.00000e+00   1.03890e+00   7.77520e-04   1.19850e+00   1.22410e+00   1.17540e+00   3.22060e-02   1.19690e+00   1.19740e+00  
122_4.slha 3.60000e+02   3.60000e+02   4.60000e+02   5.00000e-01   4.26660e-01   7.76280e-04   4.90670e-01   5.01380e-01   4.79710e-01   1.60320e-02   4.90980e-01   4.89060e-01  
123_1.slha 8.00000e+01   8.00000e+01   1.80000e+02   6.25000e-01   1.46640e+01   7.64540e-04   1.73000e+01   1.76530e+01   1.70470e+01   3.61000e-01   1.72140e+01   1.73540e+01  
123_2.slha 2.00000e+02   2.00000e+02   2.00000e+02   6.25000e-01   1.00110e+01   7.67590e-04   1.17490e+01   1.19920e+01   1.15670e+01   2.52310e-01   1.16970e+01   1.17770e+01  
123_3.slha 2.80000e+02   2.80000e+02   2.80000e+02   8.75000e-01   1.88250e+00   7.76740e-04   2.18100e+00   2.22730e+00   2.14190e+00   5.51710e-02   2.17610e+00   2.18150e+00  
123_4.slha 3.60000e+02   3.60000e+02   5.10000e+02   7.50000e-01   1.68940e-01   7.77120e-04   1.94390e-01   1.98670e-01   1.89860e-01   6.78400e-03   1.94700e-01   1.93630e-01  
125_1.slha 1.20000e+02   1.20000e+02   2.20000e+02   3.75000e-01   1.05590e+01   7.68420e-04   1.23360e+01   1.25940e+01   1.21350e+01   2.65670e-01   1.22860e+01   1.23580e+01  
125_2.slha 2.20000e+02   2.20000e+02   3.20000e+02   1.00000e+00   1.17830e+00   7.77220e-04   1.36020e+00   1.38930e+00   1.33440e+00   3.60260e-02   1.35810e+00   1.35930e+00  
125_3.slha 3.20000e+02   3.20000e+02   3.70000e+02   8.75000e-01   6.05600e-01   7.79400e-04   6.97340e-01   7.12280e-01   6.83280e-01   2.01750e-02   6.96970e-01   6.96180e-01  
126_1.slha 1.00000e+02   1.00000e+02   1.50000e+02   6.25000e-01   2.79220e+01   7.58490e-04   3.32820e+01   3.39330e+01   3.28470e+01   6.69190e-01   3.30840e+01   3.34240e+01  
126_2.slha 2.20000e+02   2.20000e+02   3.70000e+02   1.25000e-01   1.61570e+00   7.75580e-04   1.86020e+00   1.90020e+00   1.82230e+00   5.30510e-02   1.85850e+00   1.85690e+00  
126_3.slha 3.20000e+02   3.20000e+02   4.20000e+02   2.50000e-01   8.64690e-01   7.75830e-04   9.94500e-01   1.01610e+00   9.73100e-01   3.07880e-02   9.94420e-01   9.91850e-01  
127_1.slha 1.20000e+02   1.20000e+02   2.70000e+02   1.25000e-01   5.87130e+00   7.72160e-04   6.80680e+00   6.95140e+00   6.68540e+00   1.60710e-01   6.78710e+00   6.80990e+00  
