masses      stau_mix      LO_data      NLO_data      NLO_err      Alpha_err
1.99960e+03 1.39173e-01 1.22157e-05 1.33174e-05 2.72010e-06 -7.33675e-08
2.80570e+03 1.39173e-01 1.80287e-07 1.92046e-07 1.09472e-07 -9.79032e-09
8.66370e+02 1.39173e-01 9.10512e-03 1.06366e-02 5.96373e-04 1.73368e-05
3.25550e+03 1.39173e-01 1.89195e-08 2.11350e-08 1.32755e-08 -1.99119e-09
2.81870e+03 1.39173e-01 1.66005e-07 1.77730e-07 9.54551e-08 -5.12174e-09
2.70720e+03 1.39173e-01 2.91661e-07 3.20510e-07 1.57491e-07 -9.29159e-09
1.77340e+03 1.39173e-01 4.04886e-05 4.50270e-05 7.63052e-06 -4.97279e-07
2.70650e+03 1.39173e-01 2.85234e-07 3.34968e-07 1.56293e-07 -5.27538e-09
1.91440e+03 1.39173e-01 1.94345e-05 2.14814e-05 3.70706e-06 -3.17972e-07
1.17540e+03 1.39173e-01 1.20456e-03 1.38961e-03 1.05546e-04 -2.80179e-06
3.29870e+03 1.39173e-01 1.58455e-08 1.74417e-08 1.09692e-08 -1.94105e-09
3.43780e+03 1.39173e-01 8.25581e-09 9.06431e-09 5.75564e-09 -1.23974e-09
3.47490e+03 1.39173e-01 7.15251e-09 7.88175e-09 5.59806e-09 -6.62712e-10
2.88740e+03 1.39173e-01 1.13490e-07 1.23539e-07 7.64954e-08 -2.59182e-09
3.05740e+03 1.39173e-01 4.99002e-08 5.40022e-08 3.23210e-08 -3.71583e-09
3.46310e+03 1.39173e-01 7.60101e-09 8.37027e-09 5.61876e-09 -9.92027e-10
2.63790e+03 1.39173e-01 4.04530e-07 4.76124e-07 2.03933e-07 -7.42042e-09
2.97300e+03 1.39173e-01 7.56107e-08 7.93410e-08 5.26608e-08 -4.73862e-09
2.08050e+03 1.39173e-01 7.68368e-06 8.49484e-06 1.93104e-06 -4.00882e-07
2.72190e+03 1.39173e-01 2.80039e-07 2.97105e-07 1.48059e-07 -7.95708e-09
2.89070e+03 1.39173e-01 1.14212e-07 1.24616e-07 7.60785e-08 -8.10081e-09
1.96530e+03 1.39173e-01 1.41643e-05 1.56322e-05 3.09917e-06 -6.34342e-07
3.04760e+03 1.39173e-01 5.11262e-08 5.75622e-08 3.44868e-08 -2.86469e-09
3.22120e+03 1.39173e-01 2.24198e-08 2.50208e-08 1.57718e-08 -1.33425e-09
2.69750e+03 1.39173e-01 3.04648e-07 3.38425e-07 1.55078e-07 -1.13104e-08
2.79710e+03 1.39173e-01 1.80712e-07 2.00431e-07 1.10041e-07 -1.50356e-08
7.09340e+02 1.39173e-01 2.83791e-02 3.20032e-02 1.61725e-03 1.06767e-03
2.29650e+03 1.39173e-01 2.56310e-06 2.74960e-06 8.14634e-07 -2.51423e-08
2.42260e+03 1.39173e-01 1.29283e-06 1.46159e-06 4.96374e-07 9.04992e-09
2.37500e+03 1.39173e-01 1.61799e-06 1.79866e-06 5.72711e-07 1.22993e-08
1.91840e+03 1.39173e-01 1.91063e-05 2.09030e-05 3.83621e-06 -1.74492e-07
8.45750e+02 1.39173e-01 1.07518e-02 1.16014e-02 6.09170e-04 -1.88137e-04
3.35870e+03 1.39173e-01 1.18442e-08 1.34190e-08 9.19279e-09 -1.90898e-09
3.19960e+03 1.39173e-01 2.50618e-08 2.80993e-08 1.72944e-08 -3.07333e-09
2.06140e+03 1.39173e-01 8.82906e-06 9.62451e-06 2.11040e-06 -4.20837e-07
3.38770e+03 1.39173e-01 1.01810e-08 1.16556e-08 8.44208e-09 -1.02840e-09
1.15090e+03 1.39173e-01 1.38793e-03 1.66366e-03 1.15842e-04 -2.52209e-05
1.66290e+03 1.39173e-01 7.57180e-05 8.47430e-05 1.06187e-05 1.10314e-06
3.12520e+03 1.39173e-01 3.57903e-08 3.88268e-08 2.48494e-08 -2.99420e-09
1.31420e+03 1.39173e-01 5.37685e-04 6.24392e-04 5.37507e-05 -6.13451e-06
2.79270e+03 1.39173e-01 1.87726e-07 2.03785e-07 1.12171e-07 -1.28903e-08
2.13320e+03 1.39173e-01 5.91493e-06 6.44824e-06 1.58698e-06 1.19461e-07
1.12180e+03 1.39173e-01 1.72854e-03 2.00105e-03 1.42653e-04 -3.37045e-06
3.03170e+03 1.39173e-01 5.57658e-08 6.06550e-08 3.72609e-08 -4.74936e-09
2.72190e+03 1.39173e-01 2.73699e-07 2.89672e-07 1.45461e-07 -1.12543e-08
1.95640e+03 1.39173e-01 1.49551e-05 1.71283e-05 3.05993e-06 3.11269e-08
3.26470e+03 1.39173e-01 1.84144e-08 1.96557e-08 1.41945e-08 -2.49478e-09
2.21630e+03 1.39173e-01 3.71144e-06 4.16256e-06 1.08085e-06 -8.03359e-08
2.38360e+03 1.39173e-01 1.55679e-06 1.76800e-06 5.53357e-07 -1.78677e-08
1.92160e+03 1.39173e-01 1.82525e-05 1.95355e-05 3.83513e-06 -3.63186e-07
3.18160e+03 1.39173e-01 2.75982e-08 2.90202e-08 1.88022e-08 -1.60853e-09
1.57640e+03 1.39173e-01 1.23910e-04 1.40922e-04 1.57579e-05 -2.42058e-06
3.16730e+03 1.39173e-01 2.92529e-08 3.18950e-08 1.92032e-08 -1.50870e-09
3.25880e+03 1.39173e-01 1.94309e-08 2.08856e-08 1.25142e-08 -1.74831e-09
3.48430e+03 1.39173e-01 6.80170e-09 7.59083e-09 5.11578e-09 -9.42681e-10
3.33560e+03 1.39173e-01 1.35756e-08 1.44692e-08 1.01026e-08 -1.76675e-09
3.22640e+03 1.39173e-01 2.16764e-08 2.38848e-08 1.59087e-08 -2.07123e-09
1.31440e+03 1.39173e-01 5.50019e-04 6.19668e-04 5.34161e-05 1.47537e-05
2.98770e+03 1.39173e-01 7.00892e-08 7.78280e-08 4.63418e-08 -3.01397e-09
3.37070e+03 1.39173e-01 1.10094e-08 1.23955e-08 8.41851e-09 -1.06725e-09
3.09290e+03 1.39173e-01 4.20010e-08 4.63374e-08 2.79537e-08 -4.44151e-09
6.98400e+02 1.39173e-01 3.01422e-02 3.58324e-02 1.50676e-03 -3.48776e-04
2.91430e+03 1.39173e-01 1.03791e-07 1.06831e-07 6.88121e-08 -3.95056e-09
1.77070e+03 1.39173e-01 4.08920e-05 4.50093e-05 7.34331e-06 -4.26522e-07
2.26820e+03 1.39173e-01 2.91172e-06 3.29470e-06 8.80443e-07 -9.18195e-08
3.10650e+03 1.39173e-01 3.98361e-08 4.32377e-08 2.54946e-08 -4.17286e-09
2.36150e+03 1.39173e-01 1.75166e-06 1.93368e-06 6.10540e-07 -1.62204e-08
2.76180e+03 1.39173e-01 2.21849e-07 2.45184e-07 1.32333e-07 -1.17478e-08
2.99490e+03 1.39173e-01 6.68702e-08 7.51570e-08 4.96717e-08 -8.16925e-09
3.42260e+03 1.39173e-01 9.17941e-09 9.88293e-09 7.32560e-09 -1.27236e-09
2.60020e+03 1.39173e-01 5.03361e-07 5.62434e-07 2.32863e-07 -1.16564e-08
3.17200e+03 1.39173e-01 2.89369e-08 3.11975e-08 1.99507e-08 -4.29269e-09
2.17040e+03 1.39173e-01 4.69382e-06 5.42187e-06 1.27582e-06 -1.04580e-07
1.46550e+03 1.39173e-01 2.32766e-04 2.59403e-04 2.59035e-05 -1.19540e-05
2.25640e+03 1.39173e-01 3.09824e-06 3.51330e-06 9.41673e-07 -1.25690e-07
2.73600e+03 1.39173e-01 2.52813e-07 2.80016e-07 1.36300e-07 -9.48511e-09
3.27350e+03 1.39173e-01 1.81949e-08 1.96070e-08 1.20445e-08 -1.54569e-09
3.18210e+03 1.39173e-01 2.72544e-08 3.02752e-08 1.79492e-08 -2.60473e-09
7.21420e+02 1.39173e-01 2.60259e-02 2.93438e-02 1.61390e-03 -1.41640e-03
3.46380e+03 1.39173e-01 7.55670e-09 8.37954e-09 5.52946e-09 -1.08837e-09
2.60630e+03 1.39173e-01 4.83866e-07 5.44684e-07 2.36002e-07 -9.81864e-09
3.29900e+03 1.39173e-01 1.52995e-08 1.72550e-08 1.11879e-08 -1.70749e-09
2.27850e+03 1.39173e-01 2.71544e-06 3.05403e-06 8.81300e-07 2.39181e-08
2.97060e+03 1.39173e-01 7.73125e-08 8.50690e-08 5.41592e-08 -5.09578e-09
2.03430e+03 1.39173e-01 1.00407e-05 1.12266e-05 2.33770e-06 -1.27704e-07
2.12720e+03 1.39173e-01 6.11321e-06 6.80455e-06 1.69277e-06 -3.06452e-08
2.62970e+03 1.39173e-01 4.23975e-07 4.90450e-07 2.09498e-07 -1.62510e-08
1.51850e+03 1.39173e-01 1.65025e-04 1.85927e-04 1.97995e-05 -9.16400e-07
2.02220e+03 1.39173e-01 1.10562e-05 1.18832e-05 2.51633e-06 -4.31205e-07
3.36490e+03 1.39173e-01 1.13377e-08 1.29305e-08 8.78668e-09 -1.32325e-09
1.02100e+03 1.39173e-01 3.29254e-03 3.77134e-03 2.11337e-04 -4.52585e-05
3.37180e+03 1.39173e-01 1.07310e-08 1.25267e-08 8.88568e-09 -1.58404e-09
1.59480e+03 1.39173e-01 1.08142e-04 1.22536e-04 1.51751e-05 -1.78520e-07
2.61480e+03 1.39173e-01 4.61423e-07 5.37362e-07 2.40928e-07 -3.16045e-08
3.31620e+03 1.39173e-01 1.43241e-08 1.60373e-08 1.09544e-08 -2.02473e-09
2.96440e+03 1.39173e-01 7.70423e-08 8.55599e-08 6.04253e-08 -5.14511e-09
4.93850e+02 1.39173e-01 1.75927e-01 2.03196e-01 8.14657e-03 2.45428e-03
2.26820e+03 1.39173e-01 2.94657e-06 3.14656e-06 8.55776e-07 -1.46565e-07
3.04980e+03 1.39173e-01 5.19832e-08 5.65118e-08 3.59357e-08 -6.04421e-09
2.48930e+03 1.39173e-01 9.00780e-07 9.77671e-07 3.73262e-07 -4.73845e-08
1.97270e+03 1.39173e-01 1.37373e-05 1.62091e-05 3.00704e-06 -1.80385e-07
3.00900e+03 1.39173e-01 6.28696e-08 7.13081e-08 4.31837e-08 -6.51620e-09
2.76960e+03 1.39173e-01 2.10565e-07 2.28955e-07 1.25049e-07 -7.41878e-09
2.54030e+03 1.39173e-01 7.23537e-07 7.70959e-07 2.89732e-07 -7.41680e-09
2.72480e+03 1.39173e-01 2.67345e-07 2.91420e-07 1.47374e-07 -1.77333e-08
1.78080e+03 1.39173e-01 4.03354e-05 4.31877e-05 7.21913e-06 -4.82725e-07
1.47590e+03 1.39173e-01 2.17806e-04 2.43609e-04 2.58515e-05 -6.74012e-06
3.28850e+03 1.39173e-01 1.62111e-08 1.81301e-08 1.20046e-08 -1.68733e-09
2.60490e+03 1.39173e-01 4.98677e-07 5.54357e-07 2.35585e-07 -3.36322e-08
1.21380e+03 1.39173e-01 1.00834e-03 1.11010e-03 9.46260e-05 6.51612e-06
2.90370e+03 1.39173e-01 1.06951e-07 1.16934e-07 7.39956e-08 -6.77940e-09
2.66310e+03 1.39173e-01 3.65184e-07 4.15347e-07 1.78231e-07 -7.05153e-09
1.37820e+03 1.39173e-01 3.71240e-04 4.22736e-04 3.97898e-05 -8.57083e-06
2.67760e+03 1.39173e-01 3.49004e-07 3.79196e-07 1.66318e-07 -1.17049e-08
2.92250e+03 1.39173e-01 9.56280e-08 1.07061e-07 6.95041e-08 -6.02146e-09
1.97990e+03 1.39173e-01 1.31281e-05 1.52977e-05 2.87591e-06 2.28950e-07
3.24250e+03 1.39173e-01 2.00558e-08 2.23231e-08 1.48308e-08 -2.36529e-09
2.68750e+03 1.39173e-01 3.22674e-07 3.49225e-07 1.72655e-07 -1.87674e-08
3.32340e+03 1.39173e-01 1.39796e-08 1.50210e-08 1.07694e-08 -1.42944e-09
3.48840e+03 1.39173e-01 6.89555e-09 7.30725e-09 5.06339e-09 -8.58029e-10
3.49670e+03 1.39173e-01 6.33076e-09 6.94622e-09 4.74767e-09 -8.93848e-10
2.02610e+03 1.39173e-01 1.05081e-05 1.15846e-05 2.45348e-06 2.40520e-07
8.48940e+02 1.39173e-01 1.02402e-02 1.13305e-02 6.40477e-04 -4.45828e-04
2.00700e+03 1.39173e-01 1.15879e-05 1.27248e-05 2.52713e-06 -1.95485e-07
2.79140e+03 1.39173e-01 1.85881e-07 2.07926e-07 1.16636e-07 -7.43343e-09
1.40530e+03 1.39173e-01 3.17797e-04 3.57955e-04 3.22405e-05 -1.32563e-05
2.48540e+03 1.39173e-01 9.24422e-07 9.85292e-07 3.92959e-07 -5.59988e-08
1.50920e+03 1.39173e-01 1.70377e-04 2.05644e-04 2.22039e-05 -4.04306e-06
3.02070e+03 1.39173e-01 6.00776e-08 6.48706e-08 4.07745e-08 -4.31507e-09
2.86830e+03 1.39173e-01 1.28559e-07 1.39942e-07 8.10332e-08 -9.45420e-09
2.52870e+03 1.39173e-01 7.49883e-07 8.06909e-07 3.21833e-07 -3.45968e-08
2.85710e+03 1.39173e-01 1.35213e-07 1.48254e-07 8.79555e-08 -8.76573e-09
9.51100e+02 1.39173e-01 5.02913e-03 6.04961e-03 3.84853e-04 -1.55872e-04
3.24680e+03 1.39173e-01 1.99413e-08 2.18190e-08 1.39966e-08 -2.12231e-09
1.41860e+03 1.39173e-01 2.91248e-04 3.26677e-04 3.44981e-05 1.45244e-06
6.01190e+02 1.39173e-01 6.68491e-02 8.01071e-02 3.27177e-03 7.02580e-04
3.10770e+03 1.39173e-01 3.92904e-08 4.37799e-08 2.60267e-08 -3.53137e-09
2.06250e+03 1.39173e-01 8.55044e-06 9.56593e-06 2.09633e-06 -4.93675e-08
3.09740e+03 1.39173e-01 4.15991e-08 4.71828e-08 2.73202e-08 -3.50120e-09
1.89710e+03 1.39173e-01 2.10243e-05 2.32774e-05 4.10770e-06 5.43220e-07
1.50060e+03 1.39173e-01 1.87793e-04 2.09852e-04 2.61104e-05 4.59489e-06
3.02880e+03 1.39173e-01 5.65224e-08 6.11996e-08 4.02432e-08 -4.92795e-09
2.68760e+03 1.39173e-01 3.23869e-07 3.53882e-07 1.65393e-07 -1.79690e-08
3.18440e+03 1.39173e-01 2.59350e-08 2.97016e-08 1.79079e-08 -2.92938e-09
2.42360e+03 1.39173e-01 1.25747e-06 1.40633e-06 4.72638e-07 -5.70613e-08
1.89000e+03 1.39173e-01 2.12562e-05 2.41207e-05 4.32677e-06 -8.53868e-07
3.26180e+03 1.39173e-01 1.87837e-08 2.08335e-08 1.25317e-08 -2.65810e-09
1.50080e+03 1.39173e-01 1.83949e-04 2.14471e-04 2.28928e-05 -1.46661e-06
3.09070e+03 1.39173e-01 4.22901e-08 4.77010e-08 2.88287e-08 -4.18864e-09
2.22660e+03 1.39173e-01 3.50414e-06 4.01980e-06 1.07473e-06 3.42911e-08
2.93760e+03 1.39173e-01 9.14707e-08 9.87375e-08 6.01125e-08 -4.18328e-09
3.19950e+03 1.39173e-01 2.47937e-08 2.74039e-08 1.81477e-08 -2.36836e-09
3.11240e+03 1.39173e-01 3.81207e-08 4.17019e-08 2.62845e-08 -3.33467e-09
2.74210e+03 1.39173e-01 2.49639e-07 2.69815e-07 1.36843e-07 -7.35052e-09
3.15020e+03 1.39173e-01 3.23278e-08 3.50265e-08 2.03149e-08 -1.69745e-09
3.10240e+03 1.39173e-01 3.93733e-08 4.28372e-08 2.68525e-08 -4.60444e-09
9.92210e+02 1.39173e-01 3.77053e-03 4.44182e-03 2.94031e-04 -9.52350e-05
3.43070e+03 1.39173e-01 8.62590e-09 9.37152e-09 6.01198e-09 -6.82893e-10
1.69530e+03 1.39173e-01 6.13003e-05 7.20862e-05 1.02891e-05 -3.14153e-06
3.05210e+03 1.39173e-01 5.00280e-08 5.73284e-08 3.76524e-08 -6.01437e-09
6.73960e+02 1.39173e-01 3.62121e-02 4.39558e-02 2.16614e-03 -6.80266e-04
1.78990e+03 1.39173e-01 3.70250e-05 4.21632e-05 6.25468e-06 -1.43855e-06
2.49540e+03 1.39173e-01 8.74620e-07 9.56767e-07 3.68927e-07 -7.39336e-09
1.99500e+03 1.39173e-01 1.22820e-05 1.41037e-05 2.58703e-06 -3.30179e-07
2.73730e+03 1.39173e-01 2.43242e-07 2.74159e-07 1.49468e-07 -1.51979e-08
3.26330e+03 1.39173e-01 1.87824e-08 1.99751e-08 1.35116e-08 -2.16904e-09
2.97920e+03 1.39173e-01 7.26738e-08 7.89372e-08 5.09001e-08 -3.34906e-09
1.31000e+03 1.39173e-01 5.65315e-04 6.17072e-04 5.87148e-05 -1.26927e-06
2.97330e+03 1.39173e-01 7.64297e-08 8.10199e-08 5.17431e-08 -4.83504e-09
3.02840e+03 1.39173e-01 5.71301e-08 6.19650e-08 3.94717e-08 -3.88425e-09
2.33050e+03 1.39173e-01 2.00754e-06 2.27785e-06 6.99882e-07 -7.91758e-09
2.47970e+03 1.39173e-01 9.21183e-07 1.06383e-06 3.81542e-07 -3.74627e-08
1.54220e+03 1.39173e-01 1.45661e-04 1.67929e-04 1.96643e-05 3.42657e-06
2.96040e+03 1.39173e-01 8.09600e-08 8.65237e-08 5.49040e-08 -7.19576e-09
1.63890e+03 1.39173e-01 8.47187e-05 9.79428e-05 1.34616e-05 1.96275e-07
1.10750e+03 1.39173e-01 1.83992e-03 2.15125e-03 1.48623e-04 -3.08455e-05
3.31430e+03 1.39173e-01 1.43574e-08 1.61572e-08 1.05492e-08 -1.85963e-09
3.37600e+03 1.39173e-01 1.10607e-08 1.21391e-08 8.15080e-09 -1.32261e-09
2.96550e+03 1.39173e-01 8.12514e-08 8.72850e-08 5.53794e-08 -4.54043e-09
1.98380e+03 1.39173e-01 1.31264e-05 1.47569e-05 2.94048e-06 1.67779e-07
1.54750e+03 1.39173e-01 1.37627e-04 1.59815e-04 1.89186e-05 -5.85609e-06
2.74770e+03 1.39173e-01 2.34123e-07 2.63325e-07 1.36017e-07 -5.40220e-09
1.43570e+03 1.39173e-01 2.64573e-04 2.99156e-04 3.23843e-05 -9.28664e-06
3.09010e+03 1.39173e-01 4.28649e-08 4.74331e-08 2.79327e-08 -2.59455e-09
2.48420e+03 1.39173e-01 9.25041e-07 1.04154e-06 3.68903e-07 -4.58658e-08
2.75510e+03 1.39173e-01 2.32820e-07 2.45410e-07 1.32861e-07 -7.79018e-09
3.37090e+03 1.39173e-01 1.11569e-08 1.25244e-08 8.06487e-09 -1.47835e-09
2.63710e+03 1.39173e-01 4.27487e-07 4.61137e-07 2.05164e-07 -2.22984e-08
1.20400e+03 1.39173e-01 1.03463e-03 1.18341e-03 9.83236e-05 -1.25732e-05
2.25750e+03 1.39173e-01 3.10770e-06 3.33107e-06 9.18865e-07 -1.35290e-07
2.31600e+03 1.39173e-01 2.28972e-06 2.50517e-06 7.48379e-07 -1.09024e-08
2.75760e+03 1.39173e-01 2.19378e-07 2.53968e-07 1.36029e-07 -1.42936e-08
2.86150e+03 1.39173e-01 1.29964e-07 1.44973e-07 8.84575e-08 -3.53977e-09
2.34230e+03 1.39173e-01 1.99866e-06 2.14716e-06 6.41137e-07 -7.71675e-08
1.80190e+03 1.39173e-01 3.38879e-05 3.90053e-05 6.14601e-06 -3.73931e-07
1.95330e+03 1.39173e-01 1.54830e-05 1.74115e-05 3.32111e-06 7.67962e-08
1.26230e+03 1.39173e-01 7.31264e-04 8.22134e-04 7.33634e-05 -4.13518e-05
7.90180e+02 1.39173e-01 1.55526e-02 1.83038e-02 1.06062e-03 -2.37485e-04
2.80910e+03 1.39173e-01 1.67276e-07 1.82005e-07 1.10951e-07 -9.61815e-09
3.22630e+03 1.39173e-01 2.21650e-08 2.50339e-08 1.46615e-08 -1.83955e-09
1.95950e+03 1.39173e-01 1.49167e-05 1.60978e-05 3.18817e-06 2.52468e-08
1.69900e+03 1.39173e-01 6.10460e-05 6.98559e-05 1.01585e-05 -4.59629e-07
3.06110e+03 1.39173e-01 4.74803e-08 5.36688e-08 3.14363e-08 -3.49746e-09
3.25580e+03 1.39173e-01 1.91925e-08 2.07333e-08 1.36128e-08 -2.22515e-09
1.40150e+03 1.39173e-01 3.30171e-04 3.66910e-04 3.75693e-05 -1.43819e-05
2.45870e+03 1.39173e-01 1.04738e-06 1.20133e-06 4.16086e-07 1.20399e-08
2.45880e+03 1.39173e-01 1.03103e-06 1.20728e-06 4.21739e-07 -3.77147e-09
3.17540e+03 1.39173e-01 2.79583e-08 3.08241e-08 1.89771e-08 -2.91203e-09
2.28730e+03 1.39173e-01 2.58215e-06 2.80220e-06 8.57410e-07 -1.10250e-07
1.54940e+03 1.39173e-01 1.39078e-04 1.62363e-04 1.78470e-05 -7.19203e-06
2.95250e+03 1.39173e-01 8.23517e-08 9.57364e-08 5.59631e-08 -4.26307e-09
2.92890e+03 1.39173e-01 9.43587e-08 1.04035e-07 6.47145e-08 -5.06236e-09
2.48740e+03 1.39173e-01 9.07265e-07 1.00731e-06 3.85938e-07 -2.36129e-09
1.77320e+03 1.39173e-01 4.12521e-05 4.80317e-05 7.04729e-06 1.12916e-06
3.07170e+03 1.39173e-01 4.67485e-08 5.13404e-08 3.06266e-08 -2.99962e-09
2.67260e+03 1.39173e-01 3.48547e-07 3.71932e-07 1.83625e-07 -6.52766e-09
2.42780e+03 1.39173e-01 1.19969e-06 1.33818e-06 4.77123e-07 -1.49927e-08
2.93090e+03 1.39173e-01 8.96488e-08 1.02509e-07 6.48686e-08 -5.07198e-09
3.36590e+03 1.39173e-01 1.13149e-08 1.27303e-08 9.08403e-09 -1.17948e-09
3.07070e+03 1.39173e-01 4.65522e-08 5.26538e-08 3.22674e-08 -3.44136e-09
7.46750e+02 1.39173e-01 2.19012e-02 2.53530e-02 1.18957e-03 -5.80501e-04
2.22860e+03 1.39173e-01 3.55907e-06 3.87829e-06 1.02355e-06 -1.80629e-07
2.11540e+03 1.39173e-01 6.57718e-06 7.19788e-06 1.58118e-06 -2.03640e-07
1.63250e+03 1.39173e-01 8.78995e-05 9.97513e-05 1.23362e-05 -8.47957e-07
3.27650e+03 1.39173e-01 1.72973e-08 1.88969e-08 1.18642e-08 -1.76078e-09
2.63130e+03 1.39173e-01 4.23637e-07 4.76569e-07 2.07503e-07 -1.91176e-08
2.44310e+03 1.39173e-01 1.13950e-06 1.27735e-06 4.44563e-07 -2.93358e-08
3.12430e+03 1.39173e-01 3.60381e-08 4.00315e-08 2.32847e-08 -3.03786e-09
2.57930e+03 1.39173e-01 5.75282e-07 6.29063e-07 2.74346e-07 -2.09464e-08
7.80360e+02 1.39173e-01 1.63371e-02 1.95964e-02 9.91585e-04 -1.86005e-04
3.12670e+03 1.39173e-01 3.61104e-08 3.86251e-08 2.36022e-08 -3.77660e-09
5.24820e+02 1.39173e-01 1.33904e-01 1.56110e-01 6.00534e-03 -7.83803e-04
2.34430e+03 1.39173e-01 1.97819e-06 2.11341e-06 6.40670e-07 -1.11008e-07
3.24820e+03 1.39173e-01 1.94310e-08 2.17907e-08 1.39240e-08 -2.11799e-09
2.47830e+03 1.39173e-01 9.61169e-07 1.06289e-06 3.83860e-07 -2.53234e-08
1.86310e+03 1.39173e-01 2.50678e-05 2.84670e-05 4.82481e-06 -4.44818e-07
2.13860e+03 1.39173e-01 5.75665e-06 6.63777e-06 1.38030e-06 -1.04117e-07
1.34850e+03 1.39173e-01 4.38727e-04 4.94818e-04 4.58660e-05 -1.27921e-06
2.05870e+03 1.39173e-01 8.81699e-06 9.57907e-06 2.00744e-06 2.20072e-07
2.91790e+03 1.39173e-01 1.00355e-07 1.09931e-07 7.32198e-08 -4.45111e-09
3.12970e+03 1.39173e-01 3.48586e-08 3.84696e-08 2.35827e-08 -2.38269e-09
2.45030e+03 1.39173e-01 1.10251e-06 1.22526e-06 4.26357e-07 -3.60227e-08
2.79470e+03 1.39173e-01 1.84699e-07 2.02751e-07 1.11725e-07 -1.42359e-08
1.22690e+03 1.39173e-01 9.04321e-04 1.02462e-03 8.85057e-05 5.09590e-08
2.61690e+03 1.39173e-01 4.90612e-07 5.11663e-07 2.12597e-07 -1.89997e-08
2.55380e+03 1.39173e-01 6.41759e-07 6.91360e-07 2.89881e-07 5.98840e-09
3.19180e+03 1.39173e-01 2.58533e-08 2.81984e-08 1.86524e-08 -2.94196e-09
3.47570e+03 1.39173e-01 7.06253e-09 7.70235e-09 5.53393e-09 -9.42556e-10
3.36790e+03 1.39173e-01 1.14097e-08 1.24818e-08 8.59281e-09 -1.24842e-09
3.16670e+03 1.39173e-01 2.90980e-08 3.35621e-08 1.98175e-08 -2.69817e-09
1.23440e+03 1.39173e-01 8.77879e-04 9.94930e-04 7.76884e-05 5.41283e-06
3.07150e+03 1.39173e-01 4.71791e-08 5.13649e-08 3.20276e-08 -4.99501e-09
2.99890e+03 1.39173e-01 6.61337e-08 7.28771e-08 4.49400e-08 -5.21736e-09
3.03970e+03 1.39173e-01 5.39175e-08 5.91704e-08 3.79433e-08 -6.16694e-09
1.93420e+03 1.39173e-01 1.73246e-05 1.90395e-05 3.81151e-06 -1.76706e-07
3.26570e+03 1.39173e-01 1.83176e-08 2.02657e-08 1.35411e-08 -2.21659e-09
3.36820e+03 1.39173e-01 1.13264e-08 1.30263e-08 8.61092e-09 -1.34817e-09
2.57350e+03 1.39173e-01 5.78861e-07 6.18582e-07 2.59036e-07 -1.67181e-08
2.87530e+03 1.39173e-01 1.23745e-07 1.35807e-07 7.98018e-08 -9.90670e-09
1.21480e+03 1.39173e-01 9.62540e-04 1.14720e-03 8.03728e-05 -2.00699e-06
6.53330e+02 1.39173e-01 4.36711e-02 5.23879e-02 2.47097e-03 7.73358e-04
2.44240e+03 1.39173e-01 1.14347e-06 1.29713e-06 4.30665e-07 -2.77964e-08
1.05160e+03 1.39173e-01 2.64065e-03 3.07492e-03 2.13967e-04 5.16547e-06
3.34280e+03 1.39173e-01 1.26382e-08 1.41418e-08 9.66795e-09 -1.59837e-09
5.41100e+02 1.39173e-01 1.11602e-01 1.35925e-01 4.93505e-03 3.88003e-04
2.99200e+03 1.39173e-01 6.69547e-08 7.40801e-08 4.85652e-08 -4.69220e-09
2.87890e+03 1.39173e-01 1.20909e-07 1.34129e-07 8.28521e-08 -4.66137e-09
3.23270e+03 1.39173e-01 2.14523e-08 2.41321e-08 1.55325e-08 -2.70646e-09
1.90010e+03 1.39173e-01 2.08934e-05 2.27614e-05 4.13385e-06 -5.11906e-07
5.26650e+02 1.39173e-01 1.30339e-01 1.51643e-01 6.07009e-03 -6.82305e-05
1.65600e+03 1.39173e-01 7.92631e-05 8.40649e-05 1.12858e-05 -8.44592e-09
3.41120e+03 1.39173e-01 9.16656e-09 1.04488e-08 7.03983e-09 -1.19558e-09
3.17350e+03 1.39173e-01 2.83878e-08 3.14717e-08 1.83906e-08 -2.63027e-09
3.46580e+03 1.39173e-01 7.49326e-09 8.01747e-09 5.50307e-09 -9.83672e-10
2.52330e+03 1.39173e-01 7.39490e-07 8.46307e-07 3.34956e-07 -1.26472e-08
2.08070e+03 1.39173e-01 8.07999e-06 8.37695e-06 1.84135e-06 -3.74512e-07
2.99270e+03 1.39173e-01 6.86702e-08 7.52897e-08 4.75142e-08 -5.82107e-09
2.51160e+03 1.39173e-01 8.04040e-07 8.81441e-07 3.46602e-07 -2.85608e-08
1.62140e+03 1.39173e-01 9.22997e-05 1.06218e-04 1.35407e-05 2.79327e-06
2.92970e+03 1.39173e-01 9.54226e-08 1.02119e-07 6.85299e-08 -7.56084e-09
2.45880e+03 1.39173e-01 1.05599e-06 1.15770e-06 4.37353e-07 -1.19377e-09
3.23190e+03 1.39173e-01 2.10170e-08 2.41392e-08 1.47745e-08 -1.70053e-09
1.86980e+03 1.39173e-01 2.51408e-05 2.65029e-05 4.47979e-06 -1.06134e-06
1.39830e+03 1.39173e-01 3.31840e-04 3.79587e-04 3.69369e-05 3.44442e-06
3.28070e+03 1.39173e-01 1.69359e-08 1.93118e-08 1.31213e-08 -1.96299e-09
